Time (ms),A2-A3 (V)
7.5795,0.72541
7.6031,0.90424
7.6266,1.0031
7.6502,1.048
7.6737,1.1305
7.6972,1.1833
7.7208,1.1359
7.7443,1.1343
7.7679,1.1802
7.7914,1.0768
7.8149,1.0464
7.8385,1.0888
7.862,0.99791
7.8856,0.9708
7.9091,0.97341
7.9326,0.87
7.9562,0.84115
7.9797,0.85558
8.0032,0.81022
8.0268,0.75408
8.0503,0.78936
8.0739,0.72158
8.0974,0.69291
8.1209,0.71811
8.1445,0.69725
8.168,0.61696
8.1916,0.68543
8.2151,0.67049
8.2386,0.60132
8.2622,0.61974
8.2857,0.65658
8.3093,0.54518
8.3328,0.6008
8.3563,0.64963
8.3799,0.54988
8.4034,0.58272
8.4269,0.60288
8.4505,0.55335
8.474,0.54692
8.4976,0.61852
8.5211,0.53354
8.5446,0.54518
8.5682,0.62148
8.5917,0.51164
8.6153,0.53684
8.6388,0.61244
8.6623,0.5431
8.6859,0.54153
8.7094,0.62391
8.733,0.53163
8.7565,0.53823
8.78,0.60201
8.8036,0.55075
8.8271,0.52033
8.8506,0.60358
8.8742,0.5398
8.8977,0.52103
8.9213,0.59524
8.9448,0.54988
8.9683,0.49617
8.9919,0.57004
9.0154,0.5471
9.039,0.51269
9.0625,0.59176
9.086,0.561
9.1096,0.51825
9.1331,0.56812
9.1567,0.57629
9.1802,0.52885
9.2037,0.53719
9.2273,0.58151
9.2508,0.52207
9.2744,0.55787
9.2979,0.58012
9.3214,0.50469
9.345,0.54379
9.3685,0.58707
9.392,0.50104
9.4156,0.52746
9.4391,0.58863
9.4627,0.50486
9.4862,0.52989
9.5097,0.57716
9.5333,0.49079
9.5568,0.51494
9.5804,0.55718
9.6039,0.51547
9.6274,0.4416
9.651,0.39624
9.6745,0.25964
9.6981,0.18769
9.7216,0.24105
9.7451,0.14946
9.7687,0.080118
9.7922,0.16267
9.8157,0.13573
9.8393,0.12947
9.8628,0.20125
9.8864,0.23045
9.9099,0.19187
9.9334,0.28954
9.957,0.31926
9.9805,0.2838
10.004,0.34724
10.028,0.3886
10.051,0.33177
10.075,0.42162
10.098,0.44021
10.122,0.43413
10.145,0.40354
10.169,0.49444
10.192,0.44126
10.216,0.46159
10.239,0.51477
10.263,0.47098
10.287,0.44508
10.31,0.5252
10.334,0.48331
10.357,0.4602
10.381,0.52676
10.404,0.45551
10.428,0.46055
10.451,0.54362
10.475,0.50017
10.498,0.47011
10.522,0.57125
10.545,0.52155
10.569,0.4675
10.593,0.52555
10.616,0.49896
10.64,0.44873
