Time (ms),A2-A3 (V)
0,0.11108
0.070455,0.18877
0.14091,0.18666
0.21136,0.2183
0.28182,0.19158
0.35227,0.22533
0.42273,0.22533
0.49318,0.2299
0.56364,0.19896
0.63409,0.24044
0.70455,0.44925
0.775,0.77581
0.84545,0.92099
0.91591,0.88022
0.98636,0.80077
1.0568,0.7157
1.1273,0.6229
1.1977,0.53572
1.2682,0.47983
1.3386,0.38984
1.4091,0.36172
1.4795,0.30723
1.55,0.27876
1.6205,0.26681
1.6909,0.24607
1.7614,0.24325
1.8318,0.24853
1.9023,0.24431
1.9727,0.20494
2.0432,0.23341
2.1136,0.23165
2.1841,0.22744
2.2545,0.23165
2.325,0.23447
2.3955,0.042886
2.4659,-0.060462
2.5364,-0.094209
2.6068,-0.04851
2.6773,0.054486
2.7477,0.058705
2.8182,0.12725
2.8886,0.17154
2.9591,0.17822
3.0295,0.17295
3.1,0.24712
3.1705,0.18596
3.2409,0.20072
3.3114,0.24009
3.3818,0.23693
3.4523,0.21373
3.5227,0.22181
3.5932,0.24677
3.6636,0.2313
3.7341,0.25556
3.8045,0.25239
3.875,0.22849
3.9455,0.20916
4.0159,0.20705
4.0864,0.24079
4.1568,0.22287
4.2273,0.22216
4.2977,0.21267
4.3682,0.2415
4.4386,0.23693
4.5091,0.20178
4.5795,0.21232
4.65,0.23201
4.7205,0.24888
4.7909,0.20916
4.8614,0.21443
4.9318,0.20916
5.0023,0.20037
5.0727,0.26083
5.1432,0.21197
5.2136,0.21091
5.2841,0.19896
5.3545,0.1965
5.425,0.219
5.4955,0.22216
5.5659,0.20951
5.6364,0.20881
5.7068,0.20178
5.7773,0.20248
5.8477,0.21865
5.9182,0.19861
5.9886,0.18279
6.0591,0.19017
6.1295,0.23447
6.2,0.21443
6.2705,0.1624
6.3409,0.20142
6.4114,0.20705
6.4818,0.18842
6.5523,0.20634
6.6227,0.21443
6.6932,0.21232
6.7636,0.21338
6.8341,0.19685
6.9045,0.21865
6.975,0.19404
7.0455,0.19545
7.1159,0.20775
7.1864,0.16311
7.2568,0.18279
7.3273,0.19545
7.3977,0.19369
7.4682,0.17717
7.5386,0.1733
7.6091,0.17787
7.6795,0.18314
7.75,0.17014
7.8205,0.1719
7.8909,0.161
7.9614,0.17225
8.0318,0.20213
8.1023,0.1733
8.1727,0.16557
8.2432,0.20002
8.3136,0.19861
8.3841,0.19791
8.4545,0.14729
8.525,0.18068
8.5955,0.1842
8.6659,0.16592
8.7364,0.18279
8.8068,0.16451
8.8773,0.1951
8.9477,0.18877
9.0182,0.22287
9.0886,0.18455
9.1591,0.16979
9.2295,0.1726
9.3,0.17857
9.3705,0.15608
9.4409,0.161
9.5114,0.1733
9.5818,0.19685
9.6523,0.16627
9.7227,0.16135
9.7932,0.18104
9.8636,0.17436
9.9341,0.17963
10.005,0.1958
10.075,0.17471
10.145,0.1494
10.216,0.20037
10.286,0.16943
10.357,0.1733
10.427,0.16416
10.498,0.15573
10.568,0.19474
10.639,0.13463
10.709,0.1965
10.78,0.18174
10.85,0.18068
10.92,0.18771
10.991,0.16381
11.061,0.15186
11.132,0.19474
11.202,0.18877
11.273,0.17752
11.343,0.19404
11.414,0.15362
11.484,0.1849
11.555,0.16346
11.625,0.20213
11.695,0.1501
11.766,0.1842
11.836,0.13428
11.907,0.15678
11.977,0.17963
12.048,0.20564
12.118,0.14553
12.189,0.15362
12.259,0.19158
12.33,0.19615
12.4,0.15994
12.47,0.17963
12.541,0.20142
12.611,0.14553
12.682,0.19545
12.752,0.18209
12.823,0.1378
12.893,0.19193
12.964,0.15783
13.034,0.16486
13.105,0.26364
13.175,0.63345
13.245,0.83382
13.316,0.91221
13.386,0.82116
13.457,0.70832
13.527,0.62747
13.598,0.5294
13.668,0.43941
13.739,0.40917
13.809,0.32586
13.88,0.31391
13.95,0.25626
14.02,0.25556
14.091,0.25696
14.161,0.2538
14.232,0.23587
14.302,0.23412
14.373,0.22111
14.443,0.21689
14.514,0.23341
14.584,0.19474
14.655,0.20037
14.725,0.20107
14.795,0.091045
14.866,-0.068899
14.936,-0.10546
15.007,-0.08296
15.077,-0.034449
15.148,0.012303
15.218,0.067844
15.289,0.15186
15.359,0.10686
15.43,0.15151
15.5,0.17647
15.57,0.1849
15.641,0.18385
15.711,0.20353
15.782,0.21021
15.852,0.16451
15.923,0.22041
15.993,0.20494
16.064,0.18139
16.134,0.1726
16.205,0.21197
16.275,0.19615
16.345,0.21127
16.416,0.22638
16.486,0.22251
16.557,0.19017
16.627,0.20283
16.698,0.21197
16.768,0.19896
16.839,0.19791
16.909,0.19721
16.98,0.20916
17.05,0.20283
17.12,0.21478
17.191,0.18842
17.261,0.21197
17.332,0.19685
17.402,0.15889
17.473,0.19299
17.543,0.21162
17.614,0.19299
17.684,0.22041
17.755,0.17682
17.825,0.21373
17.895,0.21478
17.966,0.22603
18.036,0.23517
18.107,0.21443
18.177,0.25591
18.248,0.21338
18.318,0.22673
18.389,0.22849
18.459,0.27454
18.53,0.22076
18.6,0.24255
18.67,0.23798
18.741,0.19826
18.811,0.19017
18.882,0.20951
18.952,0.20388
19.023,0.23165
19.093,0.23728
19.164,0.22322
19.234,0.20916
19.305,0.19967
19.375,0.21795
19.445,0.23025
19.516,0.23587
19.586,0.24501
19.657,0.23412
19.727,0.23833
19.798,0.23658
19.868,0.22111
19.939,0.23622
