Time (ms),A2-A3 (V)
22.334,0.0098427
22.405,0.0116
22.475,0.031637
22.545,0.0031637
22.616,0.018982
22.686,0.020388
22.757,0.0116
22.827,-0.010194
22.898,0.02531
22.968,0.0021091
23.039,0.0070305
23.109,0.0049213
23.18,0.047104
23.25,-0.0031637
23.32,0.006679
23.391,0.0098427
23.461,0.007382
23.532,-0.011249
23.602,0.035855
23.673,-0
23.743,0.022146
23.814,0.0031637
23.884,0.010194
23.955,-0.030934
24.025,-0.0045698
24.095,0.053783
24.166,0.026364
24.236,0.0028122
24.307,0.027419
24.377,-0.0035152
24.448,0.017576
24.518,0.0035152
24.589,-0.00035152
24.659,-0.019685
24.73,-0.0014061
24.8,-0.0017576
24.87,0.037262
24.941,0.0063274
25.011,-0.010194
25.082,0.01617
25.152,0.022849
25.223,0.024958
25.293,0.0087881
25.364,0.015467
25.434,0.0038668
25.505,-0.0056244
25.575,-0.0059759
25.645,0.016522
25.716,0.006679
25.786,0.0056244
25.857,-0.017225
25.927,0.016522
25.998,0.026013
26.068,0.020388
26.139,-0.0014061
26.209,0.0024607
26.28,-0.02531
26.35,0.014764
26.42,0.010194
26.491,0.0052729
26.561,-0.0010546
26.632,-0.014413
26.702,0.011952
26.773,-0.010194
26.843,-0.018982
26.914,-0.0028122
26.984,-0.0024607
27.055,0.015116
27.125,-0.0024607
27.195,0.013709
27.266,-0.018982
27.336,0.006679
27.407,0.0049213
27.477,0.042183
27.548,0.017928
27.618,-0.017928
27.689,0.018631
27.759,0.021443
27.83,0.020037
27.9,0.029528
27.97,0.0010546
28.041,-0.0024607
28.111,-0.028473
28.182,0.016522
28.252,-0.019334
28.323,0.0024607
28.393,0.0021091
28.464,0.044644
28.534,-0.0080851
28.605,0.017225
28.675,0.017225
28.745,-0.0070305
28.816,0.011249
28.886,0.0098427
28.957,-0.0087881
29.027,0.013358
29.098,0.019334
29.168,0.028825
29.239,0.027419
29.309,0.035504
29.38,0.019334
29.45,0.027419
29.52,0.015116
29.591,-0.012655
29.661,0.066087
29.732,0.08753
29.802,0.1153
29.873,0.088233
29.943,0.061165
30.014,0.015116
30.084,0.0098427
30.155,0.024958
30.225,0.0084366
30.295,0.020388
30.366,0.024607
30.436,0.0017576
30.507,-0.0035152
30.577,0.02074
30.648,-0.0087881
30.718,0.0070305
30.789,-0.0035152
30.859,0.016522
30.93,0.027419
