Time (ms),A4-A5 (I),A2-A3 (V)
14.381,-0.011665,83.308
14.391,0.0095222,84.053
14.402,-0.00071417,84.674
14.412,-0.017378,82.832
14.422,-0.00857,81.176
14.432,0.0061894,82.645
14.443,0.0023806,82.645
14.453,-0.014521,79.768
14.463,0.00023806,80.244
14.474,0.013331,81.548
14.484,-0.0019044,80.285
14.494,-0.0057133,76.828
14.505,0.017616,78.401
14.515,0.0026186,78.795
14.525,-0.012617,76
14.536,-0.0057133,76.29
14.546,0.0092842,78.029
14.556,-0.0066655,76.455
14.567,-0.017616,73.35
14.577,0.0059514,74.178
14.587,0.010474,74.923
14.598,-0.008808,72.253
14.608,-0.008808,70.659
14.618,0.0047611,72.356
14.629,-0.0047611,72.066
14.639,-0.0052372,69.913
14.649,0.0054753,68.816
14.66,0.0059514,70.348
14.67,0.0033328,68.754
14.68,-0.0090461,66.145
14.691,0.0064275,67.18
14.701,0.012141,68.547
14.711,0.00071417,65.628
14.722,0.0014283,64.655
14.732,0.010474,67.346
14.742,0.0028567,64.758
14.753,-0.0030947,62.916
14.763,-0.0021425,63.164
14.773,-0.0014283,63.992
14.783,-0.0016664,61.239
14.794,-0.00857,60.245
14.804,0.017616,61.86
14.814,0.0069036,61.467
14.825,-0.0028567,58.651
14.835,0.0038089,56.705
14.845,0.014521,59.251
14.856,0.011189,57.388
14.866,-0.015474,55.608
14.876,0.0097603,56.125
14.887,0.011665,56.891
14.897,-0.014045,53.579
14.907,-0.00071417,53.04
14.918,0.013569,54.945
14.928,-0.004523,52.875
14.938,-0.0071417,51.094
14.949,0.0033328,51.136
14.959,0.017616,51.736
14.969,-0.0019044,49.625
14.98,-0.00857,48.486
14.99,0.0092842,49.231
15,0.0047611,49.914
15.011,-0.0026186,46.581
15.021,-0.004523,45.96
15.031,0.0083319,47.596
15.042,0.0064275,45.505
15.052,-0.011427,43.434
15.062,-0.012379,44.097
15.073,0.012855,44.47
15.083,-0.0054753,42.482
15.093,-0.014283,41.468
15.104,0.0071417,43.414
15.114,0.0073797,41.281
15.124,-0.010236,39.149
15.134,-0.0038089,38.631
15.145,0.00857,40.432
15.155,0.004523,38.259
15.165,-0.016426,36.333
15.176,0.0033328,37.41
15.186,0.0083319,36.83
15.196,-0.012617,34.739
15.207,-0.0097603,34.284
15.217,0.0069036,36.085
15.227,0,34.18
15.238,-0.013093,31.22
15.248,0.0064275,32.876
15.258,0.014045,33.228
15.269,0.0057133,30.288
15.279,-0.010474,29.957
15.289,0.0071417,31.655
15.3,0.0078558,29.584
15.31,-0.0047611,27.245
15.32,-0.0095222,26.872
15.331,0.011903,28.549
15.341,0.004523,26.023
15.351,-0.0097603,24.45
15.362,0.0016664,25.133
15.372,0.014521,25.63
15.382,-0.0059514,23.643
15.393,-0.013093,21.427
15.403,0.00047611,23.601
15.413,0.008808,20.765
15.424,-0.0083319,19.461
15.434,-0.0064275,19.916
15.444,0.01595,20.744
15.455,-0.0097603,18.218
15.465,-0.0059514,17.618
15.475,-0.00071417,19.047
15.485,0.013807,17.618
15.496,-0.013569,14.43
15.506,-0.0061894,15.9
15.516,0.011189,16.045
15.527,0.0054753,13.519
15.537,-0.0066655,12.008
15.547,-0.0061894,14.388
15.558,0.014045,13.208
15.568,-0.0061894,10.91
15.578,-0.0078558,9.9373
15.589,0.010474,11.221
15.599,-0.0016664,8.7159
15.609,-0.004285,7.3495
15.62,-0.0057133,8.1362
15.63,0.014997,8.7573
15.64,0,6.2936
15.651,-0.012379,5.0308
15.661,0.014045,7.1632
15.671,0.0090461,5.3413
15.682,-0.0026186,1.8425
15.692,-0.016664,2.6914
15.702,0.0047611,3.0847
15.713,0.0019044,1.4699
15.723,-0.0097603,-0.22773
15.733,-0.0078558,0.7867
15.744,0.016664,1.1387
15.754,-0.0049992,-1.9047
15.764,-0.019044,-2.2773
15.775,-0.0011903,-1.6769
15.785,0.004523,-2.4843
15.795,-0.0069036,-5.4448
15.806,-0.010951,-3.7058
15.816,0.0038089,-3.9749
15.826,0.0054753,-6.0659
15.836,-0.0076178,-7.8463
15.847,-0.0071417,-6.0038
15.857,0.013569,-6.9147
15.867,0.0033328,-9.7096
15.878,-0.0047611,-9.7096
15.888,0.0083319,-8.219
15.898,0.0028567,-11.097
15.909,-0.0033328,-12.442
15.919,-0.0052372,-10.227
15.929,0.011189,-10.641
15.94,0.0014283,-13.643
15.95,-0.0061894,-14.057
15.96,0.0054753,-12.919
15.971,0.010236,-13.954
15.981,-0.0019044,-17.225
15.991,-0.0054753,-16.024
16.002,0.0078558,-14.865
16.012,0.0021425,-17.163
16.022,-0.0073797,-18.529
16.033,0.0011903,-18.094
16.043,0.0071417,-18.384
16.053,0.0059514,-20.206
16.064,-0.012141,-20.289
16.074,0.0028567,-20.475
16.084,0.00857,-21.22
16.095,-0.0057133,-23.622
16.105,-0.0023806,-21.262
16.115,0.0097603,-21.841
16.126,0.0033328,-25.05
16.136,-0.0097603,-24.802
16.146,0.0040469,-23.394
16.157,0.0033328,-25.63
16.167,-0.0030947,-27.017
16.177,-0.0076178,-25.754
16.188,-0.0023806,-24.968
16.198,0.0064275,-27.969
16.208,-0.012141,-28.466
16.218,0.0019044,-27.1
16.229,0.0066655,-28.383
16.239,-0.0035708,-30.826
16.249,-0.013569,-30.785
16.26,0.0033328,-29.274
16.27,0.015236,-31.22
16.28,0.0035708,-32.793
16.291,-0.010951,-31.137
16.301,0.0095222,-31.696
16.311,-0.00023806,-34.18
16.322,-0.0035708,-34.387
16.332,-0.0047611,-33.663
16.342,0.0080939,-33.994
16.353,0.0052372,-37.037
16.363,-0.011189,-35.629
16.373,-0.0049992,-35.153
16.384,0.0095222,-37.368
16.394,0.0023806,-38.921
16.404,-0.0057133,-36.789
16.415,0.01714,-37.555
16.425,-0.00047611,-39.77
16.435,-0.011189,-41.654
16.446,0.00023806,-38.9
16.456,0.020235,-42.151
16.466,-0.0019044,-42.482
16.477,-0.013093,-40.888
16.487,-0.00095222,-41.24
16.497,0.0095222,-43.828
16.508,-0.0069036,-45.298
16.518,-0.012855,-42.565
16.528,0.014997,-43.89
16.539,-0.0026186,-45.712
16.549,-0.0021425,-45.505
16.559,0.0059514,-44.863
16.569,0.013093,-46.374
16.58,-0.0016664,-48.093
16.59,-0.0071417,-46.933
16.6,0.0095222,-47.637
16.611,0.0033328,-50.411
16.621,-0.0090461,-49.728
16.631,-0.0092842,-47.534
16.642,0.013331,-50.784
16.652,-0.0019044,-52.233
16.662,-0.013331,-51.198
16.673,0.010474,-50.949
16.683,0.014283,-53.951
16.693,-0.0026186,-55.028
16.704,-0.0049992,-52.751
16.714,0.0092842,-53.951
16.724,0.0076178,-55.318
16.735,-0.0064275,-55.877
16.745,0.0026186,-55.297
16.755,0.013331,-56.726
16.766,0.0028567,-57.347
16.776,-0.0097603,-56.974
16.786,0.0057133,-57.471
16.797,0.0049992,-59.955
16.807,-0.0057133,-59.272
16.817,-0.013569,-57.823
16.828,0.00047611,-60.411
16.838,0.0071417,-62.522
16.848,-0.00857,-60.7
16.859,0.00071417,-60.535
16.869,0.0066655,-63.019
16.879,-0.00023806,-64.51
16.89,-0.0095222,-62.108
16.9,0.0080939,-64.116
16.91,0.0033328,-66.187
16.92,-0.016188,-64.841
16.931,-0.004285,-63.62
16.941,0.0054753,-66.518
16.951,-0.0071417,-67.615
16.962,-0.015474,-66.27
16.972,0.0049992,-66.414
16.982,0.011189,-69.313
16.993,-0.0035708,-69.271
17.003,-0.0038089,-68.029
17.013,0.0083319,-70.741
17.024,0.0040469,-72.025
17.034,-0.008808,-69.955
17.044,-0.0059514,-70.389
17.055,0.011903,-72.998
17.065,0.0035708,-73.101
17.075,-0.01833,-72.48
17.086,0.0016664,-73.267
17.096,0.004285,-75.151
17.106,-0.0069036,-75.027
17.117,-0.0023806,-73.909
17.127,0.013093,-76.228
17.137,0.0026186,-77.532
17.148,-0.0076178,-76.435
17.158,0.0099983,-77.18
17.168,0.0047611,-79.602
17.179,-0.0035708,-79.747
17.189,-0.011903,-77.925
17.199,0.0066655,-80.534
17.21,0.00071417,-81.879
17.22,-0.0073797,-79.457
17.23,0.0033328,-80.596
17.241,0.0028567,-83.37
17.251,0.0014283,-82.749
17.261,-0.013331,-81.942
17.271,0,-84.364
17.282,-0.0014283,-85.792
17.292,-0.0026186,-84.819
17.302,-0.008808,-83.95
17.313,0.010712,-85.854
17.323,0.0076178,-88.214
17.333,-0.014283,-86.558
17.344,-0.0090461,-87.655
17.354,0.0023806,-90.119
17.364,0.0047611,-90.45
17.375,-0.0064275,-88.67
17.385,0.016902,-90.864
17.395,0.0099983,-92.065
17.406,-0.0090461,-91.071
17.416,-0.0023806,-90.554
17.426,0.0038089,-92.231
17.437,0.0030947,-93.411
17.447,0.00047611,-92.603
17.457,0.0016664,-93.659
17.468,0.0076178,-96.64
17.478,-0.00095222,-95.46
17.488,-0.0057133,-93.494
17.499,0.0090461,-96.309
17.509,0.00857,-97.158
17.519,0.0021425,-95.026
17.53,-0.0040469,-97.262
17.54,0.0080939,-100.1
17.55,0.0080939,-100.22
17.561,-0.014045,-97.945
17.571,0.0069036,-100.78
17.581,0.0052372,-102.17
17.592,-0.015712,-99.974
17.602,-0.008808,-101.42
17.612,0.0080939,-103.06
17.622,-0.0052372,-102.62
17.633,-0.0099983,-102.11
17.643,0.0030947,-103.99
17.653,0.010951,-105.89
17.664,-0.0026186,-105.07
17.674,-0.011903,-104.38
17.684,0.0090461,-106.08
17.695,-0.0033328,-106.6
17.705,-0.0083319,-106.31
17.715,-0.0059514,-105.89
17.726,0.012617,-109.79
17.736,0.0014283,-109.27
17.746,-0.0054753,-106.95
17.757,0.014521,-110.9
17.767,0.012379,-111.32
17.777,-0.0097603,-109.37
17.788,-0.0069036,-110.1
17.798,0.0035708,-111.88
17.808,-0.0052372,-112.33
17.819,-0.0076178,-111.13
17.829,0.0023806,-112.31
17.839,0.010712,-114.9
17.85,0.00095222,-113.16
17.86,-0.0035708,-112.56
17.87,-0.0064275,-115.94
17.881,0.00857,-116.29
17.891,-0.010712,-114.32
17.901,-0.01595,-115.44
17.912,0.0071417,-117.49
17.922,-0.004285,-116.87
17.932,-0.00857,-115.71
17.943,-0.0095222,-118.32
17.953,0.0035708,-120.59
17.963,-0.0011903,-116.45
17.973,-0.0099983,-117.28
17.984,0.0023806,-120.84
17.994,0.0019044,-120.97
18.004,-0.004285,-119.29
18.015,-0.0033328,-121.26
18.025,0.0059514,-122.75
18.035,-0.0049992,-121.92
18.046,-0.019282,-122.25
18.056,-0.0026186,-122.95
18.066,0.0016664,-123.08
18.077,-0.0080939,-122.37
18.087,-0.0099983,-123.02
18.097,0.011189,-125.4
18.108,-0.00071417,-124.73
18.118,-0.010236,-123.33
18.128,-0.00857,-125.31
18.139,0.013331,-127.26
18.149,-0.0040469,-125.54
18.159,-0.0038089,-125.83
18.17,-0.014997,-127.26
18.18,0.014759,-127.55
18.19,-0.014521,-125.67
18.201,-0.0035708,-127.49
18.211,0.0014283,-131.07
18.221,0.0047611,-130.41
18.232,-0.0011903,-128.07
18.242,-0.0047611,-131.42
18.252,0.004523,-131.44
18.263,-0.0073797,-126.85
18.273,-0.012141,-130.99
18.283,0.004523,-132.06
18.294,0.0028567,-131.86
18.304,-0.00857,-131.19
18.314,0.0028567,-131.86
18.324,0.0059514,-133.72
18.335,0.0033328,-132.08
18.345,-0.014283,-131.19
18.355,-0.0040469,-134.03
18.366,0.0014283,-133.84
18.376,-0.0047611,-131.65
18.386,-0.008808,-133.51
18.397,0.014283,-135.23
18.407,0.0080939,-134.17
18.417,-0.0038089,-133.39
18.428,-0.0035708,-134.8
18.438,0.018092,-137.01
18.448,-0.0038089,-134.51
18.459,-0.013569,-135.44
18.469,0.00047611,-137.36
18.479,0.010236,-136.04
18.49,-0.0035708,-134.98
18.5,-0.0052372,-137.36
18.51,0.0073797,-138.32
18.521,0.0028567,-136.76
18.531,-0.012617,-136.37
18.541,0.00095222,-138.69
18.552,0.0076178,-139.04
18.562,-0.0066655,-136.24
18.572,-0.0099983,-138.58
18.583,0.0052372,-140.51
18.593,0.0026186,-138.29
18.603,-0.004285,-138.83
18.614,-0.010474,-139.93
18.624,0.004523,-141.28
18.634,0,-138.58
18.645,-0.012617,-140.01
18.655,0.00023806,-142.46
18.665,0.0080939,-141.63
18.676,-0.00857,-139.29
18.686,0.0073797,-142.46
18.696,0.0076178,-143.78
18.706,0.0019044,-140.84
18.717,-0.0066655,-141.67
18.727,0.00095222,-143.47
18.737,0.0026186,-143.51
18.748,-0.0071417,-141.07
18.758,-0.0092842,-142.58
18.768,-0.0016664,-145.13
18.779,0.0054753,-143.12
18.789,-0.013093,-141.86
18.799,-0.0095222,-144.73
18.81,0.0035708,-144.86
18.82,0.0064275,-143.12
18.83,-0.016902,-143.82
18.841,-0.0021425,-145.5
18.851,0.0011903,-144.24
18.861,0,-142.95
18.872,-0.0064275,-144.61
18.882,0.014759,-146.33
18.892,0.0026186,-144.57
18.903,-0.004523,-145.35
18.913,-0.01714,-146.35
18.923,0.014283,-146.76
18.934,0.0099983,-144.44
18.944,-0.0097603,-146.55
18.954,0.0011903,-148.42
18.965,-0.0021425,-146.91
18.975,0.0030947,-146.68
18.985,-0.014997,-148.42
18.996,0.0064275,-149.33
19.006,0.0090461,-146.7
19.016,-0.0083319,-147.28
19.027,-0.010951,-149.6
19.037,0.013569,-148.5
19.047,0.0066655,-147.76
19.057,-0.014997,-150.16
19.068,-0.004285,-150.76
19.078,0.00023806,-149.1
19.088,-0.0095222,-150.92
19.099,-0.0028567,-151.9
19.109,0.0073797,-151.32
19.119,0.008808,-149.41
19.13,-0.010236,-153.26
19.14,-0.0030947,-154.38
19.15,0.0069036,-152.5
19.161,-0.0052372,-151.83
19.171,-0.0080939,-154.24
19.181,0.0076178,-154.79
19.192,0.00071417,-152.68
19.202,-0.025234,-153.95
19.212,-0.0052372,-155.37
19.223,0.0078558,-154.13
19.233,0.0047611,-153.26
19.243,-0.011189,-155.83
19.254,-0.010474,-156.66
19.264,0.0097603,-154.82
19.274,0.0040469,-155.46
19.285,-0.0069036,-156.7
19.295,0.0026186,-156.2
19.305,0.016188,-154.57
19.316,0.00023806,-156.86
19.326,-0.0049992,-158.19
19.336,0.010236,-157.24
19.347,0,-156.45
19.357,-0.01833,-158.11
19.367,0,-158.73
19.378,0.014759,-156.26
19.388,-0.0040469,-157.9
19.398,-0.0076178,-159.18
19.408,-0.0016664,-158.36
19.419,-0.004285,-156.78
19.429,-0.0099983,-159.18
19.439,-0.00071417,-160.01
19.45,0.0052372,-157.86
19.46,0.0023806,-157.65
19.47,-0.017854,-160.43
19.481,-0.0030947,-160.07
19.491,0.016664,-157.94
19.501,-0.0033328,-159.37
19.512,-0.0099983,-160.72
19.522,0.0038089,-158.48
19.532,0.0026186,-158.54
19.543,-0.013093,-160.84
19.553,-0.00071417,-160.88
19.563,0.0021425,-159.02
19.574,0.0040469,-159.74
19.584,-0.010951,-162.99
19.594,0.0033328,-160.55
19.605,0.0038089,-158.65
19.615,-0.0095222,-162.99
19.625,-0.0030947,-162.33
19.636,0.019521,-160.51
19.646,0.018568,-159.76
19.656,-0.0083319,-163.32
19.667,0.0026186,-162.02
19.677,0.0083319,-159.08
19.687,-0.0035708,-160.98
19.698,-0.00095222,-163.66
19.708,0.013569,-159.68
19.718,0.0092842,-160.53
19.729,-0.0090461,-163.32
19.739,-0.008808,-163.66
19.749,0.0040469,-159.76
19.759,-0.0061894,-161.67
19.77,-0.011427,-163.28
19.78,-0.0069036,-162.99
19.79,0.018568,-161.01
19.801,-0.0097603,-163.66
19.811,-0.0078558,-164.36
19.821,0.011903,-162
19.832,0,-162.99
19.842,-0.0064275,-163.32
19.852,-0.010474,-163.08
19.863,0.0052372,-161.34
19.873,0.0047611,-163.66
19.883,-0.00857,-164.32
19.894,-0.0059514,-161.87
19.904,0.0092842,-161.92
19.914,-0.0028567,-164.32
19.925,-0.0092842,-163.74
19.935,0.0078558,-162.02
19.945,0.0040469,-161.83
19.956,-0.0021425,-163.99
19.966,-0.0095222,-163.24
19.976,0.0097603,-162.33
19.987,0.0040469,-164.01
19.997,-0.0033328,-163.78
20.007,-0.0038089,-161.67
20.018,0.010712,-163.3
20.028,-0.013331,-164.98
20.038,-0.0028567,-164.65
20.049,0.0076178,-161.83
20.059,0.0019044,-163.72
20.069,-0.0095222,-164.59
20.08,-0.0080939,-162.99
20.09,0.014759,-162.62
20.1,-0.0076178,-163.99
20.11,-0.004523,-164.32
20.121,0.0080939,-162.06
20.131,0.0066655,-163.66
20.141,-0.01595,-164.63
20.152,-0.0033328,-162.56
20.162,0.0047611,-161.98
20.172,0,-164.09
20.183,-0.011665,-164.32
20.193,0.004285,-164.32
20.203,0.010236,-163.72
20.214,-0.012141,-164.98
20.224,-0.015236,-163.57
20.234,0.013331,-160.84
20.245,-0.00071417,-164.32
20.255,-0.0099983,-165.31
20.265,-0.0054753,-162.12
20.276,0.004285,-162.66
20.286,0.0023806,-165.35
20.296,-0.018806,-164.98
20.307,0.0080939,-162.39
20.317,0.020235,-164.32
20.327,-0.012379,-165.19
20.338,-0.0016664,-164.32
20.348,0.0047611,-162.85
20.358,0.0021425,-164.9
20.369,-0.0030947,-165.21
20.379,0.0030947,-163.24
20.389,0.0049992,-163.41
20.4,0.004285,-164.32
20.41,-0.010712,-164.73
20.42,0,-162.87
20.431,-0.0014283,-164.32
20.441,-0.010712,-165.64
20.451,-0.0097603,-163.1
20.461,0.015236,-164.32
20.472,-0.004523,-165.23
20.482,-0.011427,-166.06
20.492,0.0059514,-163.7
20.503,0.0095222,-164.65
20.513,-0.017378,-165.52
20.523,-0.016664,-164.71
20.534,0.012617,-162.39
20.544,0,-165.23
20.554,-0.004523,-165.89
20.565,0.0026186,-163.66
20.575,0.0057133,-164.32
20.585,-0.0028567,-165.6
20.596,-0.012379,-165.23
20.606,0.0061894,-162.08
20.616,0.0023806,-164.5
20.627,-0.0095222,-165.77
20.637,-0.0035708,-163.82
20.647,0.0047611,-163.01
20.658,0.0069036,-165.48
20.668,-0.004523,-165.68
20.678,0.0097603,-162.85
20.689,0.00857,-164.32
20.699,-0.0064275,-166.31
20.709,-0.0095222,-164.84
20.72,0.0035708,-162.87
20.73,0.010474,-165.64
20.74,-0.012617,-166.18
20.751,-0.0011903,-164.32
20.761,0.0099983,-164.32
20.771,0.0035708,-165.15
20.782,-0.020949,-165.06
20.792,-0.0026186,-162.29
20.802,0.010712,-164.32
20.812,-0.0080939,-165.39
20.823,-0.012141,-164.32
20.833,0.0049992,-163.08
20.843,-0.0019044,-165.31
20.854,-0.015236,-165.91
20.864,-0.0011903,-163.32
20.874,0.008808,-164.32
20.885,-0.0057133,-165.35
20.895,-0.011665,-163.74
20.905,0.00095222,-162.62
20.916,0.012617,-165.23
20.926,-0.0099983,-165.02
20.936,-0.0078558,-163.66
20.947,0.0099983,-163.68
20.957,-0.0052372,-164.98
20.967,-0.014759,-164.52
20.978,-0.0054753,-162.12
20.988,0.0092842,-164.32
20.998,-0.0080939,-164.81
21.009,-0.020473,-164.32
21.019,0.00095222,-161.69
21.029,0.014045,-164.32
21.04,-0.0059514,-164.5
21.05,-0.0066655,-163.41
21.06,-0.00023806,-162.99
21.071,0.0040469,-164.01
21.081,-0.0066655,-161.96
21.091,0.0049992,-160.96
21.102,0.0076178,-163.32
21.112,-0.0073797,-163.66
21.122,-0.014283,-161.09
21.133,0.011903,-160.78
21.143,0.004523,-163.66
21.153,-0.0038089,-161.19
21.164,-0.0023806,-160.01
21.174,0.0061894,-161.75
21.184,-0.0019044,-163.03
21.194,-0.012141,-159.78
21.205,-0.0035708,-160.67
21.215,0.0052372,-160.8
21.225,0.00023806,-162.68
21.236,-0.0097603,-159.35
21.246,0.0052372,-158.94
21.256,0.0035708,-162
21.267,-0.0011903,-159.39
21.277,-0.0035708,-158.15
21.287,0.0064275,-159.56
21.298,0.0038089,-159.85
21.308,-0.013807,-158.21
21.318,0.0023806,-157.8
21.329,0.0023806,-158.56
21.339,-0.0011903,-158.23
21.349,-0.0080939,-155.04
21.36,0.018806,-156.89
21.37,0.0030947,-157.88
21.38,-0.0095222,-156.37
21.391,0.0040469,-155.13
21.401,0.0099983,-155.93
21.411,-0.0057133,-157.2
21.422,-0.0038089,-153.74
21.432,0.014521,-154.05
21.442,0.018806,-155.13
21.453,-0.0073797,-154.13
21.463,-0.010951,-152.23
21.473,-0.004285,-154.46
21.484,-0.0019044,-153.82
21.494,-0.014521,-151.4
21.504,-0.0057133,-152.23
21.515,0.004285,-152.35
21.525,0.0014283,-151.15
21.535,-0.010236,-149.2
21.545,0.0038089,-149.33
21.556,0.010474,-151.4
21.566,-0.0076178,-148.83
21.576,-0.013093,-147.36
21.587,0.0028567,-150.32
21.597,0.0011903,-148.54
21.607,-0.010712,-145.73
21.618,0.0054753,-145.93
21.628,0,-148.19
21.638,-0.0071417,-145.44
21.649,0.0052372,-144.44
21.659,0.014521,-146.31
21.669,-0.0011903,-146
21.68,-0.0097603,-144.28
21.69,0.0047611,-144.86
21.7,0.0033328,-144.17
21.711,-0.004285,-144.03
21.721,-0.019282,-140.05
21.731,0.0052372,-142.17
21.742,0.0014283,-142.56
21.752,-0.0033328,-140.61
21.762,0.0064275,-139.08
21.773,0.0061894,-141.42
21.783,0.0019044,-139.64
21.793,-0.0095222,-137.67
21.804,0.0076178,-138.25
21.814,0.0016664,-139.14
21.824,-0.0080939,-138.23
21.835,-0.0059514,-136.49
21.845,0.0071417,-136.8
21.855,-0.00023806,-137.32
21.866,-0.0069036,-135.21
21.876,-0.0061894,-134.53
21.886,0.012141,-136.08
21.896,0.0014283,-135.23
21.907,-0.015236,-131.81
21.917,0.0066655,-134.55
21.927,0.0040469,-134.05
21.938,-0.0090461,-130.7
21.948,-0.016902,-131.36
21.958,0.012617,-133.18
21.969,0.0019044,-132.52
21.979,-0.017616,-131.36
21.989,0.00023806,-130.66
22,0.01833,-132.52
22.01,-0.0092842,-130.92
22.02,0.00071417,-127.98
22.031,0.010236,-129.43
22.041,0.016188,-131.19
22.051,-0.011903,-126.58
22.062,-0.00857,-127.09
22.072,0.0080939,-128.73
22.082,0.010474,-127.63
22.093,-0.023091,-124.61
22.103,-0.0066655,-126.47
22.113,0.0090461,-125.89
22.124,-0.0064275,-123.91
22.134,-0.013331,-123.04
22.144,0.0073797,-125
22.155,0.0052372,-123.72
22.165,-0.0052372,-121.92
22.175,0.0011903,-122.87
22.186,0.011427,-123.28
22.196,-0.0030947,-121.92
22.206,-0.0071417,-121.26
22.217,0.0026186,-120.84
22.227,0.0092842,-121.03
22.237,-0.0064275,-118.81
22.247,-0.010712,-118.65
22.258,0.0059514,-119.95
22.268,0.0040469,-118.69
22.278,-0.013807,-116.49
22.289,-0.0052372,-118.25
22.299,0.010712,-118.05
22.309,0.0066655,-116.47
22.32,-0.011427,-115.02
22.33,0.0021425,-116.08
22.34,0.0064275,-116.02
22.351,-0.0071417,-113.47
22.361,-0.010712,-114.3
22.371,0.013807,-115.15
22.382,0.0083319,-113.58
22.392,-0.0076178,-111.77
22.402,-0.0019044,-112.21
22.413,0.016902,-113.02
22.423,0.0054753,-110.45
22.433,-0.010712,-111.01
22.444,-0.00095222,-111.44
22.454,0.0057133,-111.32
22.464,-0.014997,-108.42
22.475,-0.0038089,-110.08
22.485,0.0097603,-110.33
22.495,0.00095222,-108.03
22.506,-0.011903,-106.27
22.516,-0.0066655,-108.34
22.526,0.0097603,-107.92
22.537,-0.00047611,-104.57
22.547,0.0014283,-106.68
22.557,0.012617,-106.54
22.568,0.0097603,-104.86
22.578,0.0064275,-104.2
22.588,-0.010236,-105.77
22.598,0.0066655,-104.55
22.609,-0.0059514,-102.38
22.619,-0.0069036,-103.16
22.629,-0.0030947,-103.06
22.64,0.015236,-102.73
22.65,0.0028567,-100.3
22.66,-0.0061894,-102.42
22.671,0.0095222,-101.84
22.681,0.011903,-98.338
22.691,-0.011427,-99.27
22.702,-0.0049992,-99.829
22.712,0.0090461,-98.649
22.722,0.0038089,-95.771
22.733,-0.017616,-96.164
22.743,0.014759,-98.338
22.753,0.00095222,-95.44
22.764,-0.0076178,-95.419
22.774,-0.014045,-96.413
22.784,0.013569,-95.585
22.795,-0.0030947,-93.287
22.805,-0.0059514,-93.535
22.815,0.0019044,-95.171
22.826,0.012141,-92.873
22.836,0.0016664,-91.465
22.846,-0.0076178,-92.562
22.857,0.004523,-92.914
22.867,0.0019044,-89.829
22.877,-0.013093,-89.229
22.888,0.004523,-90.554
22.898,0.0047611,-90.161
22.908,0.008808,-87.469
22.919,-0.011903,-87.345
22.929,0.0049992,-88.649
22.939,0.0011903,-86.662
22.949,-0.014045,-85.233
22.96,-0.013569,-86.538
22.97,0.013807,-86.206
22.98,0.0011903,-82.542
22.991,-0.0047611,-82.997
23.001,0.011427,-85.606
23.011,0.01714,-83.349
23.022,0.0057133,-81.424
23.032,-0.0054753,-82.894
23.042,-0.0026186,-82.728
23.053,0.0071417,-80.347
23.063,-0.0049992,-79.685
23.073,-0.0066655,-81.258
23.084,0.0023806,-79.085
23.094,-0.0033328,-77.697
23.104,-0.014283,-78.319
23.115,0.0054753,-79.519
23.125,0.017378,-76.538
23.135,-0.0083319,-76.083
23.146,-0.018092,-76.517
23.156,0.012617,-76.041
23.166,0.0061894,-72.977
23.177,-0.0078558,-73.143
23.187,-0.0054753,-74.302
23.197,0.0076178,-72.708
23.208,0.011189,-71.383
23.218,-0.011427,-72.315
23.228,0.0057133,-72.501
23.239,0.014521,-69.706
23.249,-0.0097603,-68.795
23.259,-0.0054753,-70.741
23.27,0.0080939,-69.375
23.28,0.0011903,-66.766
23.29,-0.015236,-67.387
23.301,-0.0090461,-68.029
23.311,0.010236,-65.793
23.321,-0.00047611,-64.738
23.331,-0.017616,-65.98
23.342,0,-64.137
23.352,0.0080939,-62.667
23.362,-0.011665,-62.46
23.373,-0.011903,-64.116
23.383,0.004523,-62.419
23.393,0.0054753,-59.997
23.404,-0.00857,-60.763
23.414,-0.0049992,-61.653
23.424,-0.0014283,-58.982
23.435,-0.015712,-58.423
23.445,-0.0049992,-58.879
23.455,0.0061894,-58.568
23.466,0.013569,-55.38
23.476,-0.02452,-56.643
23.486,-0.012141,-56.933
23.497,0.012855,-54.2
23.507,0.0016664,-53.248
23.517,-0.011189,-54.717
23.528,-0.0071417,-53.289
23.538,0.0040469,-51.612
23.548,0.0014283,-51.405
23.559,-0.014997,-51.902
23.569,0.01595,-50.204
23.579,0.0069036,-48.465
23.59,-0.011903,-49.976
23.6,0,-49.417
23.61,0.0092842,-46.85
23.621,-0.0047611,-46.229
23.631,-0.004285,-47.782
23.641,-0.00071417,-46.705
23.652,0.0061894,-43.517
23.662,-0.00095222,-44.594
23.672,-0.0071417,-45.463
23.682,0.0038089,-42.958
23.693,0.0033328,-41.468
23.703,-0.0054753,-42.254
23.713,0.00095222,-40.743
23.724,0.011665,-38.259
23.734,-0.0061894,-39.045
23.744,-0.012141,-40.929
23.755,0.0052372,-39.087
23.765,0.010236,-35.464
23.775,-0.023091,-38.093
23.786,-0.010474,-38.445
23.796,0.0092842,-34.408
23.806,0.0052372,-35.36
23.817,-0.004285,-35.919
23.827,0.013569,-34.449
23.837,0.0057133,-31.261
23.848,0.0016664,-32.835
23.858,-0.0064275,-32.876
23.868,0.011427,-30.744
23.879,-0.0023806,-29.646
23.889,-0.0097603,-30.433
23.899,-0.0040469,-29.75
23.91,0.0076178,-27.162
23.92,0.0028567,-27.059
23.93,-0.00047611,-28.549
23.941,0.016902,-27.68
23.951,0.011427,-24.657
23.961,-0.0014283,-26.21
23.972,-0.016902,-25.837
23.982,0.016902,-22.67
23.992,0.010474,-22.318
