Time (ms),A2-A3 (V)
0,-0.033929
0.023539,-0.010988
0.047078,0.0029153
0.070617,0.02742
0.094156,-0.042618
0.11769,-0.014985
0.14123,0.038021
0.16477,-0.036362
0.18831,0.0032629
0.21185,0.027594
0.23539,-0.013074
0.25893,0.0034366
0.28247,0.050534
0.30601,-0.034276
0.32955,-0.028715
0.35308,0.035588
0.37662,0.0013512
0.40016,-0.030626
0.4237,0.065828
0.44724,0.0041318
0.47078,-0.038795
0.49432,0.064611
0.51786,0.013169
0.5414,-0.056174
0.56494,0.041845
0.58847,0.008129
0.61201,-0.058781
0.63555,0.021685
0.65909,0.031243
0.68263,0.072258
0.70617,0.29558
0.72971,0.32877
0.75325,0.20017
0.77679,0.19756
0.80032,0.17219
0.82386,0.061135
0.8474,0.073648
0.87094,0.099022
0.89448,0.023596
0.91802,0.046537
0.94156,0.091897
0.9651,-0.011336
0.98864,0.015776
1.0122,0.089811
1.0357,-0.011162
1.0593,0.0098669
1.0828,0.069651
1.1063,-0.0071646
1.1299,-0.019504
1.1534,0.051056
1.1769,-0.0024723
1.2005,0.0098669
1.224,0.069477
1.2476,-0.0017771
1.2711,-0.014811
1.2946,0.070694
1.3182,0.0034366
1.3417,-0.022111
1.3653,0.038195
1.3888,0.012995
1.4123,-0.027498
1.4359,0.046885
1.4594,0.025856
1.483,-0.027672
1.5065,0.034719
1.53,-0.022284
1.5536,-0.039837
1.5771,0.043235
1.6006,0.038369
1.6242,-0.032191
1.6477,0.010215
1.6713,0.047058
1.6948,-0.025413
1.7183,0.025856
1.7419,0.038195
1.7654,-0.02298
1.789,-0.0095977
1.8125,0.055227
1.836,-0.030105
1.8596,0.024292
1.8831,0.050708
1.9067,-0.026803
1.9302,0.036283
1.9537,0.061483
1.9773,-0.018461
2.0008,0.0096931
2.0244,0.040628
2.0479,-0.025413
2.0714,0.00082978
2.095,0.05401
2.1185,0.0023939
2.142,-0.024718
2.1656,0.044104
2.1891,0.0018725
2.2127,-0.024718
2.2362,0.068087
2.2597,0.016819
2.2833,-0.027324
2.3068,0.036457
2.3304,0.0058697
2.3539,-0.032017
2.3774,0.041671
2.401,-0.00021297
2.4245,-0.026108
2.4481,0.036631
2.4716,0.030201
2.4951,-0.013074
2.5187,0.022206
2.5422,0.021163
2.5657,-0.045746
2.5893,0.034198
2.6128,0.041845
2.6364,-0.0078598
2.6599,0.02238
2.6834,0.038369
2.707,0.034719
2.7305,0.016992
2.7541,0.044973
2.7776,-0.021068
2.8011,0.0123
2.8247,0.056791
2.8482,-0.023501
2.8718,-0.041402
2.8953,0.053489
2.9188,-0.0068171
2.9424,0.010041
2.9659,0.061309
2.9894,-0.0056005
3.013,-0.0033412
3.0365,0.05036
3.0601,-0.011509
3.0836,-0.010293
3.1071,0.031765
3.1307,0.0086504
3.1542,-0.016723
3.1778,0.08199
3.2013,-0.0050791
3.2248,-0.003515
3.2484,0.04254
3.2719,0.022206
3.2955,-0.022806
3.319,0.0554
3.3425,0.026725
3.3661,-0.016376
3.3896,0.049144
3.4131,0.021685
3.4367,-0.026108
3.4602,0.046711
3.4838,0.027594
3.5073,-0.047658
3.5308,0.040107
3.5544,0.024813
3.5779,-0.0068171
3.6015,0.014559
3.625,0.04758
3.6485,-0.028193
3.6721,0.03889
3.6956,0.053662
3.7192,-0.023153
3.7427,-0.00021297
3.7662,0.050013
3.7898,-0.017418
3.8133,-0.033407
3.8369,0.063047
3.8604,-0.023153
3.8839,-0.0059481
3.9075,0.053489
3.931,-0.012552
3.9545,0.0029153
3.9781,0.057486
4.0016,-0.0068171
4.0252,-0.01429
4.0487,0.090506
4.0722,0.028115
4.0958,-0.0071646
4.1193,0.03385
4.1429,0.0123
4.1664,-0.025934
4.1899,0.034024
4.2135,0.0123
4.237,-0.029931
4.2606,0.047406
4.2841,0.016992
4.3076,-0.015507
4.3312,0.02603
4.3547,0.039585
4.3782,-0.023501
4.4018,0.045494
4.4253,0.027767
4.4489,-0.022111
4.4724,0.0375
4.4959,0.042887
4.5195,0.0032629
4.543,0.019252
4.5666,0.046363
4.5901,-0.042271
4.6136,0.0077814
4.6372,0.039759
4.6607,-0.0099453
4.6843,0.008129
4.7078,0.051751
4.7313,-0.021937
4.7549,0.0018725
4.7784,0.030722
4.8019,-0.00038677
4.8255,-0.0026461
4.849,0.052446
