Time (ms),A2-A3 (V)
0,0.024255
0.070455,-0.078038
0.14091,-0.077687
0.21136,-0.059759
0.28182,-0.0031637
0.35227,0.023552
0.42273,0.035855
0.49318,0.05765
0.56364,0.054486
0.63409,0.035152
0.70455,0.03234
0.775,0.058353
0.84545,0.07382
0.91591,0.048159
0.98636,0.049213
1.0568,0.054486
1.1273,0.034449
1.1977,0.044292
1.2682,0.037965
1.3386,0.069953
1.4091,0.048862
1.4795,0.074523
1.55,0.082257
1.6205,0.058705
1.6909,0.055541
1.7614,0.062571
1.8318,0.054838
1.9023,0.054486
1.9727,0.064329
2.0432,0.08296
2.1136,0.039019
2.1841,0.072766
2.2545,0.059759
2.325,0.050268
2.3955,0.04605
2.4659,0.047104
2.5364,0.061165
2.6068,0.035504
2.6773,0.067844
2.7477,0.038316
2.8182,0.041128
2.8886,0.066087
2.9591,0.040074
3.0295,0.049916
3.1,0.045347
3.1705,0.064329
3.2409,0.06222
3.3114,0.059759
3.3818,0.077335
3.4523,0.065384
3.5227,0.073117
3.5932,0.04605
3.6636,0.067141
3.7341,0.058002
3.8045,0.080851
3.875,0.04851
3.9455,0.070656
4.0159,0.081202
4.0864,0.055189
4.1568,0.061165
4.2273,0.045347
4.2977,0.084014
4.3682,0.069953
4.4386,0.067493
4.5091,0.066438
4.5795,0.086475
4.65,0.044995
4.7205,0.029528
4.7909,0.066087
4.8614,0.078038
4.9318,0.053783
5.0023,0.06222
5.0727,0.046753
5.1432,0.053432
5.2136,0.079445
5.2841,0.067493
5.3545,0.056244
5.425,0.066087
5.4955,0.070656
5.5659,0.068196
5.6364,0.046401
5.7068,0.074172
5.7773,0.06925
5.8477,0.063274
5.9182,0.071359
5.9886,0.054486
6.0591,0.024255
6.1295,0.050268
6.2,0.091045
6.2705,0.039722
6.3409,0.061868
6.4114,0.045347
6.4818,0.07382
6.5523,0.06679
6.6227,0.064329
6.6932,0.071359
6.7636,0.052026
6.8341,0.070656
6.9045,0.054838
6.975,0.041831
7.0455,0.06468
7.1159,0.080851
7.1864,0.052377
7.2568,0.072766
7.3273,0.06222
7.3977,0.057298
7.4682,0.060111
7.5386,0.070656
7.6091,0.061517
7.6795,0.058353
7.75,0.064329
7.8205,0.056244
7.8909,0.040777
7.9614,0.07382
8.0318,0.036207
8.1023,0.034449
8.1727,0.047456
8.2432,0.046753
8.3136,0.079796
8.3841,0.071359
8.4545,0.022498
8.525,0.049213
8.5955,0.061868
8.6659,0.052377
8.7364,0.055892
8.8068,0.052026
8.8773,0.093857
8.9477,0.049565
9.0182,0.06222
9.0886,0.054838
9.1591,0.061165
9.2295,0.035504
9.3,0.063977
9.3705,0.042183
9.4409,0.046401
9.5114,0.075929
9.5818,0.036559
9.6523,0.082257
9.7227,0.052377
9.7932,0.027419
9.8636,0.033395
9.9341,0.081905
10.005,0.060111
10.075,0.065032
10.145,0.063274
10.216,0.056947
10.286,0.065735
10.357,0.039019
10.427,0.048862
10.498,0.072063
10.568,0.053432
10.639,0.039722
10.709,0.050268
10.78,0.23412
10.85,0.35926
10.92,0.33746
10.991,0.26189
11.061,0.22603
11.132,0.18631
11.202,0.093857
11.273,0.13639
11.343,0.10159
11.414,0.055189
11.484,0.075578
11.555,0.06468
11.625,0.054486
11.695,0.049213
11.766,0.051674
11.836,0.023201
11.907,0.051674
11.977,0.047456
12.048,0.02988
12.118,0.035504
12.189,0.056947
12.259,0.058002
12.33,0.029177
12.4,0.010897
12.47,-0.07382
12.541,-0.081905
12.611,-0.062571
12.682,-0.0056244
12.752,-0.0014061
12.823,0.0042183
12.893,0.061868
12.964,0.039722
13.034,0.044292
13.105,0.060462
13.175,0.052377
13.245,0.040425
13.316,0.043589
13.386,0.044995
13.457,0.026716
13.527,0.035152
13.598,0.033043
13.668,0.036207
13.739,0.040074
13.809,0.02531
13.88,0.068547
13.95,0.021795
14.02,0.05765
14.091,0.03234
14.161,0.046401
14.232,0.032692
14.302,0.051674
14.373,0.059408
14.443,0.057298
14.514,0.024607
14.584,0.070656
14.655,0.048862
14.725,0.056595
14.795,0.065384
14.866,0.066087
14.936,0.035855
15.007,0.067493
15.077,0.038316
15.148,0.080148
15.218,0.061165
15.289,0.04605
15.359,0.05308
15.43,0.040777
15.5,0.052729
15.57,0.03691
15.641,0.038316
15.711,0.058705
15.782,0.054135
15.852,0.071008
15.923,0.039019
15.993,0.035855
16.064,0.053783
16.134,0.044292
16.205,0.041831
16.275,0.068196
16.345,0.056595
16.416,0.049916
16.486,0.043589
16.557,0.016522
16.627,0.045698
16.698,0.061165
16.768,0.088584
16.839,0.066087
16.909,0.078038
16.98,0.060462
17.05,0.060814
17.12,0.061517
17.191,0.039722
17.261,0.074172
17.332,0.052729
17.402,0.054838
17.473,0.026364
17.543,0.059056
17.614,0.050268
17.684,0.06925
17.755,0.058353
17.825,0.024607
17.895,0.068899
17.966,0.052377
18.036,0.06468
18.107,0.060462
18.177,0.041831
18.248,0.081202
18.318,0.06222
18.389,0.056244
18.459,0.060111
18.53,0.044292
18.6,0.045698
18.67,0.045698
18.741,0.056947
18.811,0.043589
18.882,0.047104
18.952,0.053783
19.023,0.050268
19.093,0.065384
19.164,0.043238
19.234,0.071359
19.305,0.052377
19.375,0.06468
19.445,0.075578
19.516,0.067141
19.586,0.053783
19.657,0.088936
19.727,0.081554
19.798,0.058705
19.868,0.045347
19.939,0.07382
20.009,0.065032
20.08,0.060462
20.15,0.076984
20.22,0.068196
20.291,0.052377
20.361,0.072414
20.432,0.076632
20.502,0.054135
20.573,0.055892
20.643,0.059056
20.714,0.047104
20.784,0.061165
20.855,0.028473
20.925,0.047104
20.995,0.032692
21.066,0.048159
21.136,0.06468
21.207,0.062571
21.277,0.06925
21.348,0.081905
21.418,0.066438
21.489,0.058002
21.559,0.063977
21.63,0.088584
21.7,0.036207
21.77,0.060462
21.841,0.05308
21.911,0.093154
21.982,0.058705
22.052,0.046401
22.123,0.063977
22.193,0.06925
22.264,0.040777
22.334,0.036207
22.405,0.075226
22.475,0.066438
22.545,0.061868
22.616,0.060111
22.686,0.040777
22.757,0.077335
22.827,0.058353
22.898,0.05765
22.968,0.042183
23.039,0.082257
23.109,0.041831
23.18,0.15959
23.25,0.31497
23.32,0.37578
23.391,0.31567
23.461,0.25732
23.532,0.21162
23.602,0.15573
23.673,0.14307
23.743,0.082608
23.814,0.081554
23.884,0.079796
23.955,0.057298
24.025,0.065735
24.095,0.063977
24.166,0.048159
24.236,0.086827
24.307,0.02988
24.377,0.047456
24.448,0.041128
24.518,0.060462
24.589,0.052026
24.659,0.067493
24.73,0.060814
24.8,0.052729
24.87,-0.022498
24.941,-0.038316
25.011,-0.072766
25.082,-0.041128
25.152,0.0031637
25.223,0.00035152
25.293,0.033395
25.364,0.064329
25.434,0.042183
25.505,0.051674
25.575,0.026364
25.645,0.055189
25.716,0.057298
25.786,0.035855
25.857,0.066087
25.927,0.048862
25.998,0.023201
26.068,0.049916
26.139,0.070656
26.209,0.05308
26.28,0.042534
26.35,0.036559
26.42,0.037965
26.491,0.052729
26.561,0.043941
