A2-A3
159.7592186297734
161.90911786148774
158.28116290796976
153.5575862305974
153.10279985465777
151.15962170291596
148.74098506723735
144.34816211782103
141.37137856621652
140.12588405938203
137.59871885671777
133.05085509732203
130.81826743361867
125.42801527333482
126.68384583416798
124.04815206451818
117.63463055837033
116.59585713150837
115.60876397463946
112.59063620704052
107.62933028769967
103.758478065214
102.4044549913939
100.77135845961088
95.59299540629891
91.91336018278781
89.47921946611122
87.58255355736325
83.83056595586174
77.44805261170978
74.40925273611353
73.15342217528037
69.00866452183107
62.951736878635835
58.12996768827649
54.98263924569464
53.30303047091783
47.44765588069581
42.346813232373535
39.18914873579308
36.904880802096585
32.04693542274206
24.878881974694426
21.09071818419774
19.995096460343333
14.139721870121296
8.289515306898606
3.250688982568114
0.31524964695810376
-2.6305257426504918
-8.26367517190204
-13.886488547154956
-16.289621101835653
-19.188884248450442
-24.460271787750056
-28.88927092616158
-32.38802520469673
-33.93843330449073
-37.17878623306019
-42.50702206935226
-46.837828694776846
-47.11690215273973
-49.47869049142595
-54.74491000372626
-59.303109817120614
-62.18686888273747
-63.582236172552065
-67.47376050303502
-73.22577455327075
-75.26197719100023
-77.01393834376745
-80.95714294424351
-86.6006284274937
-90.39396024498969
-92.15108942475624
-94.06325941450217
-98.36305787793086
-103.52074882324558
-105.35539840800183
-107.02983915577934
-111.6655593741634
-114.88007216773632
-117.51576593738613
-118.2909699872831
-121.72253991482718
-125.69158465029983
-128.64769609390706
-130.32213684168457
-130.81826743361867
-132.885478233344
-135.63486859697872
-136.48759305186542
-135.2834427610254
-137.48502226273288
-140.7408792723003
-143.3145567179583
-142.89077850401466
-142.33263158808882
-145.13370222171665
-147.52133069539937
-147.10788853545432
-146.68927834850993
-149.91929522308078
-153.54725017659877
-153.97102839054244
-153.80565152656442
-154.50850319847103
-155.20101881637902
-158.27082685397113
-157.35608607509266
-158.10544998999308
-159.86257916975964
-161.41298726955367
-160.0899723577294
-159.34577646982828
-160.03829208773632
-161.16492197358662
-163.39750963729
-160.82383219163196
-161.45433148554815
-161.37164305355913
-164.06418512020142
-162.28638383243762
-160.01761997973907
-163.14944434132292
-165.07711841206682
-161.87810969949186
-160.87551246162508
-161.7437409975097
-164.0590170932021
-162.98406747734492
-160.115812492726
-160.25534922170743
-160.46207030168
-161.1132417035935
-156.88579561815516
-153.8366596885603
-154.47749503647512
-152.50330872273744
-148.34821501528953
-143.22670025897003
-142.64271320804758
-141.44373094420686
-136.96305153580224
-132.3066592094209
-131.2110374855665
-130.15675997770657
-126.78720637415424
-122.51324804572212
-118.4770189592584
-118.21861760929275
-115.55191567764702
-111.30379748421149
-107.88256361066604
-106.0117378369146
-102.88508150233004
-100.67316594662393
-96.1304702142275
-92.86427715066148
-91.56193434683449
-87.77893858333714
-83.60317276789196
-77.91317504164796
-76.5746560488258
-73.71156909120623
