Time (ms),A2-A3 (V)
0,0.28658
0.023539,0.23114
0.047078,0.27963
0.070617,0.28154
0.094156,0.23549
0.11769,0.27598
0.14123,0.28571
0.16477,0.2447
0.18831,0.28623
0.21185,0.29058
0.23539,0.25426
0.25893,0.27181
0.28247,0.30066
0.30601,0.2553
0.32955,0.24904
0.35308,0.29788
0.37662,0.25408
0.40016,0.29631
0.4237,0.32534
0.44724,0.252
0.47078,0.24209
0.49432,0.30414
0.51786,0.27181
0.5414,0.22906
0.56494,0.32082
0.58847,0.26955
0.61201,0.21828
0.63555,0.29962
0.65909,0.27164
0.68263,0.24522
0.70617,0.30257
0.72971,0.26086
0.75325,0.24418
0.77679,0.29579
0.80032,0.29406
0.82386,0.26382
0.8474,0.28554
0.87094,0.29579
0.89448,0.25252
0.91802,0.26156
0.94156,0.29579
0.9651,0.26312
0.98864,0.28206
1.0122,0.31143
1.0357,0.24644
1.0593,0.27268
1.0828,0.28363
1.1063,0.25182
1.1299,0.20507
1.1534,0.30135
1.1769,0.25374
1.2005,0.23757
1.224,0.29006
1.2476,0.26694
1.2711,0.26694
1.2946,0.32534
1.3182,0.25565
1.3417,0.26573
1.3653,0.3269
1.3888,0.24956
1.4123,0.21985
1.4359,0.29023
1.4594,0.27789
1.483,0.21342
1.5065,0.28832
1.53,0.30952
1.5536,0.25825
1.5771,0.30188
1.6006,0.31091
1.6242,0.2341
1.6477,0.29458
1.6713,0.29458
1.6948,0.24678
1.7183,0.25739
1.7419,0.30414
1.7654,0.21498
1.789,0.26694
1.8125,0.31682
1.836,0.23636
1.8596,0.24887
1.8831,0.32047
1.9067,0.24435
1.9302,0.26972
1.9537,0.32447
1.9773,0.26416
2.0008,0.25321
2.0244,0.27859
2.0479,0.24765
2.0714,0.22767
2.095,0.3024
2.1185,0.25235
2.142,0.19552
2.1656,0.28311
2.1891,0.2553
2.2127,0.20872
2.2362,0.26694
2.2597,0.25287
2.2833,0.19638
2.3068,0.2626
2.3304,0.26799
2.3539,0.19969
2.3774,0.27337
2.401,0.26295
2.4245,0.20977
2.4481,0.20577
2.4716,0.28762
2.4951,0.21846
2.5187,0.23184
2.5422,0.27251
2.5657,0.21985
2.5893,0.22767
2.6128,0.2918
2.6364,0.23305
2.6599,0.25982
