Time (ms),A2-A3 (V)
0,0.53059
0.022727,0.48801
0.045455,0.53006
0.068182,0.58394
0.090909,0.49617
0.11364,0.52329
0.13636,0.57647
0.15909,0.49426
0.18182,0.51703
0.20455,0.55961
0.22727,0.53493
0.25,0.51807
0.27273,0.60062
0.29545,0.53997
0.31818,0.52711
0.34091,0.61939
0.36364,0.55057
0.38636,0.50191
0.40909,0.57803
0.43182,0.54275
0.45455,0.49531
0.47727,0.57629
0.5,0.557
0.52273,0.52398
0.54545,0.55075
0.56818,0.55735
0.59091,0.50035
0.61364,0.54762
0.63636,0.56621
0.65909,0.51043
0.68182,0.55978
0.70455,0.57768
0.72727,0.51772
0.75,0.54936
0.77273,0.58342
0.79545,0.50174
0.81818,0.54518
0.84091,0.5855
0.86364,0.52259
0.88636,0.53493
0.90909,0.59298
0.93182,0.51043
0.95455,0.51859
0.97727,0.57734
1,0.52728
1.0227,0.52589
1.0455,0.57316
1.0682,0.54032
1.0909,0.49982
1.1136,0.59089
1.1364,0.53389
1.1591,0.50643
1.1818,0.57004
1.2045,0.5424
1.2273,0.49826
1.25,0.55648
1.2727,0.53319
1.2955,0.51651
1.3182,0.56778
1.3409,0.56326
1.3636,0.51147
1.3864,0.52798
1.4091,0.56812
1.4318,0.54466
1.4545,0.5391
1.4773,0.58081
1.5,0.57508
1.5227,0.54831
1.5455,0.57264
1.5682,0.51321
1.5909,0.51877
1.6136,0.58411
1.6364,0.52798
1.6591,0.54466
1.6818,0.57595
1.7045,0.52224
1.7273,0.52155
1.75,0.59385
1.7727,0.5285
1.7955,0.53962
1.8182,0.57177
1.8409,0.53059
1.8636,0.5099
1.8864,0.59332
1.9091,0.55231
1.9318,0.49948
1.9545,0.58029
1.9773,0.56222
2,0.51408
2.0227,0.58377
2.0455,0.55891
2.0682,0.51964
2.0909,0.57421
2.1136,0.57091
2.1364,0.53076
2.1591,0.56656
2.1818,0.57525
2.2045,0.50591
2.2273,0.55735
2.25,0.553
2.2727,0.52207
2.2955,0.51929
2.3182,0.57021
2.3409,0.492
2.3636,0.51251
2.3864,0.64338
2.4091,0.86253
2.4318,1.1858
2.4545,1.4877
2.4773,1.5989
2.5,1.6842
2.5227,1.772
2.5455,1.7012
2.5682,1.6392
2.5909,1.6366
2.6136,1.5271
2.6364,1.3966
2.6591,1.3837
2.6818,1.2821
2.7045,1.1639
2.7273,1.1595
2.75,1.0667
2.7727,0.95446
2.7955,0.98992
2.8182,0.90441
2.8409,0.83385
2.8636,0.88651
2.8864,0.84602
2.9091,0.74852
2.9318,0.78849
2.9545,0.77824
2.9773,0.68752
3,0.7115
3.0227,0.70855
3.0455,0.64633
3.0682,0.69239
3.0909,0.71828
3.1136,0.62443
3.1364,0.66267
3.1591,0.68995
3.1818,0.59767
3.2045,0.59471
3.2273,0.68144
3.25,0.59993
3.2727,0.61192
3.2955,0.66858
3.3182,0.58776
3.3409,0.58794
3.3636,0.65276
3.3864,0.62826
3.4091,0.55996
3.4318,0.66562
3.4545,0.61609
3.4773,0.56378
3.5,0.6227
3.5227,0.60167
3.5455,0.56274
3.5682,0.61679
3.5909,0.61557
3.6136,0.54762
3.6364,0.62287
3.6591,0.60323
3.6818,0.54484
3.7045,0.60671
3.7273,0.6253
3.75,0.53771
3.7727,0.61331
3.7955,0.64703
3.8182,0.57177
3.8409,0.60671
3.8636,0.62078
3.8864,0.54014
3.9091,0.5895
3.9318,0.6147
3.9545,0.54206
3.9773,0.56882
4,0.70542
4.0227,0.8554
4.0455,1.0631
4.0682,1.289
4.0909,1.317
4.1136,1.3882
4.1364,1.4482
4.1591,1.363
4.1818,1.3448
4.2045,1.3587
4.2273,1.2291
4.25,1.1847
4.2727,1.2219
4.2955,1.0914
4.3182,0.97497
4.3409,1.0311
4.3636,0.93969
4.3864,0.87156
4.4091,0.89329
4.4318,0.79805
4.4545,0.75321
4.4773,0.80796
4.5,0.76434
4.5227,0.70733
4.5455,0.74939
4.5682,0.70525
4.5909,0.65676
4.6136,0.69378
4.6364,0.69638
4.6591,0.67031
4.6818,0.67744
4.7045,0.68769
4.7273,0.60323
4.75,0.64598
4.7727,0.67987
4.7955,0.61696
4.8182,0.62096
4.8409,0.68491
4.8636,0.59298
4.8864,0.59211
4.9091,0.66197
4.9318,0.58377
4.9545,0.60462
4.9773,0.63173
5,0.58307
5.0227,0.57577
5.0455,0.64685
5.0682,0.59767
5.0909,0.57004
5.1136,0.64442
5.1364,0.61835
5.1591,0.54901
5.1818,0.64876
5.2045,0.60184
5.2273,0.5716
5.25,0.63364
5.2727,0.58794
5.2955,0.56465
5.3182,0.63225
5.3409,0.62495
5.3636,0.553
5.3864,0.61783
5.4091,0.62513
5.4318,0.6001
5.4545,0.62443
5.4773,0.62009
5.5,0.57595
5.5227,0.61557
5.5455,0.63625
5.5682,0.54988
5.5909,0.61852
5.6136,0.62774
5.6364,0.56534
5.6591,0.54275
5.6818,0.63816
5.7045,0.55943
5.7273,0.5902
5.75,0.63312
5.7727,0.58012
5.7955,0.5683
5.8182,0.63695
5.8409,0.57786
5.8636,0.56951
5.8864,0.63208
5.9091,0.54779
5.9318,0.56135
5.9545,0.60462
5.9773,0.61331
6,0.52398
6.0227,0.41067
6.0455,0.25356
6.0682,0.062565
6.0909,0.09211
6.1136,0.042058
6.1364,-0.0072992
6.1591,0.073514
6.1818,0.1147
6.2045,0.11018
6.2273,0.21046
6.25,0.2765
6.2727,0.2308
6.2955,0.28328
6.3182,0.33611
6.3409,0.32621
6.3636,0.35175
6.3864,0.41415
6.4091,0.35332
6.4318,0.38147
6.4545,0.42596
6.4773,0.37852
6.5,0.40233
6.5227,0.4708
6.5455,0.39729
6.5682,0.42179
6.5909,0.4595
6.6136,0.4105
6.6364,0.41832
6.6591,0.48853
6.6818,0.42805
6.7045,0.39277
6.7273,0.4668
6.75,0.4602
6.7727,0.43378
6.7955,0.50973
6.8182,0.53337
6.8409,0.48279
6.8636,0.54536
6.8864,0.55144
6.9091,0.51547
6.9318,0.55718
6.9545,0.57699
6.9773,0.51164
7,0.54275
7.0227,0.57542
7.0455,0.51738
7.0682,0.56152
7.0909,0.57056
7.1136,0.55544
7.1364,0.54588
7.1591,0.58203
7.1818,0.52537
7.2045,0.52433
7.2273,0.57716
7.25,0.53319
7.2727,0.53163
7.2955,0.5968
7.3182,0.52276
7.3409,0.54901
7.3636,0.58411
7.3864,0.53371
7.4091,0.53545
7.4318,0.61453
7.4545,0.54988
7.4773,0.52902
7.5,0.57577
7.5227,0.57959
7.5455,0.50904
7.5682,0.58881
7.5909,0.57455
7.6136,0.54744
7.6364,0.5749
7.6591,0.58603
7.6818,0.51321
7.7045,0.55579
7.7273,0.57247
7.75,0.53076
7.7727,0.54484
7.7955,0.57768
7.8182,0.54953
7.8409,0.5391
7.8636,0.5961
7.8864,0.52103
7.9091,0.52937
7.9318,0.57873
7.9545,0.52468
7.9773,0.56169
8,0.58655
8.0227,0.52485
8.0455,0.52294
8.0682,0.6034
8.0909,0.52694
8.1136,0.54918
8.1364,0.58707
8.1591,0.54484
8.1818,0.53319
8.2045,0.59315
8.2273,0.55214
8.25,0.50504
8.2727,0.59541
8.2955,0.5716
8.3182,0.51894
8.3409,0.57334
8.3636,0.55718
8.3864,0.50191
8.4091,0.56413
8.4318,0.54796
8.4545,0.52676
8.4773,0.58307
8.5,0.57282
8.5227,0.54379
8.5455,0.55179
8.5682,0.57421
8.5909,0.53597
8.6136,0.5497
