Time (ms),A2-A3 (V)
0,0.097372
0.070455,0.084366
0.14091,0.11003
0.21136,0.11389
0.28182,0.1037
0.35227,0.097372
0.42273,0.071359
0.49318,0.10475
0.56364,0.10862
0.63409,0.091045
0.70455,0.10054
0.775,0.098075
0.84545,0.093857
0.91591,0.084366
0.98636,0.10018
1.0568,0.10405
1.1273,0.080851
1.1977,0.10686
1.2682,0.075929
1.3386,0.095966
1.4091,0.082257
1.4795,0.076984
1.55,0.088233
1.6205,0.097724
1.6909,0.093505
1.7614,0.11214
1.8318,0.092802
1.9023,0.12795
1.9727,0.11882
2.0432,0.10616
2.1136,0.11038
2.1841,0.116
2.2545,0.073469
2.325,0.11987
2.3955,0.099833
2.4659,0.10651
2.5364,0.080499
2.6068,0.10546
2.6773,0.091748
2.7477,0.083663
2.8182,0.10229
2.8886,0.11635
2.9591,0.088233
3.0295,0.11284
3.1,0.094209
3.1705,0.11811
3.2409,0.090693
3.3114,0.10229
3.3818,0.082257
3.4523,0.1269
3.5227,0.13112
3.5932,0.11354
3.6636,0.098075
3.7341,0.075226
3.8045,0.087178
3.875,0.1385
3.9455,0.10686
4.0159,0.10932
4.0864,0.11952
4.1568,0.086123
4.2273,0.097724
4.2977,0.13006
4.3682,0.072063
4.4386,0.099833
4.5091,0.11143
4.5795,0.11882
4.65,0.12514
4.7205,0.12374
4.7909,0.09456
4.8614,0.089639
4.9318,0.069602
5.0023,0.12128
5.0727,0.13393
5.1432,0.10827
5.2136,0.12479
5.2841,0.082257
5.3545,0.099481
5.425,0.12795
5.4955,0.12374
5.5659,0.08296
5.6364,0.090693
5.7068,0.11635
5.7773,0.25029
5.8477,0.50514
5.9182,0.53959
5.9886,0.47702
6.0591,0.40917
6.1295,0.33254
6.2,0.25872
6.2705,0.20037
6.3409,0.19685
6.4114,0.17014
6.4818,0.15854
6.5523,0.14166
6.6227,0.12655
6.6932,0.075226
6.7636,0.11108
6.8341,0.11776
6.9045,0.093857
6.975,0.12585
7.0455,0.10581
7.1159,0.12303
7.1864,0.12444
7.2568,0.090693
7.3273,0.063626
7.3977,0.097372
7.4682,-0.047104
7.5386,-0.084014
