Time (ms),A2-A3 (V)
0,0.040976
0.023539,0.032981
0.047078,-0.007686
0.070617,0.026377
0.094156,0.041323
0.11769,-0.0012557
0.14123,-0.0047316
0.16477,0.020816
0.18831,0.051229
0.21185,-0.0073384
0.23539,0.026377
0.25893,0.041149
0.28247,-0.022284
0.30601,0.020121
0.32955,0.038716
0.35308,-0.0021247
0.37662,0.030548
0.40016,0.037674
0.4237,-0.018635
0.44724,0.008129
0.47078,0.081469
0.49432,0.014559
0.51786,-0.0010819
0.5414,0.053315
0.56494,-0.0092501
0.58847,0.015081
0.61201,0.048275
0.63555,-0.0026461
0.65909,0.014386
0.68263,0.0375
0.70617,-0.0062957
0.72971,-0.0040364
0.75325,0.080426
0.77679,0.013343
0.80032,-0.017592
0.82386,0.053836
0.8474,0.011431
0.87094,-0.016723
0.89448,0.0375
0.91802,0.01369
0.94156,-0.0308
0.9651,0.042018
0.98864,0.028115
1.0122,-0.018287
1.0357,0.032634
1.0593,0.03385
1.0828,-0.0010819
1.1063,0.0096931
1.1299,0.021859
1.1534,-0.011509
1.1769,0.013864
1.2005,0.024813
1.224,0.022206
1.2476,0.01873
1.2711,0.042192
1.2946,-0.023153
1.3182,0.015254
1.3417,0.039064
1.3653,-0.0061219
1.3888,-0.066428
1.4123,0.038195
1.4359,-0.0028198
1.4594,-0.017245
1.483,0.042192
1.5065,-0.007686
1.53,-0.0090763
1.5536,0.043235
1.5771,-0.0042102
1.6006,-0.0059481
1.6242,0.066175
1.6477,-0.011336
1.6713,-0.01933
1.6948,0.049144
1.7183,0.024118
1.7419,-0.0021247
1.7654,0.029679
1.789,0.031417
1.8125,-0.02576
1.836,0.044625
1.8596,0.0041318
1.8831,-0.0056005
1.9067,0.024292
1.9302,0.035936
1.9537,0.0050008
1.9773,0.024292
2.0008,0.034545
2.0244,0.030027
2.0479,0.0063911
2.0714,0.045494
2.095,-0.014811
2.1185,0.0086504
2.142,0.046016
2.1656,-0.0087288
2.1891,-0.0016033
2.2127,0.043235
2.2362,-0.00073435
2.2597,-0.012031
2.2833,0.054358
2.3068,-0.014116
2.3304,0.0011774
2.3539,0.055922
2.3774,0.016297
2.401,0.012474
2.4245,0.066002
2.4481,0.025682
2.4716,-0.026282
2.4951,0.029332
2.5187,0.021511
2.5422,-0.036709
2.5657,0.041845
2.5893,-0.018461
2.6128,-0.03306
2.6364,0.02238
2.6599,0.036631
2.6834,-0.018809
2.707,0.011605
2.7305,0.049491
2.7541,-0.015159
2.7776,0.02881
2.8011,0.039585
2.8247,0.011779
2.8482,-0.011857
2.8718,0.042366
2.8953,-0.0062957
2.9188,0.0070863
2.9424,0.042018
2.9659,0.02238
2.9894,0.041845
3.013,0.06409
3.0365,-0.0066433
3.0601,-0.013247
3.0836,0.048275
3.1071,-0.0090763
3.1307,-0.013247
3.1542,0.047058
3.1778,-0.02802
3.2013,0.0016987
3.2248,0.041845
3.2484,0.026377
3.2719,-0.01568
3.2955,0.061483
3.319,0.017861
3.3425,-0.064516
3.3661,0.0010036
3.3896,0.015602
3.4131,-0.060866
3.4367,0.0072601
3.4602,-0.063994
3.4838,-0.048179
3.5073,0.0029153
3.5308,0.0041318
3.5544,-0.071641
3.5779,-0.0097715
3.6015,0.028984
3.625,-0.058433
3.6485,-0.012552
3.6721,0.024118
3.6956,0.0013512
3.7192,-0.028193
3.7427,0.033503
3.7662,-0.046963
3.7898,-0.0089026
3.8133,0.016123
3.8369,-0.0090763
3.8604,-0.020894
3.8839,0.04897
3.9075,-0.023675
3.931,-0.029584
3.9545,0.051751
3.9781,-0.033755
4.0016,0.00048219
4.0252,0.036283
4.0487,0.0053484
4.0722,-0.019851
4.0958,0.044278
4.1193,-0.0033412
4.1429,-0.039837
4.1664,0.032807
4.1899,0.019947
4.2135,-0.033755
4.237,0.032286
4.2606,0.014559
4.2841,-0.042444
4.3076,0.039411
4.3312,-0.010293
4.3547,-0.022111
4.3782,0.046711
4.4018,0.039933
4.4253,-0.02437
4.4489,0.024813
4.4724,0.021511
4.4959,-0.0099453
4.5195,0.0043056
4.543,0.040802
4.5666,0.0072601
4.5901,-0.015159
4.6136,0.064611
4.6372,-0.027151
4.6607,-0.0028198
4.6843,0.051751
4.7078,-0.037578
4.7313,-0.024544
4.7549,0.068782
4.7784,-0.026455
4.8019,-0.0026461
