Time (ms),A2-A3 (V)
23.114,0.02531
23.182,0.04605
23.25,0.031989
23.318,0.055189
23.386,0.058705
23.455,0.043238
23.523,0.052729
23.591,0.042886
23.659,0.065384
23.727,0.041128
23.795,0.04851
23.864,0.061517
23.932,0.064329
24,0.044292
24.068,0.047456
24.136,0.060111
24.205,0.076632
24.273,0.088936
24.341,0.05308
24.409,0.07382
24.477,0.061868
24.545,0.039019
24.614,0.041128
24.682,0.079796
24.75,0.060462
24.818,0.042183
24.886,0.054838
24.955,0.051674
25.023,0.013709
25.091,0.049916
25.159,0.062571
25.227,0.052377
25.295,0.037965
25.364,0.034098
25.432,0.071008
25.5,0.058002
25.568,0.090342
25.636,0.057298
25.705,0.057298
25.773,0.054838
25.841,0.079445
25.909,0.063626
25.977,0.060111
26.045,0.084366
26.114,0.074523
26.182,0.045347
26.25,0.059759
26.318,0.021795
26.386,0.054135
26.455,0.049565
26.523,0.052026
26.591,0.05062
26.659,0.055189
26.727,0.056595
26.795,0.056947
26.864,0.068547
26.932,0.031989
27,0.073469
27.068,0.048159
27.136,0.056595
27.205,0.059408
27.273,0.032692
27.341,0.08999
27.409,0.044995
27.477,0.065735
27.545,0.075578
27.614,0.052026
27.682,0.066438
27.75,0.055892
27.818,0.048862
27.886,0.063977
27.955,0.047456
28.023,0.061868
28.091,0.061868
28.159,0.05765
28.227,0.058353
28.295,0.05062
28.364,0.017576
28.432,0.050268
28.5,0.067141
28.568,0.025661
28.636,0.075929
28.705,0.067493
28.773,0.053432
28.841,0.028825
28.909,0.045347
28.977,0.055541
29.045,0.055541
29.114,0.049916
29.182,0.014764
29.25,0.046753
29.318,0.036559
29.386,0.065735
29.455,0.043941
29.523,0.062923
29.591,0.02777
29.659,0.053783
29.727,0.037965
29.795,0.049213
29.864,0.066087
29.932,0.075226
