Time (ms),A2-A3 (V)
7.5938,4.1274
7.6172,4.1437
7.6406,4.0865
7.6641,4.1037
7.6875,4.1839
7.7109,4.1216
7.7344,4.0966
7.7578,4.1948
7.7812,4.1345
7.8047,4.1197
7.8281,4.1896
7.8516,4.1319
7.875,4.0933
7.8984,4.1493
7.9219,4.1729
7.9453,4.1185
7.9688,4.1302
7.9922,4.1642
8.0156,4.0933
8.0391,4.1545
8.0625,4.1726
8.0859,4.1199
8.1094,4.1496
8.1328,4.1823
8.1562,4.1338
8.1797,4.1267
8.2031,4.1934
8.2266,4.0989
8.25,4.1489
8.2734,4.1889
8.2969,4.1156
8.3203,4.1074
8.3438,4.1748
8.3672,4.16
8.3906,4.102
8.4141,4.1849
8.4375,4.1249
8.4609,4.0902
8.4844,4.1526
8.5078,4.1564
8.5312,4.0848
8.5547,4.1496
8.5781,4.0989
8.6016,4.0559
8.625,4.1272
8.6484,4.0963
8.6719,4.0396
8.6953,4.0182
8.7188,4.0391
8.7422,4.0045
8.7656,3.9765
8.7891,4.0043
8.8125,3.8888
8.8359,3.8444
8.8594,3.916
8.8828,3.7855
8.9062,3.7845
8.9297,3.7925
8.9531,3.7193
8.9766,3.7004
9,3.7475
9.0234,3.664
9.0469,3.619
9.0703,3.7011
9.0938,3.6074
9.1172,3.5879
9.1406,3.6176
9.1641,3.5735
9.1875,3.5017
9.2109,3.5692
9.2344,3.5208
9.2578,3.468
9.2812,3.5111
9.3047,3.4946
9.3281,3.4039
9.3516,3.4663
9.375,3.4677
9.3984,3.3762
9.4219,3.4412
9.4453,3.4315
9.4688,3.3222
9.4922,3.3662
9.5156,3.3787
9.5391,3.3279
9.5625,3.3415
9.5859,3.3151
9.6094,3.273
9.6328,3.2834
9.6562,3.2937
9.6797,3.1863
9.7031,3.2344
9.7266,3.2683
9.75,3.1503
9.7734,3.2141
9.7969,3.2529
9.8203,3.1574
9.8438,3.142
9.8672,3.2124
9.8906,3.1646
9.9141,3.1543
9.9375,3.1795
9.9609,3.1025
9.9844,3.1003
10.008,3.126
10.031,3.0464
10.055,2.9866
10.078,3.062
10.102,2.9713
10.125,2.9654
10.148,3.0426
10.172,3.0111
10.195,2.9374
10.219,2.968
10.242,2.9866
10.266,2.9293
10.289,2.8994
10.312,2.9614
10.336,2.8869
10.359,2.9063
10.383,2.8865
10.406,2.8637
10.43,2.8144
10.453,2.883
10.477,2.7721
10.5,2.7953
10.523,2.8448
10.547,2.7483
10.57,2.7211
10.594,2.7367
10.617,2.712
10.641,2.642
10.664,2.7155
10.688,2.6529
10.711,2.6343
10.734,2.6727
10.758,2.6256
10.781,2.5448
10.805,2.6057
10.828,2.5648
10.852,2.496
10.875,2.5584
10.898,2.4899
10.922,2.4597
10.945,2.5228
10.969,2.5361
10.992,2.4357
11.016,2.4854
11.039,2.483
11.062,2.4569
11.086,2.395
11.109,2.4472
11.133,2.3347
11.156,2.3738
11.18,2.3754
11.203,2.304
11.227,2.3116
11.25,2.3832
11.273,2.2525
11.297,2.2756
11.32,2.2902
11.344,2.2556
11.367,2.2179
11.391,2.2857
11.414,2.2257
11.438,2.1926
11.461,2.2581
11.484,2.1644
11.508,2.1237
11.531,2.204
11.555,2.1361
11.578,2.0426
11.602,2.1653
