Time (ms),A2-A3 (V)
0,0.049144
0.023539,0.0025677
0.047078,0.034893
0.070617,-0.004384
0.094156,0.050187
0.11769,0.044973
0.14123,-0.0050791
0.16477,0.014038
0.18831,0.033676
0.21185,-0.0049053
0.23539,-0.047658
0.25893,0.043061
0.28247,0.019599
0.30601,0.016471
0.32955,0.061135
0.35308,0.0010036
0.37662,-0.0040364
0.40016,0.028115
0.4237,0.029505
0.44724,-0.0073384
0.47078,0.046363
0.49432,-0.0040364
0.51786,-0.0068171
0.5414,0.087378
0.56494,0.018557
0.58847,-0.02298
0.61201,0.032112
0.63555,0.023423
0.65909,-0.013421
0.68263,0.030548
0.70617,0.037326
0.72971,-0.0049053
0.75325,0.019252
0.77679,0.018035
0.80032,-0.0075122
0.82386,0.023423
0.8474,0.035762
0.87094,-0.044182
0.89448,0.0003084
0.91802,0.042192
0.94156,0.0079552
0.9651,0.00048219
0.98864,0.072606
1.0122,-0.022806
1.0357,0.026725
1.0593,0.053489
1.0828,0.0030891
1.1063,0.0027415
1.1299,0.045494
1.1534,-0.0064695
1.1769,0.008129
1.2005,0.0554
1.224,-0.0038626
1.2476,0.0010036
1.2711,0.041497
1.2946,0.0095194
1.3182,-0.010814
1.3417,0.032634
1.3653,0.0067387
1.3888,-0.0087288
1.4123,0.038543
1.4359,0.039759
1.4594,-0.038795
1.483,0.042714
1.5065,0.014907
1.53,-0.027672
1.5536,0.035588
1.5771,-0.019156
1.6006,-0.0049053
1.6242,-0.026629
1.6477,0.036457
1.6713,-0.028193
1.6948,0.051403
1.7183,0.046711
1.7419,-0.050091
1.7654,0.020121
1.789,0.059224
1.8125,0.0018725
1.836,0.010736
1.8596,0.04897
1.8831,-0.037404
1.9067,-0.00090814
1.9302,0.047927
1.9537,-0.017766
1.9773,-0.051134
2.0008,0.053836
2.0244,0.0067387
2.0479,0.013169
2.0714,0.044799
2.095,-0.013769
2.1185,-0.010119
2.142,0.046363
2.1656,0.0058697
2.1891,-0.035319
2.2127,0.062873
2.2362,-0.012031
2.2597,-0.041402
2.2833,0.033676
2.3068,0.014038
2.3304,-0.027846
2.3539,0.030201
2.3774,0.058007
2.401,-0.025587
2.4245,0.033503
2.4481,0.026725
2.4716,-0.036362
2.4951,0.028984
2.5187,0.050187
2.5422,-0.040706
2.5657,0.013343
2.5893,0.039238
2.6128,-0.028889
2.6364,-0.046789
2.6599,0.060093
2.6834,-0.0021247
2.707,0.030374
2.7305,0.019947
2.7541,0.014212
2.7776,-0.00021297
2.8011,0.051924
2.8247,-0.026455
2.8482,-0.0024723
2.8718,0.061483
2.8953,-0.014811
2.9188,0.0060435
2.9424,0.061135
2.9659,-0.0083812
2.9894,-0.054088
3.013,-0.082764
3.0365,-0.62812
3.0601,-1.0417
3.0836,-1.2025
3.1071,-1.3881
3.1307,-1.5388
3.1542,-1.5056
3.1778,-1.5371
3.2013,-1.5395
3.2248,-1.4675
3.2484,-1.4594
3.2719,-1.4554
3.2955,-1.3282
3.319,-1.3096
3.3425,-1.3059
3.3661,-1.2039
3.3896,-1.1323
3.4131,-1.175
3.4367,-1.0433
3.4602,-1.0247
3.4838,-1.0169
3.5073,-0.93313
3.5308,-0.88881
3.5544,-0.9088
3.5779,-0.84119
3.6015,-0.77167
3.625,-0.82503
3.6485,-0.73674
3.6721,-0.67591
3.6956,-0.72562
3.7192,-0.72232
3.7427,-0.59215
3.7662,-0.65089
3.7898,-0.62291
3.8133,-0.52715
3.8369,-0.56399
3.8604,-0.54279
3.8839,-0.48127
3.9075,-0.50942
3.931,-0.5049
3.9545,-0.3909
3.9781,-0.43678
4.0016,-0.46267
4.0252,-0.38968
4.0487,-0.39142
4.0722,-0.43886
4.0958,-0.33789
4.1193,-0.37456
4.1429,-0.4015
4.1664,-0.34345
4.1899,-0.30609
4.2135,-0.34849
4.237,-0.30296
4.2606,-0.30643
4.2841,-0.3504
4.3076,-0.27115
4.3312,-0.26855
4.3547,-0.3252
4.3782,-0.26542
4.4018,-0.22562
4.4253,-0.28002
4.4489,-0.27063
4.4724,-0.21624
4.4959,-0.26003
4.5195,-0.25256
4.543,-0.17279
4.5666,-0.23327
4.5901,-0.20928
4.6136,-0.15975
4.6372,-0.22858
4.6607,-0.19955
4.6843,-0.14776
4.7078,-0.20251
4.7313,-0.2185
4.7549,-0.14637
4.7784,-0.17331
4.8019,-0.19781
4.8255,-0.1283
4.849,-0.14741
4.8726,-0.19694
4.8961,-0.1316
4.9196,-0.14255
4.9432,-0.18322
4.9667,-0.097536
4.9903,-0.093539
5.0138,-0.14481
5.0373,-0.097362
5.0609,-0.095451
5.0844,-0.12326
5.108,-0.13838
5.1315,-0.079462
5.155,-0.11874
5.1786,-0.11457
5.2021,-0.048006
5.2256,-0.10814
5.2492,-0.08624
5.2727,-0.049744
5.2963,-0.0991
5.3198,-0.075812
5.3433,-0.044877
5.3669,-0.080852
5.3904,-0.10814
5.414,-0.045573
5.4375,-0.11613
5.461,-0.094756
5.4846,-0.044356
5.5081,-0.052177
5.5317,-0.10935
5.5552,-0.0042102
5.5787,-0.058086
5.6023,-0.1104
5.6258,-0.035319
5.6494,-0.038621
5.6729,-0.11005
5.6964,-0.020894
5.72,-0.038273
5.7435,-0.066601
5.767,-0.021589
5.7906,-0.0083812
5.8141,-0.055652
5.8377,-0.01429
5.8612,-0.039316
5.8847,-0.061214
