Time (ms),A2-A3 (V)
23.182,0.20986
23.25,0.21548
23.318,0.2197
23.386,0.19896
23.455,0.19158
23.523,0.20494
23.591,0.21865
23.659,0.20459
23.727,0.18807
23.795,0.18455
23.864,0.18666
23.932,0.18139
24,0.21162
24.068,0.21091
24.136,0.22216
24.205,0.20881
24.273,0.18279
24.341,0.20881
24.409,0.22146
24.477,0.19615
24.545,0.18807
24.614,0.18525
24.682,0.19545
24.75,0.20634
24.818,0.21443
24.886,0.20986
24.955,0.21408
25.023,0.21619
25.091,0.20178
25.159,0.20916
25.227,0.21654
25.295,0.18807
25.364,0.21127
25.432,0.20459
25.5,0.18666
25.568,0.21548
25.636,0.18174
25.705,0.19791
25.773,0.21654
25.841,0.21197
25.909,0.16592
25.977,0.22498
26.045,0.21197
26.114,0.2067
26.182,0.20529
26.25,0.20213
26.318,0.18912
26.386,0.21619
26.455,0.17717
26.523,0.20002
26.591,0.18596
26.659,0.21267
26.727,0.18701
26.795,0.22146
26.864,0.20951
26.932,0.17014
27,0.21478
27.068,0.19967
27.136,0.19334
27.205,0.161
27.273,0.21654
27.341,0.24044
27.409,0.19193
27.477,0.20634
27.545,0.21302
27.614,0.18666
27.682,0.21373
27.75,0.19896
27.818,0.19193
27.886,0.20213
27.955,0.20178
28.023,0.19474
28.091,0.1958
28.159,0.18033
28.227,0.19017
28.295,0.20178
28.364,0.20037
28.432,0.21548
28.5,0.18771
28.568,0.18104
28.636,0.19439
28.705,0.22111
28.773,0.21197
28.841,0.19404
28.909,0.20459
28.977,0.16908
29.045,0.17787
29.114,0.18877
29.182,0.20775
29.25,0.18736
29.318,0.19053
29.386,0.20037
29.455,0.18525
29.523,0.18631
29.591,0.2074
29.659,0.18314
29.727,0.19931
29.795,0.17084
29.864,0.18174
29.932,0.15924
