Time (ms),A2-A3 (V)
0,-2.2776
0.023539,-2.2447
0.047078,-2.1886
0.070617,-2.1858
0.094156,-2.0628
0.11769,-2.0037
0.14123,-1.9653
0.16477,-1.9032
0.18831,-1.7913
0.21185,-1.8054
0.23539,-1.7487
0.25893,-1.6412
0.28247,-1.6639
0.30601,-1.6003
0.32955,-1.4597
0.35308,-1.4757
0.37662,-1.4425
0.40016,-1.3374
0.4237,-1.3467
0.44724,-1.3064
0.47078,-1.2039
0.49432,-1.218
0.51786,-1.1973
0.5414,-1.1132
0.56494,-1.0821
0.58847,-1.1173
0.61201,-1.0066
0.63555,-1.0006
0.65909,-1.0099
0.68263,-0.87786
0.70617,-0.90393
0.72971,-0.90184
0.75325,-0.85457
0.77679,-0.82955
0.80032,-0.85162
0.82386,-0.7788
0.8474,-0.75377
0.87094,-0.75238
0.89448,-0.73066
0.91802,-0.68773
0.94156,-0.72492
0.9651,-0.68912
0.98864,-0.63368
1.0122,-0.66114
1.0357,-0.65141
1.0593,-0.59024
1.0828,-0.62534
1.1063,-0.61213
1.1299,-0.55096
1.1534,-0.57703
1.1769,-0.56799
1.2005,-0.50629
1.224,-0.53306
1.2476,-0.51811
1.2711,-0.46806
1.2946,-0.50595
1.3182,-0.51307
1.3417,-0.41975
1.3653,-0.45607
1.3888,-0.49204
1.4123,-0.42027
1.4359,-0.47866
1.4594,-0.44825
1.483,-0.41106
1.5065,-0.37908
1.53,-0.44616
1.5536,-0.37943
1.5771,-0.37699
1.6006,-0.37856
1.6242,-0.34432
1.6477,-0.32694
1.6713,-0.37421
1.6948,-0.32955
1.7183,-0.27376
1.7419,-0.35127
1.7654,-0.28766
1.789,-0.26107
1.8125,-0.29896
1.836,-0.2934
1.8596,-0.2112
1.8831,-0.26664
1.9067,-0.2675
1.9302,-0.24213
1.9537,-0.25325
1.9773,-0.25325
2.0008,-0.17957
2.0244,-0.23692
2.0479,-0.24509
2.0714,-0.21641
2.095,-0.21624
2.1185,-0.24769
2.142,-0.16827
2.1656,-0.1714
2.1891,-0.22493
2.2127,-0.14498
2.2362,-0.17522
2.2597,-0.22684
2.2833,-0.15628
2.3068,-0.17105
2.3304,-0.21971
2.3539,-0.15072
2.3774,-0.13264
2.401,-0.16636
2.4245,-0.14307
2.4481,-0.10883
2.4716,-0.19816
2.4951,-0.15159
2.5187,-0.10796
2.5422,-0.14533
2.5657,-0.18043
2.5893,-0.10484
2.6128,-0.14116
2.6364,-0.12725
2.6599,-0.093539
2.6834,-0.14655
2.707,-0.12082
2.7305,-0.087456
2.7541,-0.11909
2.7776,-0.12917
2.8011,-0.060866
2.8247,-0.11561
2.8482,-0.15228
2.8718,-0.070946
2.8953,-0.10066
2.9188,-0.12552
2.9424,-0.066949
2.9659,-0.11578
2.9894,-0.10605
3.013,-0.08398
3.0365,-0.06104
3.0601,-0.10605
3.0836,-0.090585
3.1071,-0.050091
3.1307,-0.077724
3.1542,-0.089542
3.1778,-0.060519
3.2013,-0.095277
3.2248,-0.065385
3.2484,-0.041054
3.2719,-0.096667
3.2955,-0.093539
3.319,-0.029758
3.3425,-0.064516
3.3661,-0.050786
3.3896,-0.038273
3.4131,-0.069382
3.4367,-0.090411
3.4602,-0.054784
3.4838,-0.083285
3.5073,-0.094582
3.5308,-0.0095977
3.5544,-0.041402
3.5779,-0.077724
3.6015,-0.013074
3.625,-0.028193
3.6485,-0.063994
3.6721,-0.044008
3.6956,-0.025239
3.7192,0.13656
3.7427,0.48206
3.7662,0.52533
3.7898,0.3856
3.8133,0.31383
3.8369,0.25648
3.8604,0.17115
3.8839,0.14038
3.9075,0.15116
3.931,0.070173
3.9545,0.066349
3.9781,0.081643
4.0016,0.021337
4.0252,0.031938
4.0487,0.053489
4.0722,-0.029236
4.0958,-0.047484
4.1193,0.064437
4.1429,0.014212
4.1664,-0.003515
4.1899,0.037674
4.2135,0.0065649
4.237,-0.007686
4.2606,0.038021
4.2841,0.018904
4.3076,-0.028193
4.3312,0.047927
4.3547,0.04532
4.3782,-0.026803
4.4018,0.026725
4.4253,0.035762
4.4489,-0.010988
4.4724,0.030896
4.4959,-0.043139
4.5195,-0.039142
4.543,0.034024
4.5666,0.025856
4.5901,-0.026803
4.6136,-0.0028198
4.6372,0.025508
4.6607,-0.030279
4.6843,0.020642
4.7078,0.030896
4.7313,-0.0014295
4.7549,0.034719
4.7784,0.050708
4.8019,-0.027498
4.8255,0.029158
4.849,0.058702
4.8726,-0.0090763
4.8961,-0.011509
4.9196,0.063047
4.9432,-0.0061219
4.9667,-0.004384
4.9903,0.068087
5.0138,-0.0071646
5.0373,-0.05096
5.0609,0.078862
5.0844,-0.0071646
5.108,-0.007686
5.1315,0.031938
5.155,-0.0049053
5.1786,-0.036188
5.2021,0.025161
5.2256,0.028636
5.2492,-0.021416
5.2727,0.028984
5.2963,0.030027
5.3198,-0.031322
5.3433,0.01873
5.3669,0.013343
5.3904,-0.038621
5.414,0.0056959
5.4375,0.03107
5.461,-0.036535
5.4846,0.0096931
5.5081,0.040802
5.5317,-0.0087288
5.5552,0.00013461
5.5787,0.031938
5.6023,0.0070863
5.6258,0.016297
5.6494,0.068087
5.6729,-0.026282
5.6964,-3.92E-05
5.72,0.095372
5.7435,0.014733
5.767,-0.0049053
5.7906,0.05905
5.8141,-0.004384
5.8377,-0.018635
5.8612,0.04393
5.8847,-0.0045578
5.9083,-0.02437
5.9318,0.075734
5.9554,0.012648
5.9789,-0.0052529
6.0024,0.047406
6.026,0.017514
6.0495,-0.057043
6.0731,0.060614
6.0966,-0.030279
6.1201,-0.043661
6.1437,0.026203
6.1672,0.038369
6.1907,-0.025413
6.2143,0.033676
6.2378,0.045147
6.2614,-0.029931
6.2849,0.034719
6.3084,0.043061
6.332,-0.0038626
6.3555,-0.0045578
6.3791,0.059919
6.4026,-0.019504
6.4261,0.011779
6.4497,0.044625
6.4732,-0.025413
6.4968,-0.024022
6.5203,0.046016
6.5438,-0.0071646
6.5674,-0.0059481
6.5909,0.055227
6.6144,-0.02437
6.638,0.01873
6.6615,0.063569
6.6851,-0.013769
6.7086,-0.0073384
6.7321,0.042018
6.7557,-0.018809
6.7792,-0.028367
6.8028,0.039759
