t_us,t_ms_from_toggle,rawPos,rawNeg,posV,negV,diffV
4455,3.9160,6220,6288,1.252884,1.266581,-0.013697
4496,3.9570,6282,6228,1.265373,1.254496,0.010877
4537,3.9980,6228,6304,1.254496,1.269804,-0.015309
4578,4.0390,6268,6208,1.262553,1.250467,0.012086
4619,4.0800,6299,6253,1.268797,1.259531,0.009266
4660,4.1210,6259,6208,1.260740,1.250467,0.010273
4701,4.1620,6218,6267,1.252481,1.262351,-0.009870
4742,4.2030,6260,6192,1.260941,1.247244,0.013697
4784,4.2450,6335,6235,1.276048,1.255906,0.020143
4825,4.2860,6220,6252,1.252884,1.259330,-0.006446
4866,4.3270,6256,6198,1.260136,1.248453,0.011683
4907,4.3680,6218,6256,1.252481,1.260136,-0.007654
4948,4.4090,6262,6200,1.261344,1.248856,0.012489
4989,4.4500,6244,6176,1.257718,1.244021,0.013697
