t_us,t_ms_from_toggle,rawPos,rawNeg,posV,negV,diffV
2,-0.5180,6050,6206,1.218641,1.250064,-0.031423
24,-0.4960,6060,6206,1.220656,1.250064,-0.029409
47,-0.4730,6042,6206,1.217030,1.250064,-0.033034
69,-0.4510,6144,6206,1.237576,1.250064,-0.012489
91,-0.4290,6058,6206,1.220253,1.250064,-0.029811
114,-0.4060,6122,6206,1.233144,1.250064,-0.016920
136,-0.3840,6088,6206,1.226296,1.250064,-0.023769
159,-0.3610,6086,6206,1.225893,1.250064,-0.024171
181,-0.3390,6136,6206,1.235964,1.250064,-0.014100
203,-0.3170,6081,6206,1.224886,1.250064,-0.025179
226,-0.2940,6158,6206,1.240396,1.250064,-0.009669
248,-0.2720,6097,6206,1.228108,1.250064,-0.021956
271,-0.2490,6118,6206,1.232338,1.250064,-0.017726
293,-0.2270,6124,6206,1.233547,1.250064,-0.016517
315,-0.2050,6092,6206,1.227101,1.250064,-0.022963
338,-0.1820,6192,6206,1.247244,1.250064,-0.002820
360,-0.1600,6092,6206,1.227101,1.250064,-0.022963
383,-0.1370,6146,6206,1.237978,1.250064,-0.012086
405,-0.1150,6116,6206,1.231936,1.250064,-0.018129
427,-0.0930,6112,6206,1.231130,1.250064,-0.018934
450,-0.0700,6164,6206,1.241604,1.250064,-0.008460
472,-0.0480,6096,6206,1.227907,1.250064,-0.022157
495,-0.0250,6176,6206,1.244021,1.250064,-0.006043
517,-0.0030,436,6206,0.087823,1.250064,-1.162241
543,0.0230,1242,6206,0.250174,1.250064,-0.999890
565,0.0450,1576,6206,0.317451,1.250064,-0.932613
587,0.0670,1840,6206,0.370628,1.250064,-0.879436
610,0.0900,2113,6206,0.425618,1.250064,-0.824446
632,0.1120,2272,6206,0.457645,1.250064,-0.792419
655,0.1350,2508,6206,0.505182,1.250064,-0.744882
677,0.1570,2652,6206,0.534188,1.250064,-0.715876
700,0.1800,2842,6206,0.572459,1.250064,-0.677605
722,0.2020,3012,6206,0.606702,1.250064,-0.643362
744,0.2240,3140,6206,0.632485,1.250064,-0.617579
767,0.2470,3330,6206,0.670756,1.250064,-0.579308
789,0.2690,3418,6206,0.688482,1.250064,-0.561582
812,0.2920,3572,6206,0.719502,1.250064,-0.530562
834,0.3140,3682,6206,0.741659,1.250064,-0.508405
856,0.3360,3889,6206,0.783355,1.250064,-0.466709
879,0.3590,4056,6206,0.816993,1.250064,-0.433071
901,0.3810,4063,6206,0.818403,1.250064,-0.431661
924,0.4040,4191,6206,0.844186,1.250064,-0.405878
946,0.4260,4271,6206,0.860300,1.250064,-0.389764
969,0.4490,4412,6206,0.888702,1.250064,-0.361362
991,0.4710,4437,6206,0.893737,1.250064,-0.356327
1016,0.4960,4512,6206,0.908845,1.250064,-0.341220
1039,0.5190,4644,6206,0.935433,1.250064,-0.314631
1061,0.5410,4664,6206,0.939462,1.250064,-0.310602
1084,0.5640,4777,6206,0.962223,1.250064,-0.287841
1106,0.5860,4818,6206,0.970482,1.250064,-0.279582
1128,0.6080,4896,6206,0.986193,1.250064,-0.263871
1151,0.6310,4993,6206,1.005732,1.250064,-0.244333
1173,0.6530,5013,6206,1.009760,1.250064,-0.240304
1196,0.6760,5121,6206,1.031514,1.250064,-0.218550
1218,0.6980,5128,6206,1.032924,1.250064,-0.217140
1241,0.7210,5220,6206,1.051456,1.250064,-0.198608
1263,0.7430,5233,6206,1.054074,1.250064,-0.195990
1285,0.7650,5280,6206,1.063541,1.250064,-0.186523
1308,0.7880,5388,6206,1.085296,1.250064,-0.164768
1330,0.8100,5386,6206,1.084893,1.250064,-0.165171
1353,0.8330,5572,6206,1.122359,1.250064,-0.127706
1375,0.8550,5584,6206,1.124776,1.250064,-0.125288
1398,0.8780,5631,6206,1.134243,1.250064,-0.115821
1420,0.9000,5695,6206,1.147134,1.250064,-0.102930
1443,0.9230,5695,6206,1.147134,1.250064,-0.102930
1465,0.9450,5785,6206,1.165263,1.250064,-0.084801
