t_us,t_ms_from_toggle,rawPos,rawNeg,posV,negV,diffV
2,-0.5180,6067,6206,1.222066,1.250064,-0.027999
24,-0.4960,6032,6206,1.215016,1.250064,-0.035049
47,-0.4730,6056,6206,1.219850,1.250064,-0.030214
69,-0.4510,6092,6206,1.227101,1.250064,-0.022963
91,-0.4290,6048,6206,1.218238,1.250064,-0.031826
114,-0.4060,6137,6206,1.236166,1.250064,-0.013899
136,-0.3840,6058,6206,1.220253,1.250064,-0.029811
159,-0.3610,6096,6206,1.227907,1.250064,-0.022157
181,-0.3390,6093,6206,1.227303,1.250064,-0.022761
203,-0.3170,6073,6206,1.223274,1.250064,-0.026790
226,-0.2940,6153,6206,1.239388,1.250064,-0.010676
248,-0.2720,6061,6206,1.220857,1.250064,-0.029207
271,-0.2490,6125,6206,1.233748,1.250064,-0.016316
293,-0.2270,6088,6206,1.226296,1.250064,-0.023769
315,-0.2050,6091,6206,1.226900,1.250064,-0.023164
338,-0.1820,6132,6206,1.235158,1.250064,-0.014906
360,-0.1600,6076,6206,1.223878,1.250064,-0.026186
383,-0.1370,6155,6206,1.239791,1.250064,-0.010273
405,-0.1150,6084,6206,1.225490,1.250064,-0.024574
427,-0.0930,6113,6206,1.231331,1.250064,-0.018733
450,-0.0700,6112,6206,1.231130,1.250064,-0.018934
472,-0.0480,6084,6206,1.225490,1.250064,-0.024574
495,-0.0250,6174,6206,1.243618,1.250064,-0.006446
517,-0.0030,464,6206,0.093463,1.250064,-1.156601
543,0.0230,1324,6206,0.266691,1.250064,-0.983373
565,0.0450,1690,6206,0.340414,1.250064,-0.909650
587,0.0670,2032,6206,0.409302,1.250064,-0.840762
610,0.0900,2320,6206,0.467314,1.250064,-0.782750
632,0.1120,2572,6206,0.518074,1.250064,-0.731990
655,0.1350,2870,6206,0.578099,1.250064,-0.671965
677,0.1570,3040,6206,0.612342,1.250064,-0.637722
700,0.1800,3288,6206,0.662296,1.250064,-0.587768
722,0.2020,3462,6206,0.697345,1.250064,-0.552719
744,0.2240,3648,6206,0.734810,1.250064,-0.515254
767,0.2470,3860,6206,0.777513,1.250064,-0.472551
789,0.2690,3968,6206,0.799268,1.250064,-0.450797
812,0.2920,4154,6206,0.836733,1.250064,-0.413331
834,0.3140,4250,6206,0.856070,1.250064,-0.393994
857,0.3370,4400,6206,0.886285,1.250064,-0.363780
879,0.3590,4525,6206,0.911463,1.250064,-0.338601
901,0.3810,4618,6206,0.930196,1.250064,-0.319868
924,0.4040,4774,6206,0.961619,1.250064,-0.288445
946,0.4260,4816,6206,0.970079,1.250064,-0.279985
969,0.4490,4940,6206,0.995056,1.250064,-0.255008
991,0.4710,5033,6206,1.013789,1.250064,-0.236275
1016,0.4960,5129,6206,1.033126,1.250064,-0.216938
1039,0.5190,5230,6206,1.053470,1.250064,-0.196594
1061,0.5410,5266,6206,1.060721,1.250064,-0.189343
1084,0.5640,5382,6206,1.084087,1.250064,-0.165977
1106,0.5860,5394,6206,1.086504,1.250064,-0.163560
1129,0.6090,5482,6206,1.104230,1.250064,-0.145834
1151,0.6310,5534,6206,1.114704,1.250064,-0.135360
1173,0.6530,5580,6206,1.123970,1.250064,-0.126094
1196,0.6760,5680,6206,1.144113,1.250064,-0.105951
1218,0.6980,5667,6206,1.141494,1.250064,-0.108570
1241,0.7210,5752,6206,1.158616,1.250064,-0.091448
1263,0.7430,5762,6206,1.160630,1.250064,-0.089434
1286,0.7660,5813,6206,1.170903,1.250064,-0.079161
1308,0.7880,5880,6206,1.184398,1.250064,-0.065666
1331,0.8110,5876,6206,1.183593,1.250064,-0.066471
1353,0.8330,5954,6206,1.199304,1.250064,-0.050760
1376,0.8560,5939,6206,1.196283,1.250064,-0.053781
1398,0.8780,5994,6206,1.207361,1.250064,-0.042703
1420,0.9000,6017,6206,1.211994,1.250064,-0.038070
1443,0.9230,6033,6206,1.215217,1.250064,-0.034847
1465,0.9450,6114,6206,1.231533,1.250064,-0.018531
1488,0.9680,6074,6206,1.223476,1.250064,-0.026589
1510,0.9900,6135,6206,1.235763,1.250064,-0.014301
1533,1.0130,6130,6206,1.234756,1.250064,-0.015309
1555,1.0350,6144,6206,1.237576,1.250064,-0.012489
1578,1.0580,6271,6206,1.263157,1.250064,0.013093
1600,1.0800,6208,6206,1.250467,1.250064,0.000403
