t_us,t_ms_from_toggle,rawPos,rawNeg,posV,negV,diffV
2408,1.8880,6634,6206,1.336275,1.250064,0.086211
2430,1.9100,6662,6206,1.341915,1.250064,0.091851
2453,1.9330,6640,6206,1.337484,1.250064,0.087420
2475,1.9550,6707,6206,1.350980,1.250064,0.100916
2497,1.9770,6652,6206,1.339901,1.250064,0.089837
2520,2.0000,6684,6206,1.346347,1.250064,0.096283
2542,2.0220,6642,6206,1.337887,1.250064,0.087823
2565,2.0450,6661,6206,1.341714,1.250064,0.091650
2587,2.0670,6686,6206,1.346750,1.250064,0.096686
2610,2.0900,6664,6206,1.342318,1.250064,0.092254
2632,2.1120,6728,6206,1.355210,1.250064,0.105146
2655,2.1350,6677,6206,1.344937,1.250064,0.094873
2677,2.1570,6721,6206,1.353800,1.250064,0.103736
2700,2.1800,6698,6206,1.349167,1.250064,0.099103
2722,2.2020,6722,6206,1.354001,1.250064,0.103937
2745,2.2250,6740,6206,1.357627,1.250064,0.107563
2767,2.2470,6721,6206,1.353800,1.250064,0.103736
2789,2.2690,6786,6206,1.366893,1.250064,0.116828
2812,2.2920,6722,6206,1.354001,1.250064,0.103937
2834,2.3140,6770,6206,1.363670,1.250064,0.113606
2857,2.3370,6742,6206,1.358030,1.250064,0.107966
2879,2.3590,6763,6206,1.362260,1.250064,0.112196
2902,2.3820,6777,6206,1.365080,1.250064,0.115016
2924,2.4040,6756,6206,1.360850,1.250064,0.110786
2947,2.4270,6821,6206,1.373943,1.250064,0.123878
2969,2.4490,6758,6206,1.361253,1.250064,0.111188
2992,2.4720,6879,6206,1.385625,1.250064,0.135561
