t_us,t_ms_from_toggle,rawPos,rawNeg,posV,negV,diffV
2,-0.5180,6059,6206,1.220454,1.250064,-0.029610
24,-0.4960,6146,6206,1.237978,1.250064,-0.012086
47,-0.4730,6100,6206,1.228713,1.250064,-0.021351
69,-0.4510,6204,6206,1.249661,1.250064,-0.000403
91,-0.4290,6112,6206,1.231130,1.250064,-0.018934
114,-0.4060,6166,6206,1.242007,1.250064,-0.008057
136,-0.3840,6128,6206,1.234353,1.250064,-0.015711
158,-0.3620,6144,6206,1.237576,1.250064,-0.012489
181,-0.3390,6161,6206,1.241000,1.250064,-0.009064
203,-0.3170,6122,6206,1.233144,1.250064,-0.016920
226,-0.2940,6212,6206,1.251273,1.250064,0.001209
248,-0.2720,6116,6206,1.231936,1.250064,-0.018129
270,-0.2500,6170,6206,1.242813,1.250064,-0.007251
293,-0.2270,6126,6206,1.233950,1.250064,-0.016114
315,-0.2050,6137,6206,1.236166,1.250064,-0.013899
338,-0.1820,6154,6206,1.239590,1.250064,-0.010474
360,-0.1600,6116,6206,1.231936,1.250064,-0.018129
383,-0.1370,6204,6206,1.249661,1.250064,-0.000403
405,-0.1150,6101,6206,1.228914,1.250064,-0.021150
427,-0.0930,6158,6206,1.240396,1.250064,-0.009669
450,-0.0700,6118,6206,1.232338,1.250064,-0.017726
472,-0.0480,6122,6206,1.233144,1.250064,-0.016920
495,-0.0250,6160,6206,1.240798,1.250064,-0.009266
517,-0.0030,472,6206,0.095074,1.250064,-1.154990
543,0.0230,1304,6206,0.262663,1.250064,-0.987402
565,0.0450,1664,6206,0.335177,1.250064,-0.914887
587,0.0670,2020,6206,0.406885,1.250064,-0.843179
610,0.0900,2268,6206,0.456839,1.250064,-0.793225
632,0.1120,2564,6206,0.516462,1.250064,-0.733602
655,0.1350,2800,6206,0.563999,1.250064,-0.686065
677,0.1570,3026,6206,0.609522,1.250064,-0.640542
699,0.1790,3288,6206,0.662296,1.250064,-0.587768
722,0.2020,3434,6206,0.691705,1.250064,-0.558359
744,0.2240,3666,6206,0.738436,1.250064,-0.511628
767,0.2470,3800,6206,0.765428,1.250064,-0.484637
789,0.2690,3988,6206,0.803296,1.250064,-0.446768
812,0.2920,4128,6206,0.831496,1.250064,-0.418568
834,0.3140,4266,6206,0.859293,1.250064,-0.390771
856,0.3360,4448,6206,0.895953,1.250064,-0.354111
879,0.3590,4517,6206,0.909852,1.250064,-0.340212
901,0.3810,4676,6206,0.941879,1.250064,-0.308185
924,0.4040,4744,6206,0.955576,1.250064,-0.294488
946,0.4260,4873,6206,0.981560,1.250064,-0.268504
969,0.4490,4961,6206,0.999286,1.250064,-0.250778
991,0.4710,5119,6206,1.031112,1.250064,-0.218953
1016,0.4960,5254,6206,1.058304,1.250064,-0.191760
1039,0.5190,5176,6206,1.042593,1.250064,-0.207471
1061,0.5410,5297,6206,1.066966,1.250064,-0.183098
1084,0.5640,5316,6206,1.070793,1.250064,-0.179271
1106,0.5860,5420,6206,1.091741,1.250064,-0.158323
1128,0.6080,5460,6206,1.099799,1.250064,-0.150266
1151,0.6310,5524,6206,1.112690,1.250064,-0.137374
1173,0.6530,5600,6206,1.127999,1.250064,-0.122066
1196,0.6760,5620,6206,1.132027,1.250064,-0.118037
1218,0.6980,5723,6206,1.152774,1.250064,-0.097290
1241,0.7210,5717,6206,1.151566,1.250064,-0.098498
1263,0.7430,5794,6206,1.167076,1.250064,-0.082988
1286,0.7660,5812,6206,1.170701,1.250064,-0.079363
1308,0.7880,5860,6206,1.180370,1.250064,-0.069694
1330,0.8100,5920,6206,1.192456,1.250064,-0.057608
1353,0.8330,5920,6206,1.192456,1.250064,-0.057608
1375,0.8550,6008,6206,1.210181,1.250064,-0.039883
1398,0.8780,5985,6206,1.205548,1.250064,-0.044516
1420,0.9000,6056,6206,1.219850,1.250064,-0.030214
1443,0.9230,6052,6206,1.219044,1.250064,-0.031020
1465,0.9450,6094,6206,1.227504,1.250064,-0.022560
1488,0.9680,6136,6206,1.235964,1.250064,-0.014100
1510,0.9900,6116,6206,1.231936,1.250064,-0.018129
1533,1.0130,6170,6206,1.242813,1.250064,-0.007251
1555,1.0350,6248,6206,1.258524,1.250064,0.008460
1578,1.0580,6271,6206,1.263157,1.250064,0.013093
1600,1.0800,6271,6206,1.263157,1.250064,0.013093
1622,1.1020,6316,6206,1.272221,1.250064,0.022157
1645,1.1250,6360,6206,1.281084,1.250064,0.031020
1667,1.1470,6344,6206,1.277861,1.250064,0.027797
1690,1.1700,6420,6206,1.293170,1.250064,0.043106
1712,1.1920,6234,6206,1.255704,1.250064,0.005640
1735,1.2150,6288,6206,1.266581,1.250064,0.016517
1757,1.2370,6294,6206,1.267790,1.250064,0.017726
1780,1.2600,6284,6206,1.265775,1.250064,0.015711
1802,1.2820,6464,6206,1.302033,1.250064,0.051969
1825,1.3050,6440,6206,1.297198,1.250064,0.047134
1847,1.3270,6514,6206,1.312104,1.250064,0.062040
1869,1.3490,6357,6206,1.280480,1.250064,0.030416
1892,1.3720,6476,6206,1.304450,1.250064,0.054386
1914,1.3940,6340,6206,1.277055,1.250064,0.026991
1937,1.4170,6368,6206,1.282695,1.250064,0.032631
1959,1.4390,6402,6206,1.289544,1.250064,0.039480
1982,1.4620,6452,6206,1.299615,1.250064,0.049551
2007,1.4870,6513,6206,1.311903,1.250064,0.061838
2029,1.5090,6460,6206,1.301227,1.250064,0.051163
2052,1.5320,6512,6206,1.311701,1.250064,0.061637
2074,1.5540,6474,6206,1.304047,1.250064,0.053983
2097,1.5770,6509,6206,1.311097,1.250064,0.061033
2119,1.5990,6501,6206,1.309485,1.250064,0.059421
2141,1.6210,6506,6206,1.310493,1.250064,0.060428
2164,1.6440,6561,6206,1.321571,1.250064,0.071507
2186,1.6660,6508,6206,1.310895,1.250064,0.060831
2209,1.6890,6565,6206,1.322377,1.250064,0.072313
2231,1.7110,6524,6206,1.314118,1.250064,0.064054
2254,1.7340,6556,6206,1.320564,1.250064,0.070500
2276,1.7560,6552,6206,1.319758,1.250064,0.069694
2299,1.7790,6552,6206,1.319758,1.250064,0.069694
2321,1.8010,6600,6206,1.329427,1.250064,0.079363
