t_us,t_ms_from_toggle,rawPos,rawNeg,posV,negV,diffV
2388,1.8680,6432,6206,1.295587,1.250064,0.045523
2410,1.8900,6475,6206,1.304248,1.250064,0.054184
2433,1.9130,6456,6206,1.300421,1.250064,0.050357
2455,1.9350,6472,6206,1.303644,1.250064,0.053580
2478,1.9580,6496,6206,1.308478,1.250064,0.058414
2500,1.9800,6466,6206,1.302435,1.250064,0.052371
2523,2.0030,6512,6206,1.311701,1.250064,0.061637
2545,2.0250,6442,6206,1.297601,1.250064,0.047537
2568,2.0480,6482,6206,1.305658,1.250064,0.055594
2590,2.0700,6456,6206,1.300421,1.250064,0.050357
2613,2.0930,6478,6206,1.304853,1.250064,0.054789
2635,2.1150,6499,6206,1.309083,1.250064,0.059018
2657,2.1370,6484,6206,1.306061,1.250064,0.055997
2680,2.1600,6540,6206,1.317341,1.250064,0.067277
2702,2.1820,6486,6206,1.306464,1.250064,0.056400
2725,2.2050,6534,6206,1.316133,1.250064,0.066068
2747,2.2270,6506,6206,1.310493,1.250064,0.060428
2770,2.2500,6528,6206,1.314924,1.250064,0.064860
2792,2.2720,6548,6206,1.318953,1.250064,0.068888
2815,2.2950,6517,6206,1.312708,1.250064,0.062644
2837,2.3170,6581,6206,1.325600,1.250064,0.075536
2860,2.3400,6522,6206,1.313715,1.250064,0.063651
2882,2.3620,6573,6206,1.323988,1.250064,0.073924
2905,2.3850,6540,6206,1.317341,1.250064,0.067277
2927,2.4070,6560,6206,1.321370,1.250064,0.071306
2949,2.4290,6578,6206,1.324995,1.250064,0.074931
2972,2.4520,6557,6206,1.320765,1.250064,0.070701
2994,2.4740,6661,6206,1.341714,1.250064,0.091650
