Timestamp(ms),Current(uA),D0-D7
51983,887.803,10000000
51984,887.644,10000000
51985,887.328,10000000
51986,886.686,10000000
51987,888.122,10000000
51988,887.702,10000000
51989,886.732,10000000
51990,886.730,10000000
51991,886.902,10000000
51992,889.452,10000000
51993,890.042,10000000
51994,888.631,10000000
51995,888.524,10000000
51996,888.649,10000000
51997,888.728,10000000
51998,888.546,10000000
51999,887.890,10000000
52000,888.251,10000000
52001,887.413,10000000
52002,886.505,10000000
52003,886.289,10000000
52004,884.794,10000000
52005,886.410,10000000
52006,888.641,10000000
52007,888.790,10000000
52008,888.642,10000000
52009,887.679,10000000
52010,887.751,10000000
52011,885.906,10000000
52012,886.418,10000000
52013,886.135,10000000
52014,885.772,10000000
52015,885.419,10000000
52016,872.671,10000000
52017,864.026,10000000
52018,878.018,10000000
52019,884.511,10000000
52020,885.023,10000000
52021,887.452,10000000
52022,886.876,10000000
52023,888.425,10000000
52024,887.757,10000000
52025,888.453,10000000
52026,887.299,10000000
52027,886.145,10000000
52028,885.688,10000000
52029,886.460,10000000
52030,887.841,10000000
52031,887.039,10000000
52032,886.863,10000000
52033,887.901,10000000
52034,888.718,10000000
52035,887.723,10000000
52036,887.882,10000000
52037,887.533,10000000
52038,887.682,10000000
52039,887.507,10000000
52040,885.989,10000000
52041,886.988,10000000
52042,887.425,10000000
52043,888.596,10000000
52044,889.107,10000000
52045,888.611,10000000
52046,888.516,10000000
52047,888.710,10000000
52048,888.957,10000000
52049,888.932,10000000
52050,888.721,10000000
52051,887.424,10000000
52052,887.633,10000000
52053,886.427,10000000
52054,887.707,10000000
52055,888.562,10000000
52056,889.142,10000000
52057,888.735,10000000
52058,889.564,10000000
52059,888.978,10000000
52060,888.186,10000000
52061,888.107,10000000
52062,886.823,10000000
52063,886.856,10000000
52064,886.426,10000000
52065,885.102,10000000
52066,884.480,10000000
52067,886.292,10000000
52068,887.367,10000000
52069,888.381,10000000
52070,873.392,10000000
52071,865.791,10000000
52072,879.577,10000000
52073,884.181,10000000
52074,885.577,10000000
52075,885.247,10000000
52076,885.440,10000000
52077,885.923,10000000
52078,886.189,10000000
52079,887.045,10000000
52080,888.769,10000000
52081,888.282,10000000
52082,887.953,10000000
52083,887.208,10000000
52084,887.460,10000000
52085,886.804,10000000
52086,886.181,10000000
52087,886.852,10000000
52088,887.018,10000000
52089,887.067,10000000
52090,885.947,10000000
52091,886.571,10000000
52092,887.667,10000000
52093,888.523,10000000
52094,889.802,10000000
52095,889.747,10000000
52096,887.883,10000000
52097,886.984,10000000
52098,887.198,10000000
52099,886.178,10000000
52100,886.630,10000000
52101,887.281,10000000
52102,887.219,10000000
52103,887.732,10000000
52104,888.126,10000000
52105,889.707,10000000
52106,889.692,10000000
52107,888.740,10000000
52108,887.746,10000000
52109,887.947,10000000
52110,888.199,10000000
52111,888.254,10000000
52112,886.877,10000000
52113,887.070,10000000
52114,886.723,10000000
52115,887.977,10000000
52116,886.193,10000000
52117,887.252,10000000
52118,886.733,10000000
52119,888.351,10000000
52120,889.336,10000000
52121,888.376,10000000
52122,887.464,10000000
52123,886.909,10000000
52124,872.668,10000000
52125,864.576,10000000
52126,879.040,10000000
52127,882.719,10000000
52128,887.010,10000000
52129,888.469,10000000
52130,889.233,10000000
52131,889.916,10000000
52132,889.213,10000000
52133,889.748,10000000
52134,890.117,10000000
52135,890.160,10000000
52136,890.054,10000000
52137,890.486,10000000
52138,890.304,10000000
52139,889.281,10000000
52140,889.499,10000000
52141,889.632,10000000
52142,889.187,10000000
52143,889.285,10000000
52144,889.224,10000000
52145,889.245,10000000
52146,890.656,10000000
52147,890.937,10000000
52148,891.522,10000000
52149,890.480,10000000
52150,890.543,10000000
52151,890.449,10000000
52152,891.143,10000000
52153,890.721,10000000
52154,889.498,10000000
52155,891.193,10000000
52156,892.537,10000000
52157,892.404,10000000
52158,891.421,10000000
52159,890.833,10000000
52160,891.320,10000000
52161,890.706,10000000
52162,891.072,10000000
52163,891.168,10000000
52164,891.970,10000000
52165,891.484,10000000
52166,891.411,10000000
52167,890.884,10000000
52168,891.478,10000000
52169,891.009,10000000
52170,890.461,10000000
52171,891.375,10000000
52172,891.756,10000000
52173,891.155,10000000
52174,892.258,10000000
52175,892.871,10000000
52176,892.179,10000000
52177,891.455,10000000
52178,875.223,10000000
52179,868.140,10000000
52180,883.676,10000000
52181,888.378,10000000
52182,880.170,10000000
52183,887.157,10000000
52184,890.796,10000000
52185,891.405,10000000
52186,892.068,10000000
52187,892.698,10000000
52188,893.199,10000000
52189,891.652,10000000
52190,891.057,10000000
52191,892.643,10000000
52192,893.041,10000000
52193,893.553,10000000
52194,891.845,10000000
52195,893.493,10000000
52196,892.560,10000000
52197,892.424,10000000
52198,892.865,10000000
52199,891.425,10000000
52200,891.730,10000000
52201,891.524,10000000
52202,891.191,10000000
52203,891.373,10000000
52204,891.526,10000000
52205,891.052,10000000
52206,890.667,10000000
52207,891.620,10000000
52208,891.569,10000000
52209,891.411,10000000
52210,891.387,10000000
52211,891.790,10000000
52212,891.552,10000000
52213,890.779,10000000
52214,890.260,10000000
52215,890.745,10000000
52216,889.633,10000000
52217,890.155,10000000
52218,891.015,10000000
52219,890.510,10000000
52220,890.965,10000000
52221,891.617,10000000
52222,890.411,10000000
52223,890.026,10000000
52224,890.251,10000000
52225,891.028,10000000
52226,889.814,10000000
52227,890.935,10000000
52228,890.705,10000000
52229,891.793,10000000
52230,891.618,10000000
52231,891.262,10000000
52232,874.251,10000000
52233,870.112,10000000
52234,884.758,10000000
52235,889.610,10000000
52236,889.912,10000000
52237,891.575,10000000
52238,891.345,10000000
52239,891.438,10000000
52240,890.913,10000000
52241,890.839,10000000
52242,892.285,10000000
52243,892.839,10000000
52244,891.884,10000000
52245,891.326,10000000
52246,891.193,10000000
52247,891.072,10000000
52248,892.169,10000000
52249,891.299,10000000
52250,891.406,10000000
52251,891.462,10000000
52252,890.618,10000000
52253,890.402,10000000
52254,891.298,10000000
52255,889.543,10000000
52256,890.536,10000000
52257,891.365,10000000
52258,891.420,10000000
52259,893.160,10000000
52260,892.045,10000000
52261,891.745,10000000
52262,891.428,10000000
52263,891.400,10000000
52264,891.652,10000000
52265,891.596,10000000
52266,891.171,10000000
52267,890.648,10000000
52268,891.402,10000000
52269,890.729,10000000
52270,890.456,10000000
52271,889.612,10000000
52272,888.874,10000000
52273,890.398,10000000
52274,890.320,10000000
52275,889.465,10000000
52276,889.706,10000000
52277,890.646,10000000
52278,890.670,10000000
52279,889.688,10000000
52280,890.001,10000000
52281,890.457,10000000
52282,890.380,10000000
52283,890.132,10000000
52284,890.979,10000000
52285,889.951,10000000
52286,871.900,10000000
52287,871.511,10000000
52288,884.292,10000000
52289,889.509,10000000
52290,890.724,10000000
52291,891.447,10000000
52292,891.228,10000000
52293,891.030,10000000
52294,891.811,10000000
52295,891.247,10000000
52296,890.139,10000000
52297,890.948,10000000
52298,892.000,10000000
52299,891.442,10000000
52300,890.614,10000000
52301,889.422,10000000
52302,888.913,10000000
52303,889.894,10000000
52304,889.606,10000000
52305,891.611,10000000
52306,892.839,10000000
52307,892.240,10000000
52308,892.076,10000000
52309,892.431,10000000
52310,891.930,10000000
52311,891.824,10000000
52312,891.535,10000000
52313,891.394,10000000
52314,891.263,10000000
52315,891.252,10000000
52316,891.588,10000000
52317,890.389,10000000
52318,890.334,10000000
52319,890.910,10000000
52320,890.045,10000000
52321,891.060,10000000
52322,890.795,10000000
52323,890.117,10000000
52324,890.453,10000000
52325,890.703,10000000
52326,890.392,10000000
52327,889.989,10000000
52328,888.661,10000000
52329,890.236,10000000
52330,890.010,10000000
52331,890.292,10000000
52332,890.020,10000000
52333,889.730,10000000
52334,890.426,10000000
52335,890.577,10000000
52336,890.829,10000000
52337,890.736,10000000
52338,890.734,10000000
52339,889.980,10000000
52340,873.137,10000000
52341,873.752,10000000
52342,884.790,10000000
52343,888.889,10000000
52344,889.910,10000000
52345,890.150,10000000
52346,891.260,10000000
52347,890.052,10000000
52348,891.389,10000000
52349,891.466,10000000
52350,891.354,10000000
52351,891.061,10000000
52352,890.897,10000000
52353,891.291,10000000
52354,890.795,10000000
52355,891.269,10000000
52356,891.075,10000000
52357,890.802,10000000
52358,890.180,10000000
52359,890.295,10000000
52360,891.479,10000000
52361,891.739,10000000
52362,891.615,10000000
52363,891.179,10000000
52364,891.869,10000000
52365,891.341,10000000
52366,891.765,10000000
52367,891.888,10000000
52368,891.647,10000000
52369,893.364,10000000
52370,892.876,10000000
52371,892.006,10000000
52372,892.239,10000000
52373,890.975,10000000
52374,891.814,10000000
52375,891.391,10000000
52376,891.388,10000000
52377,890.301,10000000
52378,891.454,10000000
52379,891.541,10000000
52380,892.014,10000000
52381,892.337,10000000
52382,891.132,10000000
52383,890.565,10000000
52384,890.264,10000000
52385,890.244,10000000
52386,891.150,10000000
52387,891.161,10000000
52388,890.269,10000000
52389,890.434,10000000
52390,891.865,10000000
52391,890.682,10000000
52392,892.027,10000000
52393,887.833,10000000
52394,872.890,10000000
52395,875.634,10000000
52396,886.676,10000000
52397,889.004,10000000
52398,891.461,10000000
52399,890.516,10000000
52400,891.795,10000000
52401,890.830,10000000
52402,891.107,10000000
52403,891.871,10000000
52404,892.045,10000000
52405,891.486,10000000
52406,890.583,10000000
52407,891.140,10000000
52408,891.742,10000000
52409,890.579,10000000
52410,890.163,10000000
52411,890.551,10000000
52412,889.909,10000000
52413,889.804,10000000
52414,890.338,10000000
52415,890.511,10000000
52416,890.976,10000000
52417,889.603,10000000
52418,889.643,10000000
52419,890.320,10000000
52420,891.130,10000000
52421,890.913,10000000
52422,891.550,10000000
52423,891.363,10000000
52424,889.497,10000000
52425,891.051,10000000
52426,891.630,10000000
52427,891.151,10000000
52428,892.143,10000000
52429,890.124,10000000
52430,890.621,10000000
52431,890.021,10000000
52432,891.640,10000000
52433,891.703,10000000
52434,892.388,10000000
52435,892.480,10000000
52436,892.455,10000000
52437,892.915,10000000
52438,892.693,10000000
52439,892.081,10000000
52440,891.839,10000000
52441,892.390,10000000
52442,892.038,10000000
52443,891.783,10000000
52444,891.029,10000000
52445,890.995,10000000
52446,890.397,10000000
52447,886.340,10000000
52448,872.845,10000000
52449,875.828,10000000
52450,884.941,10000000
52451,884.262,10000000
52452,883.246,10000000
52453,888.949,10000000
52454,890.166,10000000
52455,889.719,10000000
52456,890.400,10000000
52457,891.825,10000000
52458,892.836,10000000
52459,893.551,10000000
52460,891.761,10000000
52461,891.330,10000000
52462,891.844,10000000
52463,891.623,10000000
52464,890.943,10000000
52465,891.429,10000000
52466,890.462,10000000
52467,890.449,10000000
52468,889.724,10000000
52469,890.689,10000000
52470,890.576,10000000
52471,889.872,10000000
52472,890.399,10000000
52473,892.233,10000000
52474,893.122,10000000
52475,892.060,10000000
52476,891.868,10000000
52477,891.763,10000000
52478,892.399,10000000
52479,892.174,10000000
52480,892.005,10000000
52481,892.065,10000000
52482,891.257,10000000
52483,892.139,10000000
52484,891.001,10000000
52485,891.750,10000000
52486,892.191,10000000
52487,892.989,10000000
52488,893.692,10000000
52489,894.125,10000000
52490,893.101,10000000
52491,892.840,10000000
52492,892.892,10000000
52493,892.302,10000000
52494,891.220,10000000
52495,890.553,10000000
52496,890.532,10000000
52497,890.692,10000000
52498,891.015,10000000
52499,891.469,10000000
52500,890.831,10000000
52501,883.307,10000000
52502,868.659,10000000
52503,877.377,10000000
52504,886.740,10000000
52505,888.592,10000000
52506,889.776,10000000
52507,889.734,10000000
52508,891.095,10000000
52509,891.572,10000000
52510,890.395,10000000
52511,888.859,10000000
52512,889.934,10000000
52513,889.652,10000000
52514,890.293,10000000
52515,890.445,10000000
52516,891.176,10000000
52517,891.905,10000000
52518,891.275,10000000
52519,892.044,10000000
52520,893.004,10000000
52521,892.720,10000000
52522,892.346,10000000
52523,891.565,10000000
52524,891.026,10000000
52525,892.394,10000000
52526,892.143,10000000
52527,892.104,10000000
52528,892.744,10000000
52529,890.707,10000000
52530,890.171,10000000
52531,890.441,10000000
52532,891.109,10000000
52533,890.574,10000000
52534,891.336,10000000
52535,892.053,10000000
52536,890.900,10000000
52537,891.022,10000000
52538,891.268,10000000
52539,890.326,10000000
52540,891.226,10000000
52541,892.335,10000000
52542,892.546,10000000
52543,891.846,10000000
52544,890.541,10000000
52545,891.305,10000000
52546,892.691,10000000
52547,891.648,10000000
52548,891.594,10000000
52549,890.441,10000000
52550,891.547,10000000
52551,892.844,10000000
52552,893.917,10000000
52553,891.987,10000000
52554,891.956,10000000
52555,883.691,10000000
52556,871.970,10000000
52557,879.765,10000000
52558,888.742,10000000
52559,890.166,10000000
52560,891.274,10000000
52561,892.537,10000000
52562,892.367,10000000
52563,891.895,10000000
52564,891.693,10000000
52565,892.672,10000000
52566,892.300,10000000
52567,892.103,10000000
52568,892.007,10000000
52569,892.475,10000000
52570,893.112,10000000
52571,894.335,10000000
52572,893.225,10000000
52573,892.570,10000000
52574,893.437,10000000
52575,894.453,10000000
52576,894.134,10000000
52577,895.054,10000000
52578,895.241,10000000
52579,893.767,10000000
52580,893.735,10000000
52581,893.329,10000000
52582,892.487,10000000
52583,891.915,10000000
52584,891.202,10000000
52585,891.523,10000000
52586,891.865,10000000
52587,891.134,10000000
52588,891.127,10000000
52589,890.490,10000000
52590,890.310,10000000
52591,890.002,10000000
52592,890.195,10000000
52593,891.133,10000000
52594,890.880,10000000
52595,889.997,10000000
52596,891.213,10000000
52597,890.226,10000000
52598,890.188,10000000
52599,890.113,10000000
52600,891.356,10000000
52601,891.276,10000000
52602,892.568,10000000
52603,892.170,10000000
52604,891.372,10000000
52605,892.023,10000000
52606,892.247,10000000
52607,892.343,10000000
52608,891.246,10000000
52609,881.726,10000000
52610,870.539,10000000
52611,879.987,10000000
52612,888.712,10000000
52613,889.778,10000000
52614,891.414,10000000
52615,890.941,10000000
52616,890.560,10000000
52617,889.708,10000000
52618,890.606,10000000
52619,891.087,10000000
52620,890.655,10000000
52621,891.622,10000000
52622,892.798,10000000
52623,892.157,10000000
52624,891.676,10000000
52625,891.014,10000000
52626,891.778,10000000
52627,891.385,10000000
52628,891.380,10000000
52629,891.977,10000000
52630,891.120,10000000
52631,890.939,10000000
52632,890.489,10000000
52633,891.440,10000000
52634,891.643,10000000
52635,891.777,10000000
52636,892.171,10000000
52637,891.927,10000000
52638,892.229,10000000
52639,892.130,10000000
52640,891.345,10000000
52641,891.352,10000000
52642,891.392,10000000
52643,891.696,10000000
52644,890.759,10000000
52645,889.357,10000000
52646,890.111,10000000
52647,889.991,10000000
52648,891.703,10000000
52649,890.176,10000000
52650,889.330,10000000
52651,890.339,10000000
52652,890.386,10000000
52653,891.243,10000000
52654,890.179,10000000
52655,890.416,10000000
52656,891.241,10000000
52657,891.247,10000000
52658,889.870,10000000
52659,891.810,10000000
52660,890.664,10000000
52661,891.426,10000000
52662,892.061,10000000
52663,882.049,10000000
52664,870.996,10000000
52665,880.445,10000000
52666,888.001,10000000
52667,890.342,10000000
52668,892.115,10000000
52669,893.051,10000000
52670,893.317,10000000
52671,893.274,10000000
52672,891.482,10000000
52673,892.432,10000000
52674,893.616,10000000
52675,892.260,10000000
52676,891.725,10000000
52677,891.436,10000000
52678,892.058,10000000
52679,891.584,10000000
52680,892.124,10000000
52681,892.179,10000000
52682,891.548,10000000
52683,891.796,10000000
52684,891.705,10000000
52685,891.320,10000000
52686,889.677,10000000
52687,890.872,10000000
52688,891.362,10000000
52689,891.590,10000000
52690,891.214,10000000
52691,891.232,10000000
52692,891.095,10000000
52693,890.444,10000000
52694,890.799,10000000
52695,889.805,10000000
52696,889.888,10000000
52697,889.538,10000000
52698,890.534,10000000
52699,890.188,10000000
52700,889.894,10000000
52701,890.388,10000000
52702,890.252,10000000
52703,890.562,10000000
52704,890.240,10000000
52705,889.929,10000000
52706,890.616,10000000
52707,890.895,10000000
52708,890.811,10000000
52709,891.069,10000000
52710,891.936,10000000
52711,891.040,10000000
52712,890.306,10000000
52713,891.059,10000000
52714,890.855,10000000
52715,891.080,10000000
52716,889.951,10000000
52717,877.656,10000000
52718,868.514,10000000
52719,881.652,10000000
52720,887.934,10000000
52721,876.445,10000000
52722,884.397,10000000
52723,888.712,10000000
52724,889.756,10000000
52725,889.900,10000000
52726,889.917,10000000
52727,890.166,10000000
52728,888.760,10000000
52729,890.102,10000000
52730,891.199,10000000
52731,890.397,10000000
52732,890.221,10000000
52733,890.730,10000000
52734,890.981,10000000
52735,890.790,10000000
52736,890.456,10000000
52737,890.382,10000000
52738,890.702,10000000
52739,890.810,10000000
52740,891.065,10000000
52741,890.092,10000000
52742,890.011,10000000
52743,889.030,10000000
52744,889.380,10000000
52745,890.470,10000000
52746,890.341,10000000
52747,889.210,10000000
52748,888.901,10000000
52749,890.136,10000000
52750,890.755,10000000
52751,891.184,10000000
52752,890.795,10000000
52753,890.941,10000000
52754,892.203,10000000
52755,892.564,10000000
52756,891.092,10000000
52757,889.921,10000000
52758,891.133,10000000
52759,892.027,10000000
52760,891.429,10000000
52761,891.128,10000000
52762,890.496,10000000
52763,891.453,10000000
52764,891.300,10000000
52765,891.141,10000000
52766,891.442,10000000
52767,891.900,10000000
52768,892.110,10000000
52769,891.964,10000000
52770,892.500,10000000
52771,878.467,10000000
52772,869.798,10000000
52773,882.762,10000000
52774,888.224,10000000
52775,889.479,10000000
52776,891.077,10000000
52777,889.750,10000000
52778,889.966,10000000
52779,889.935,10000000
52780,890.855,10000000
52781,891.461,10000000
52782,891.524,10000000
52783,890.827,10000000
52784,889.234,10000000
52785,890.290,10000000
52786,891.669,10000000
52787,892.024,10000000
52788,891.471,10000000
52789,890.431,10000000
52790,889.679,10000000
52791,890.202,10000000
52792,890.725,10000000
52793,889.298,10000000
52794,890.664,10000000
52795,891.984,10000000
52796,893.123,10000000
52797,892.491,10000000
52798,891.379,10000000
52799,891.863,10000000
52800,891.406,10000000
52801,891.728,10000000
52802,892.079,10000000
52803,892.380,10000000
52804,891.095,10000000
52805,891.897,10000000
52806,891.877,10000000
52807,889.826,10000000
52808,890.881,10000000
52809,890.982,10000000
52810,890.366,10000000
52811,891.150,10000000
52812,890.491,10000000
52813,890.463,10000000
52814,890.207,10000000
52815,890.781,10000000
52816,890.747,10000000
52817,890.459,10000000
52818,890.969,10000000
52819,889.552,10000000
52820,890.849,10000000
52821,891.241,10000000
52822,891.001,10000000
52823,890.227,10000000
52824,889.720,10000000
52825,875.312,10000000
52826,867.502,10000000
52827,882.110,10000000
52828,888.835,10000000
52829,889.500,10000000
52830,889.873,10000000
52831,890.207,10000000
52832,891.097,10000000
52833,890.339,10000000
52834,890.460,10000000
52835,890.621,10000000
52836,891.464,10000000
52837,892.024,10000000
52838,890.573,10000000
52839,891.471,10000000
52840,890.650,10000000
52841,891.110,10000000
52842,892.202,10000000
52843,892.123,10000000
52844,890.924,10000000
52845,891.161,10000000
52846,892.491,10000000
52847,891.753,10000000
52848,891.499,10000000
52849,892.224,10000000
52850,890.965,10000000
52851,891.016,10000000
52852,891.210,10000000
52853,889.833,10000000
52854,890.824,10000000
52855,890.020,10000000
52856,889.247,10000000
52857,890.398,10000000
52858,890.849,10000000
52859,890.629,10000000
52860,890.839,10000000
52861,891.025,10000000
52862,892.628,10000000
52863,892.892,10000000
52864,893.261,10000000
52865,892.733,10000000
52866,891.606,10000000
52867,891.081,10000000
52868,890.236,10000000
52869,890.879,10000000
52870,891.022,10000000
52871,891.010,10000000
52872,891.295,10000000
52873,890.559,10000000
52874,890.482,10000000
52875,891.374,10000000
52876,891.923,10000000
52877,890.591,10000000
52878,890.924,10000000
52879,874.638,10000000
52880,866.497,10000000
52881,880.818,10000000
52882,887.263,10000000
52883,875.213,10000000
52884,863.964,10000000
52885,859.185,10000000
52886,856.437,10000000
52887,851.741,10000000
52888,855.669,10000000
52889,854.039,10000000
52890,852.700,10000000
52891,854.740,10000000
52892,854.835,10000000
52893,853.766,10000000
52894,854.567,10000000
52895,854.161,10000000
52896,854.246,10000000
52897,854.788,10000000
52898,855.409,10000000
52899,854.211,10000000
52900,852.636,10000000
52901,853.802,10000000
52902,850.019,10000000
52903,856.138,10000000
52904,854.044,10000000
52905,851.553,10000000
52906,853.554,10000000
52907,854.042,10000000
52908,856.274,10000000
52909,855.480,10000000
52910,855.719,10000000
52911,854.422,10000000
52912,855.493,10000000
52913,856.346,10000000
52914,855.512,10000000
52915,854.287,10000000
52916,854.353,10000000
52917,854.215,10000000
52918,854.389,10000000
52919,854.171,10000000
52920,851.555,10000000
52921,847.012,10000000
52922,843.173,10000000
52923,844.488,10000000
52924,853.484,10000000
52925,855.447,10000000
52926,853.937,10000000
52927,852.775,10000000
52928,851.037,10000000
52929,849.160,10000000
52930,852.585,10000000
52931,853.814,10000000
52932,852.978,10000000
52933,854.033,10000000
52934,849.435,10000000
52935,850.610,10000000
52936,852.829,10000000
52937,851.921,10000000
52938,854.309,10000000
52939,853.455,10000000
52940,853.122,10000000
52941,851.559,10000000
52942,854.646,10000000
52943,853.608,10000000
52944,854.009,10000000
52945,853.716,10000000
52946,853.259,10000000
52947,847.453,10000000
52948,851.512,10000000
52949,854.840,10000000
52950,854.835,10000000
52951,853.360,10000000
52952,853.933,10000000
52953,854.509,10000000
52954,856.091,10000000
52955,854.731,10000000
52956,855.288,10000000
52957,854.993,10000000
52958,856.939,10000000
52959,851.635,10000000
52960,852.444,10000000
52961,854.944,10000000
52962,851.787,10000000
52963,853.139,10000000
52964,853.652,10000000
52965,851.489,10000000
52966,854.175,10000000
52967,849.262,10000000
52968,848.335,10000000
52969,849.684,10000000
52970,853.262,10000000
52971,852.290,10000000
52972,848.504,10000000
52973,849.683,10000000
52974,847.582,10000000
52975,843.662,10000000
52976,849.698,10000000
52977,853.858,10000000
52978,855.279,10000000
52979,854.461,10000000
52980,853.537,10000000
52981,853.554,10000000
52982,856.397,10000000
52983,853.708,10000000
52984,851.944,10000000
52985,847.829,10000000
52986,853.589,10000000
52987,854.231,10000000
52988,854.359,10000000
52989,855.375,10000000
52990,850.553,10000000
52991,853.138,10000000
52992,853.920,10000000
52993,852.269,10000000
52994,852.711,10000000
52995,848.897,10000000
52996,847.553,10000000
52997,849.499,10000000
52998,850.639,10000000
52999,849.602,10000000
53000,853.234,10000000
53001,854.120,10000000
53002,851.970,10000000
53003,852.113,10000000
53004,854.446,10000000
53005,856.046,10000000
53006,854.131,10000000
53007,851.720,10000000
53008,853.550,10000000
53009,851.772,10000000
53010,844.408,10000000
53011,847.973,10000000
53012,853.900,10000000
53013,852.131,10000000
53014,853.922,10000000
53015,849.862,10000000
53016,847.932,10000000
53017,853.508,10000000
53018,845.407,10000000
53019,851.153,10000000
53020,853.322,10000000
53021,854.916,10000000
53022,853.622,10000000
53023,853.566,10000000
53024,853.852,10000000
53025,853.636,10000000
53026,854.843,10000000
53027,855.745,10000000
53028,851.293,10000000
53029,847.655,10000000
53030,849.424,10000000
53031,850.691,10000000
53032,849.280,10000000
53033,849.105,10000000
53034,851.684,10000000
53035,854.685,10000000
53036,854.065,10000000
53037,855.822,10000000
53038,852.864,10000000
53039,853.802,10000000
53040,853.398,10000000
53041,852.573,10000000
53042,853.341,10000000
53043,852.071,10000000
53044,853.960,10000000
53045,854.158,10000000
53046,853.931,10000000
53047,852.660,10000000
53048,853.452,10000000
53049,853.115,10000000
53050,851.024,10000000
53051,853.839,10000000
53052,849.994,10000000
53053,852.778,10000000
53054,854.297,10000000
53055,854.977,10000000
53056,852.063,10000000
53057,852.526,10000000
53058,854.431,10000000
53059,854.779,10000000
53060,850.268,10000000
53061,851.057,10000000
53062,851.173,10000000
53063,845.429,10000000
53064,849.026,10000000
53065,852.078,10000000
53066,852.021,10000000
53067,852.240,10000000
53068,853.032,10000000
53069,856.012,10000000
53070,853.247,10000000
53071,851.703,10000000
53072,852.825,10000000
53073,851.752,10000000
53074,844.398,10000000
53075,842.782,10000000
53076,849.292,10000000
53077,852.824,10000000
53078,852.981,10000000
53079,854.504,10000000
53080,852.522,10000000
53081,851.656,10000000
53082,852.135,10000000
53083,846.822,10000000
53084,848.915,10000000
53085,849.018,10000000
53086,851.115,10000000
53087,851.314,10000000
53088,849.468,10000000
53089,845.819,10000000
53090,848.988,10000000
53091,851.890,10000000
53092,853.940,10000000
53093,851.181,10000000
53094,843.804,10000000
53095,846.934,10000000
53096,850.153,10000000
53097,851.831,10000000
53098,851.444,10000000
53099,850.625,10000000
53100,854.402,10000000
53101,854.385,10000000
53102,853.447,10000000
53103,851.594,10000000
53104,844.757,10000000
53105,850.897,10000000
53106,852.175,10000000
53107,851.679,10000000
53108,851.310,10000000
53109,852.404,10000000
53110,850.178,10000000
53111,852.322,10000000
53112,850.104,10000000
53113,867.841,10000000
53114,899.943,10000000
53115,910.813,10000000
53116,915.810,10000000
53117,905.270,10000000
53118,894.945,10000000
53119,906.454,10000000
53120,912.984,10000000
53121,915.539,10000000
53122,915.870,10000000
53123,917.509,10000000
53124,916.971,10000000
53125,908.182,10000000
53126,884.005,10000000
53127,872.946,10000000
53128,872.070,10000000
53129,873.312,10000000
53130,872.967,10000000
53131,872.111,10000000
53132,871.806,10000000
53133,872.973,10000000
53134,872.714,10000000
53135,874.224,10000000
53136,880.090,10000000
53137,878.537,10000000
53138,876.827,10000000
53139,871.669,10000000
53140,873.692,10000000
53141,876.193,10000000
53142,874.007,10000000
53143,873.391,10000000
53144,876.679,10000000
53145,876.974,10000000
53146,877.534,10000000
53147,873.011,10000000
53148,874.081,10000000
53149,871.318,10000000
53150,872.985,10000000
53151,874.103,10000000
53152,875.949,10000000
53153,874.911,10000000
53154,877.370,10000000
53155,876.956,10000000
53156,875.544,10000000
53157,874.938,10000000
53158,876.450,10000000
53159,877.874,10000000
53160,874.875,10000000
53161,872.225,10000000
53162,874.071,10000000
53163,874.680,10000000
53164,875.216,10000000
53165,874.049,10000000
53166,873.826,10000000
53167,874.272,10000000
53168,874.865,10000000
53169,871.894,10000000
53170,868.067,10000000
53171,871.354,10000000
53172,867.863,10000000
53173,872.449,10000000
53174,874.157,10000000
53175,876.656,10000000
53176,875.211,10000000
53177,874.771,10000000
53178,873.112,10000000
53179,868.008,10000000
53180,872.249,10000000
53181,876.956,10000000
53182,869.797,10000000
53183,870.996,10000000
53184,872.313,10000000
53185,873.671,10000000
53186,873.192,10000000
53187,872.673,10000000
53188,874.045,10000000
53189,873.994,10000000
53190,875.475,10000000
53191,874.333,10000000
53192,874.942,10000000
53193,868.724,10000000
53194,869.292,10000000
53195,872.674,10000000
53196,873.227,10000000
53197,871.053,10000000
53198,872.286,10000000
53199,871.191,10000000
53200,871.653,10000000
53201,872.688,10000000
53202,872.189,10000000
53203,873.450,10000000
53204,872.290,10000000
53205,871.381,10000000
53206,870.789,10000000
53207,872.407,10000000
53208,871.855,10000000
53209,872.126,10000000
53210,872.304,10000000
53211,871.284,10000000
53212,874.041,10000000
53213,871.641,10000000
53214,867.800,10000000
53215,867.191,10000000
53216,871.546,10000000
53217,871.184,10000000
53218,871.477,10000000
53219,871.112,10000000
53220,870.620,10000000
53221,873.096,10000000
53222,869.100,10000000
53223,869.485,10000000
53224,863.872,10000000
53225,869.597,10000000
53226,871.261,10000000
53227,871.086,10000000
53228,871.848,10000000
53229,870.654,10000000
53230,870.823,10000000
53231,871.940,10000000
53232,872.892,10000000
53233,869.227,10000000
53234,872.687,10000000
53235,874.004,10000000
53236,872.900,10000000
53237,871.473,10000000
53238,872.255,10000000
53239,871.448,10000000
53240,871.177,10000000
53241,872.973,10000000
53242,873.909,10000000
53243,874.057,10000000
53244,871.152,10000000
53245,863.935,10000000
53246,869.175,10000000
53247,870.638,10000000
53248,871.910,10000000
53249,870.460,10000000
53250,871.147,10000000
53251,869.009,10000000
53252,871.627,10000000
