Timestamp(ms),Current(uA),D0-D7
5476,912.710,10000000
5477,913.968,10000000
5478,913.508,10000000
5479,914.178,10000000
5480,913.385,10000000
5481,913.819,10000000
5482,913.977,10000000
5483,912.912,10000000
5484,911.424,10000000
5485,912.339,10000000
5486,911.991,10000000
5487,912.212,10000000
5488,912.268,10000000
5489,911.789,10000000
5490,911.406,10000000
5491,910.648,10000000
5492,911.051,10000000
5493,913.218,10000000
5494,913.020,10000000
5495,911.455,10000000
5496,911.758,10000000
5497,912.316,10000000
5498,912.488,10000000
5499,911.787,10000000
5500,912.158,10000000
5501,911.905,10000000
5502,912.823,10000000
5503,912.577,10000000
5504,913.250,10000000
5505,911.906,10000000
5506,911.439,10000000
5507,911.705,10000000
5508,911.931,10000000
5509,912.058,10000000
5510,910.917,10000000
5511,910.730,10000000
5512,910.665,10000000
5513,911.494,10000000
5514,911.682,10000000
5515,912.413,10000000
5516,911.748,10000000
5517,911.705,10000000
5518,912.085,10000000
5519,912.272,10000000
5520,911.503,10000000
5521,911.167,10000000
5522,912.468,10000000
5523,911.775,10000000
5524,912.652,10000000
5525,911.285,10000000
5526,910.291,10000000
5527,910.291,10000000
5528,911.624,10000000
5529,911.435,10000000
5530,910.873,10000000
5531,910.784,10000000
5532,911.368,10000000
5533,912.110,10000000
5534,912.459,10000000
5535,911.682,10000000
5536,912.516,10000000
5537,911.532,10000000
5538,911.920,10000000
5539,910.772,10000000
5540,910.662,10000000
5541,911.486,10000000
5542,911.774,10000000
5543,912.104,10000000
5544,912.459,10000000
5545,911.519,10000000
5546,912.004,10000000
5547,912.318,10000000
5548,913.111,10000000
5549,912.253,10000000
5550,912.427,10000000
5551,912.336,10000000
5552,911.938,10000000
5553,912.099,10000000
5554,912.033,10000000
5555,911.953,10000000
5556,910.595,10000000
5557,912.102,10000000
5558,911.651,10000000
5559,911.649,10000000
5560,910.919,10000000
5561,910.257,10000000
5562,910.685,10000000
5563,910.833,10000000
5564,910.919,10000000
5565,911.170,10000000
5566,911.412,10000000
5567,909.745,10000000
5568,909.689,10000000
5569,910.981,10000000
5570,911.465,10000000
5571,910.924,10000000
5572,908.823,10000000
5573,909.745,10000000
5574,910.830,10000000
5575,910.589,10000000
5576,910.780,10000000
5577,910.683,10000000
5578,910.063,10000000
5579,911.397,10000000
5580,911.076,10000000
5581,910.029,10000000
5582,910.113,10000000
5583,909.858,10000000
5584,909.666,10000000
5585,911.010,10000000
5586,910.504,10000000
5587,909.890,10000000
5588,908.584,10000000
5589,909.363,10000000
5590,908.951,10000000
5591,908.496,10000000
5592,909.395,10000000
5593,909.442,10000000
5594,909.210,10000000
5595,910.243,10000000
5596,910.348,10000000
5597,909.996,10000000
5598,909.057,10000000
5599,909.252,10000000
5600,910.143,10000000
5601,910.377,10000000
5602,910.387,10000000
5603,909.718,10000000
5604,910.281,10000000
5605,910.169,10000000
5606,909.766,10000000
5607,909.550,10000000
5608,909.910,10000000
5609,909.890,10000000
5610,910.538,10000000
5611,910.607,10000000
5612,910.384,10000000
5613,911.341,10000000
5614,910.517,10000000
5615,910.814,10000000
5616,910.857,10000000
