t_us,t_ms_from_toggle,rawPos,rawNeg,posV,negV,diffV
2411,1.8910,6528,6206,1.314924,1.250064,0.064860
2433,1.9130,6482,6206,1.305658,1.250064,0.055594
2456,1.9360,6531,6206,1.315528,1.250064,0.065464
2478,1.9580,6484,6206,1.306061,1.250064,0.055997
2501,1.9810,6510,6206,1.311298,1.250064,0.061234
2523,2.0030,6510,6206,1.311298,1.250064,0.061234
2546,2.0260,6492,6206,1.307673,1.250064,0.057608
2568,2.0480,6536,6206,1.316535,1.250064,0.066471
2591,2.0710,6523,6206,1.313917,1.250064,0.063853
2613,2.0930,6589,6206,1.327211,1.250064,0.077147
2636,2.1160,6533,6206,1.315931,1.250064,0.065867
2658,2.1380,6548,6206,1.318953,1.250064,0.068888
2680,2.1600,6576,6206,1.324593,1.250064,0.074528
2703,2.1830,6531,6206,1.315528,1.250064,0.065464
2725,2.2050,6578,6206,1.324995,1.250064,0.074931
2748,2.2280,6524,6206,1.314118,1.250064,0.064054
2770,2.2500,6544,6206,1.318147,1.250064,0.068083
2793,2.2730,6550,6206,1.319355,1.250064,0.069291
2815,2.2950,6536,6206,1.316535,1.250064,0.066471
2838,2.3180,6589,6206,1.327211,1.250064,0.077147
2860,2.3400,6520,6206,1.313313,1.250064,0.063248
2883,2.3630,6561,6206,1.321571,1.250064,0.071507
2905,2.3850,6525,6206,1.314320,1.250064,0.064256
2927,2.4070,6534,6206,1.316133,1.250064,0.066068
2950,2.4300,6571,6206,1.323585,1.250064,0.073521
2972,2.4520,6517,6206,1.312708,1.250064,0.062644
2995,2.4750,6632,6206,1.335873,1.250064,0.085808
