t_us,t_ms_from_toggle,rawPos,rawNeg,posV,negV,diffV
4329,3.7900,11231,12343,2.262241,2.486230,-0.223988
4371,3.8320,11242,12387,2.264457,2.495092,-0.230635
4412,3.8730,11255,12397,2.267076,2.497107,-0.230031
4453,3.9140,11267,12411,2.269493,2.499927,-0.230434
4494,3.9550,11286,12423,2.273320,2.502344,-0.229024
4535,3.9960,11295,12447,2.275133,2.507178,-0.232045
4576,4.0370,11321,12459,2.280370,2.509595,-0.229225
4617,4.0780,11330,12471,2.282183,2.512012,-0.229830
4658,4.1190,11337,12475,2.283593,2.512818,-0.229225
4700,4.1610,11351,12487,2.286413,2.515235,-0.228823
4741,4.2020,11359,12491,2.288024,2.516041,-0.228017
4782,4.2430,11374,12505,2.291046,2.518861,-0.227815
4823,4.2840,11387,12520,2.293664,2.521882,-0.228218
4864,4.3250,11400,12521,2.296283,2.522084,-0.225801
4905,4.3660,11392,12480,2.294671,2.513825,-0.219154
4946,4.4070,11392,12479,2.294671,2.513624,-0.218953
4987,4.4480,11343,12455,2.284801,2.508790,-0.223988
