t_us,t_ms_from_toggle,rawPos,rawNeg,posV,negV,diffV
4331,3.7920,11536,12486,2.323677,2.515034,-0.191357
4372,3.8330,11551,12323,2.326698,2.482201,-0.155503
4413,3.8740,11452,12383,2.306757,2.494287,-0.187530
4455,3.9160,11469,12393,2.310181,2.496301,-0.186120
4496,3.9570,11483,12407,2.313001,2.499121,-0.186120
4537,3.9980,11495,12411,2.315418,2.499927,-0.184508
4578,4.0390,11507,12435,2.317836,2.504761,-0.186925
4619,4.0800,11535,12447,2.323476,2.507178,-0.183703
4660,4.1210,11559,12471,2.328310,2.512012,-0.183703
4701,4.1620,11579,12483,2.332338,2.514430,-0.182091
4742,4.2030,11587,12495,2.333950,2.516847,-0.182897
4784,4.2450,11604,12509,2.337374,2.519667,-0.182293
4825,4.2860,11618,12520,2.340194,2.521882,-0.181688
4866,4.3270,11631,12522,2.342813,2.522285,-0.179473
4907,4.3680,11616,12463,2.339791,2.510401,-0.170610
4948,4.4090,11603,12491,2.337173,2.516041,-0.178868
4989,4.4500,11569,12457,2.330324,2.509192,-0.178868
