Time (ms),A2-A3 (V)
0,0.071359
0.068182,0.11003
0.13636,0.095263
0.20455,0.10265
0.27273,0.10897
0.34091,0.089639
0.40909,0.11108
0.47727,0.068196
0.54545,0.12514
0.61364,0.077687
0.68182,0.11003
0.75,0.080148
0.81818,0.083311
0.88636,0.086123
0.95455,0.12971
1.0227,0.074172
1.0909,0.086123
1.1591,0.094912
1.2273,0.10194
1.2955,0.076281
1.3636,0.061868
1.4318,0.08999
1.5,0.067493
1.5682,0.071711
1.6364,0.075578
1.7045,0.080499
1.7727,0.078038
1.8409,0.077335
1.9091,0.085069
1.9773,0.10229
2.0455,0.06222
2.1136,0.076281
2.1818,0.058002
2.25,0.084014
2.3182,0.074875
2.3864,0.11671
2.4545,0.06925
2.5227,0.078038
2.5909,0.062571
2.6591,0.07839
2.7273,0.090342
2.7955,0.0098427
2.8636,0.095615
2.9318,0.054486
3,0.080148
3.0682,0.07382
3.1364,0.069602
3.2045,0.037613
3.2727,0.12374
3.3409,0.084014
3.4091,0.092099
3.4773,0.084014
3.5455,0.046753
3.6136,0.1037
3.6818,0.097021
3.75,0.072766
3.8182,0.087178
3.8864,0.097372
3.9545,0.071711
4.0227,0.090342
4.0909,0.081554
4.1591,0.084366
4.2273,0.04148
4.2955,0.079445
4.3636,0.076281
4.4318,0.081554
4.5,0.059759
4.5682,0.12022
4.6364,0.28016
4.7045,0.5178
4.7727,0.58459
4.8409,0.55541
4.9091,0.47175
4.9773,0.38386
5.0455,0.33606
5.1136,0.24044
5.1818,0.24361
5.25,0.19088
5.3182,0.17998
5.3864,0.15291
5.4545,0.099481
5.5227,0.14131
5.5909,0.12409
5.6591,0.10405
5.7273,0.10511
5.7955,0.12655
5.8636,0.087881
5.9318,0.1044
6,0.096318
6.0682,0.063626
6.1364,0.10265
6.2045,-0.08999
6.2727,-0.4373
6.3409,-0.54029
6.4091,-0.53467
6.4773,-0.49459
6.5455,-0.49635
6.6136,-0.46085
6.6818,-0.42394
6.75,-0.38176
6.8182,-0.30301
6.8864,-0.21584
6.9545,-0.16697
7.0227,-0.083311
7.0909,-0.05062
7.1591,-0.00070305
7.2273,0.030583
7.2955,0.039371
7.3636,0.0116
7.4318,0.033746
7.5,0.077335
7.5682,0.05062
7.6364,0.052729
7.7045,0.071359
7.7727,0.090342
7.8409,0.071008
7.9091,0.097372
7.9773,0.088936
8.0455,0.095263
8.1136,0.094912
8.1818,0.064329
8.25,0.084717
8.3182,0.11108
8.3864,0.10475
8.4545,0.058002
8.5227,0.10159
8.5909,0.083663
8.6591,0.13569
8.7273,0.090342
8.7955,0.1044
8.8636,0.072766
8.9318,0.08753
9,0.068547
9.0682,0.10089
9.1364,0.063626
9.2045,0.09913
9.2727,0.080148
9.3409,0.084014
9.4091,0.077687
9.4773,0.082608
9.5455,0.074523
9.6136,0.099481
9.6818,0.10124
9.75,0.097724
9.8182,0.093505
9.8864,0.091396
9.9545,0.052026
10.023,0.11389
10.091,0.10721
10.159,0.10546
10.227,0.10686
10.295,0.097021
10.364,0.085772
10.432,0.13288
10.5,0.11952
10.568,0.1146
10.636,0.1037
10.705,0.086475
10.773,0.08542
10.841,0.13112
10.909,0.10792
10.977,0.097724
11.045,0.079093
11.114,0.11776
11.182,0.099833
11.25,0.10194
11.318,0.11354
11.386,0.095966
11.455,0.084366
11.523,0.077335
11.591,0.068899
11.659,0.099481
11.727,0.077687
11.795,0.10862
11.864,0.1037
11.932,0.10475
12,0.10335
12.068,0.1269
12.136,0.086123
12.205,0.1146
12.273,0.13112
12.341,0.11917
12.409,0.093154
12.477,0.10686
12.545,0.093154
12.614,0.12339
12.682,0.091045
12.75,0.12057
12.818,0.11178
12.886,0.10932
12.955,0.099481
13.023,0.14518
13.091,0.13217
13.159,0.11319
13.227,0.098427
13.295,0.1037
13.364,0.12268
13.432,0.098427
13.5,0.11073
13.568,0.1146
13.636,0.13042
13.705,0.13112
13.773,0.08753
13.841,0.085772
13.909,0.10721
13.977,0.11389
14.045,0.11073
14.114,0.10932
14.182,0.10897
14.25,0.085772
14.318,0.10475
14.386,0.13288
14.455,0.10862
14.523,0.10229
14.591,0.11003
14.659,0.094912
14.727,0.11038
14.795,0.10405
14.864,0.08999
14.932,0.092802
15,0.084717
15.068,0.103
15.136,0.11952
15.205,0.10475
15.273,0.096669
15.341,0.088584
15.409,0.093505
15.477,0.10792
15.545,0.098075
15.614,0.12057
15.682,0.090693
15.75,0.095263
15.818,0.093154
15.886,0.11038
15.955,0.092451
16.023,0.10124
16.091,0.10335
16.159,0.094912
16.227,0.11178
16.295,0.091396
16.364,0.11565
16.432,0.082257
16.5,0.07839
16.568,0.079093
16.636,0.23165
16.705,0.45663
16.773,0.56174
16.841,0.58177
16.909,0.52272
16.977,0.41128
17.045,0.38211
17.114,0.2893
17.182,0.28298
17.25,0.20072
17.318,0.19756
17.386,0.17893
17.455,0.13956
17.523,0.12831
17.591,0.12128
17.659,0.11882
17.727,0.10757
17.795,0.098778
17.864,0.11038
17.932,0.075578
18,0.094912
18.068,0.092802
18.136,0.08999
18.205,0.0059759
18.273,-0.32411
18.341,-0.50338
18.409,-0.5874
18.477,-0.54732
18.545,-0.4735
18.614,-0.47175
18.682,-0.4619
18.75,-0.41972
18.818,-0.33289
18.886,-0.25556
18.955,-0.16627
19.023,-0.14272
19.091,-0.078741
19.159,-0.052377
19.227,-0.039722
19.295,0.018982
19.364,0.016873
19.432,0.039019
19.5,0.054838
19.568,0.044644
19.636,0.083663
19.705,0.084366
19.773,0.092451
19.841,0.067844
19.909,0.071711
19.977,0.042183
20.045,0.077335
20.114,0.08753
20.182,0.075226
20.25,0.081554
20.318,0.10265
20.386,0.063977
20.455,0.08296
20.523,0.087178
20.591,0.083663
20.659,0.10405
20.727,0.052377
20.795,0.083663
20.864,0.060462
20.932,0.065735
21,0.085069
21.068,0.086475
21.136,0.056947
21.205,0.072414
21.273,0.084717
21.341,0.090342
21.409,0.076281
21.477,0.079445
21.545,0.08753
21.614,0.10054
21.682,0.07382
21.75,0.08542
21.818,0.088936
21.886,0.085069
21.955,0.087178
22.023,0.080499
22.091,0.076984
22.159,0.092451
22.227,0.065735
22.295,0.074523
22.364,0.081202
22.432,0.071359
22.5,0.089639
22.568,0.082257
22.636,0.094209
22.705,0.10651
22.773,0.055892
22.841,0.097724
22.909,0.03691
22.977,0.096669
23.045,0.067493
23.114,0.071711
23.182,0.1153
23.25,0.064329
23.318,0.088233
23.386,0.079445
23.455,0.094912
23.523,0.09913
23.591,0.065384
23.659,0.099833
23.727,0.050971
23.795,0.080851
23.864,0.098778
23.932,0.12831
24,0.067141
24.068,0.071008
24.136,0.10405
24.205,0.047104
24.273,0.095966
24.341,0.098427
24.409,0.09456
24.477,0.086475
24.545,0.15537
24.614,0.098778
24.682,0.099833
24.75,0.12901
24.818,0.072414
24.886,0.071008
24.955,0.074172
25.023,0.087881
25.091,0.073117
25.159,0.060814
25.227,0.084366
25.295,0.081905
25.364,0.12409
25.432,0.064329
25.5,0.074523
25.568,0.069953
25.636,0.086827
25.705,0.10124
25.773,0.072063
25.841,0.07382
25.909,0.075929
25.977,0.10932
26.045,0.082257
26.114,0.089639
26.182,0.11214
26.25,0.091396
26.318,0.084717
26.386,0.091045
26.455,0.10475
26.523,0.093154
26.591,0.095966
26.659,0.12092
26.727,0.092099
26.795,0.092099
26.864,0.088233
26.932,0.12092
27,0.076281
27.068,0.1153
27.136,0.077335
27.205,0.11917
27.273,0.073117
27.341,0.062923
27.409,0.11354
27.477,0.11671
27.545,0.098427
27.614,0.10089
27.682,0.098427
27.75,0.08542
27.818,0.089639
27.886,0.13534
27.955,0.08999
28.023,0.085069
28.091,0.072414
28.159,0.068547
28.227,0.10265
28.295,0.10089
28.364,0.10721
28.432,0.10229
28.5,0.076984
28.568,0.11003
28.636,0.13604
28.705,0.3916
28.773,0.53432
28.841,0.58037
28.909,0.55224
28.977,0.48018
29.045,0.43905
29.114,0.37086
29.182,0.27173
29.25,0.24572
29.318,0.24677
29.386,0.19158
29.455,0.16803
29.523,0.15151
29.591,0.14202
29.659,0.10862
29.727,0.12549
29.795,0.12866
29.864,0.09456
29.932,0.10862
