Time (ms),A2-A3 (V)
0,-0.049565
0.070455,0.047456
0.14091,0.11249
0.21136,0.097724
0.28182,0.029528
0.35227,0.056244
0.42273,0.013006
0.49318,0.031286
0.56364,0.014413
0.63409,0.014413
0.70455,0.047456
0.775,0.010897
0.84545,0.0094912
0.91591,0.010194
0.98636,0.0059759
1.0568,0.013709
1.1273,0.032692
1.1977,0.039371
1.2682,-0.0017576
1.3386,0.028473
1.4091,-0.00035152
1.4795,0.0091396
1.55,-0.010897
1.6205,0.035152
1.6909,0.022146
1.7614,-0.049565
1.8318,-0.06679
1.9023,-0.016522
1.9727,-0.020037
2.0432,0.00070305
2.1136,0.006679
2.1841,0.0094912
2.2545,-0.011952
2.325,0.013709
2.3955,0.031286
2.4659,0.0056244
2.5364,0.024607
2.6068,0.0094912
2.6773,-0.0024607
2.7477,0.034801
2.8182,0.0087881
2.8886,0.021091
2.9591,-0.015116
3.0295,-0.00035152
3.1,0.016873
3.1705,-0.014764
3.2409,0.022849
3.3114,0.023904
3.3818,0.0059759
3.4523,0.020037
3.5227,-0.023904
3.5932,0.0024607
3.6636,0.015116
3.7341,0.0087881
3.8045,-0.010897
3.875,0.0028122
3.9455,0.014413
4.0159,0.0010546
4.0864,0.0084366
4.1568,0.0059759
4.2273,0.0049213
4.2977,-0.00035152
4.3682,0.011249
4.4386,-0.0070305
4.5091,-0.0052729
4.5795,-0.026716
4.65,-0.0042183
4.7205,0.012655
4.7909,0.015467
4.8614,-0.018982
4.9318,0.0059759
5.0023,0.01617
5.0727,0.0010546
5.1432,0.012655
5.2136,0.013358
5.2841,0.0045698
5.3545,0.021091
5.425,0.037965
5.4955,0.026013
5.5659,0.006679
5.6364,0.022849
5.7068,0.019334
5.7773,-0.017576
5.8477,-0.0021091
5.9182,0.0080851
5.9886,0.0063274
6.0591,0.024255
6.1295,-0.00035152
6.2,0.0028122
6.2705,0.022146
6.3409,0.02074
6.4114,0.0052729
6.4818,0.0024607
6.5523,0.028122
6.6227,-0.02531
6.6932,0.035504
6.7636,0.00070305
6.8341,-0.0042183
6.9045,0.0056244
6.975,0.017928
7.0455,0.028122
7.1159,0.0098427
7.1864,0.0063274
7.2568,0.013709
7.3273,0.02074
7.3977,0.024255
7.4682,0.018279
7.5386,-0.010897
7.6091,-0.0077335
7.6795,0.033395
7.75,0.01617
7.8205,0.02531
7.8909,0.010546
7.9614,0.012303
8.0318,0.0098427
8.1023,0.03691
8.1727,0.016873
8.2432,-0.012303
8.3136,-0.0017576
8.3841,0.020388
8.4545,0.022849
8.525,0.026013
8.5955,0.03234
8.6659,-0.0017576
8.7364,-0.016873
8.8068,-0.007382
8.8773,0.0024607
8.9477,-0.0094912
9.0182,0.023201
9.0886,0.021443
9.1591,-0.018631
9.2295,0.0063274
9.3,-0.013709
9.3705,-0.0024607
9.4409,0.011249
9.5114,0.011249
9.5818,-0.0014061
9.6523,0.0021091
9.7227,0.024255
9.7932,0.010897
9.8636,-0.012303
9.9341,0.029177
10.005,0.04148
10.075,0.018631
10.145,0.0059759
10.216,0.014061
10.286,0.02988
10.357,0.021443
10.427,0.00035152
10.498,0.042183
10.568,0.013358
10.639,0.030583
10.709,0.0063274
10.78,0.039019
10.85,-0.0021091
10.92,0.033043
10.991,0.010897
11.061,-0.022498
11.132,0.022146
11.202,0.023904
11.273,0.007382
11.343,0.0010546
11.414,-0.0080851
11.484,-0.0042183
11.555,0.03234
11.625,-0.011249
11.695,-0.0098427
11.766,0.016873
11.836,0.013358
11.907,0.021091
11.977,0.014413
12.048,0.010194
12.118,-0.015819
12.189,0.021091
12.259,-0.0091396
12.33,-0.0045698
12.4,0.0056244
12.47,0.042534
12.541,0.095615
12.611,0.12268
12.682,0.10018
12.752,0.082608
12.823,0.028473
12.893,0.038668
12.964,0.026013
13.034,0.019334
13.105,0.020388
13.175,0.014061
13.245,0.0017576
13.316,0.016873
13.386,0.023552
13.457,0.041128
13.527,0.040074
13.598,0.0063274
13.668,-0.006679
13.739,0.0038668
13.809,0.014061
13.88,0.00035152
13.95,0.020037
14.02,0.0035152
14.091,0.010546
14.161,-0.043238
14.232,-0.02531
14.302,-0.029177
14.373,-0.0091396
14.443,-0.0014061
14.514,-0.0014061
14.584,0.0042183
14.655,0.015467
14.725,0.019685
14.795,0.021443
14.866,0.0056244
14.936,0.031989
15.007,-0.0094912
15.077,0.046753
15.148,0.0028122
15.218,0.010194
15.289,0.010897
15.359,-0.0052729
15.43,0.0056244
15.5,0.015467
15.57,-0.0031637
15.641,0.006679
15.711,0.041831
15.782,0.035152
15.852,-0.0094912
15.923,0.0077335
15.993,0.01617
16.064,-0.0031637
16.134,-0.0038668
16.205,0.022146
16.275,0.0087881
16.345,0.02074
16.416,0.022849
16.486,-0.0017576
16.557,0.010546
16.627,0.0045698
16.698,0.034449
16.768,0.0052729
16.839,-0.0031637
16.909,-0.0031637
16.98,0.0031637
17.05,-0.0084366
17.12,0.023904
17.191,0.044292
17.261,-0.0087881
17.332,0.0087881
17.402,-0
17.473,0.021091
17.543,0.0094912
17.614,-0.0017576
17.684,0.023904
17.755,0.017928
17.825,-0.0077335
17.895,-0.0116
17.966,0.006679
18.036,0.0084366
18.107,0.0038668
18.177,0.0028122
18.248,0.014061
18.318,0.0014061
18.389,0.0024607
18.459,0.0098427
18.53,0.027419
18.6,0.039019
18.67,0.0052729
18.741,-0.012303
18.811,0.037262
18.882,0.012303
18.952,0.0014061
19.023,0.02777
19.093,0.0014061
19.164,-0.023552
19.234,-0.012655
19.305,-0.0010546
19.375,0.014764
19.445,-0.0024607
19.516,-0.0042183
19.586,0.0116
19.657,-0.010194
19.727,-0.00070305
19.798,0.018279
19.868,0.0070305
