Time (ms),A2-A3 (V)
0,0.2081
0.070455,0.16205
0.14091,0.15432
0.21136,0.14659
0.28182,0.14553
0.35227,0.14729
0.42273,0.19123
0.49318,0.17506
0.56364,0.14905
0.63409,0.20142
0.70455,0.17647
0.775,0.17647
0.84545,0.19931
0.91591,0.17647
0.98636,0.27103
1.0568,0.62501
1.1273,0.87565
1.1977,0.90518
1.2682,0.83803
1.3386,0.71184
1.4091,0.62817
1.4795,0.5308
1.55,0.42605
1.6205,0.39371
1.6909,0.33957
1.7614,0.27349
1.8318,0.29071
1.9023,0.25732
1.9727,0.22779
2.0432,0.22462
2.1136,0.1958
2.1841,0.21548
2.2545,0.19369
2.325,0.20529
2.3955,0.17998
2.4659,0.19264
2.5364,0.1965
2.6068,0.17717
2.6773,0.055189
2.7477,-0.083663
2.8182,-0.11389
2.8886,-0.07382
2.9591,-0.010194
3.0295,0.02074
3.1,0.10054
3.1705,0.098778
3.2409,0.14694
3.3114,0.14834
3.3818,0.15994
3.4523,0.18982
3.5227,0.1958
3.5932,0.16662
3.6636,0.20318
3.7341,0.17787
3.8045,0.15924
3.875,0.19123
3.9455,0.18104
4.0159,0.18982
4.0864,0.20424
4.1568,0.20916
4.2273,0.20037
4.2977,0.22287
4.3682,0.23798
4.4386,0.18068
4.5091,0.19299
4.5795,0.219
4.65,0.19123
4.7205,0.21338
4.7909,0.20986
4.8614,0.19088
4.9318,0.19228
5.0023,0.23939
5.0727,0.22814
5.1432,0.17541
5.2136,0.20318
5.2841,0.18736
5.3545,0.22357
5.425,0.219
5.4955,0.20775
5.5659,0.22638
5.6364,0.20845
5.7068,0.24431
5.7773,0.20881
5.8477,0.21689
5.9182,0.22779
5.9886,0.19334
6.0591,0.20494
6.1295,0.20951
6.2,0.21021
6.2705,0.1835
6.3409,0.1726
6.4114,0.21056
6.4818,0.22216
6.5523,0.22427
6.6227,0.18244
6.6932,0.20951
6.7636,0.22533
6.8341,0.21795
6.9045,0.22287
6.975,0.19967
7.0455,0.21443
7.1159,0.17647
7.1864,0.22392
7.2568,0.23974
7.3273,0.2067
7.3977,0.20529
7.4682,0.21408
7.5386,0.24361
7.6091,0.21865
7.6795,0.18807
7.75,0.20775
7.8205,0.21338
7.8909,0.22251
7.9614,0.23798
8.0318,0.19334
8.1023,0.20424
8.1727,0.22462
8.2432,0.16662
8.3136,0.20705
8.3841,0.19053
8.4545,0.1965
8.525,0.18877
8.5955,0.21619
8.6659,0.21021
8.7364,0.21408
8.8068,0.22427
8.8773,0.22181
8.9477,0.22849
9.0182,0.19791
9.0886,0.23622
9.1591,0.21513
9.2295,0.23025
9.3,0.21584
9.3705,0.22287
9.4409,0.22041
9.5114,0.23095
9.5818,0.22814
9.6523,0.24431
9.7227,0.21232
9.7932,0.24501
9.8636,0.21443
9.9341,0.19439
10.005,0.19896
10.075,0.22146
10.145,0.20705
10.216,0.21935
10.286,0.24361
10.357,0.19053
10.427,0.22322
10.498,0.19615
10.568,0.20142
10.639,0.21056
10.709,0.22568
10.78,0.23165
10.85,0.19193
10.92,0.20775
10.991,0.18279
11.061,0.20599
11.132,0.19158
11.202,0.1958
11.273,0.19404
11.343,0.22076
11.414,0.20951
11.484,0.17893
11.555,0.21338
11.625,0.16979
11.695,0.1965
11.766,0.23728
11.836,0.20599
11.907,0.21056
11.977,0.19791
12.048,0.17647
12.118,0.19474
12.189,0.20248
12.259,0.20388
12.33,0.19334
12.4,0.21267
12.47,0.1733
12.541,0.21689
12.611,0.20107
12.682,0.19088
12.752,0.19123
12.823,0.20881
12.893,0.17154
12.964,0.20318
13.034,0.15186
13.105,0.20002
13.175,0.18174
13.245,0.18279
13.316,0.15608
13.386,0.20283
13.457,0.50163
13.527,0.8078
13.598,0.89006
13.668,0.84401
13.739,0.74312
13.809,0.66333
13.88,0.54943
13.95,0.46577
14.02,0.41234
14.091,0.35609
14.161,0.31602
14.232,0.29704
14.302,0.27384
14.373,0.23587
14.443,0.21865
14.514,0.23201
14.584,0.21197
14.655,0.19193
14.725,0.22708
14.795,0.19545
14.866,0.18666
14.936,0.17928
15.007,0.17576
15.077,0.10475
15.148,-0.029528
15.218,-0.12233
15.289,-0.12374
15.359,-0.049916
15.43,-0.010194
15.5,0.040074
15.57,0.1037
15.641,0.11284
15.711,0.14729
15.782,0.15889
15.852,0.14518
15.923,0.16381
15.993,0.174
16.064,0.16733
16.134,0.17576
16.205,0.16522
16.275,0.19334
16.345,0.1849
16.416,0.15643
16.486,0.17436
16.557,0.1617
16.627,0.18314
16.698,0.17471
16.768,0.19158
16.839,0.15994
16.909,0.16768
16.98,0.16768
17.05,0.17365
17.12,0.17893
17.191,0.19334
17.261,0.1719
17.332,0.17717
17.402,0.16943
17.473,0.18525
17.543,0.19334
17.614,0.2074
17.684,0.17822
17.755,0.15537
17.825,0.17471
17.895,0.18631
17.966,0.1958
18.036,0.16346
18.107,0.18314
18.177,0.17647
18.248,0.20318
18.318,0.16416
18.389,0.20388
18.459,0.17471
18.53,0.20283
18.6,0.20986
18.67,0.19404
18.741,0.19967
18.811,0.16627
18.882,0.21127
18.952,0.19931
19.023,0.19053
19.093,0.18279
19.164,0.18455
19.234,0.20353
19.305,0.18736
19.375,0.1958
19.445,0.16943
19.516,0.15748
19.586,0.19193
19.657,0.20318
19.727,0.21584
19.798,0.20564
19.868,0.20318
19.939,0.18279
20.009,0.18877
20.08,0.19228
20.15,0.18631
20.22,0.18912
20.291,0.19967
20.361,0.24009
20.432,0.21302
20.502,0.19967
20.573,0.18947
20.643,0.19721
20.714,0.21091
20.784,0.20142
20.855,0.1958
20.925,0.20564
20.995,0.18596
21.066,0.22287
21.136,0.19088
21.207,0.2067
21.277,0.19369
21.348,0.18209
21.418,0.21302
21.489,0.18244
21.559,0.1965
21.63,0.219
21.7,0.20951
21.77,0.20775
21.841,0.20072
21.911,0.20459
21.982,0.20986
22.052,0.20775
22.123,0.21513
22.193,0.19404
22.264,0.20459
22.334,0.19756
22.405,0.19053
22.475,0.21056
22.545,0.19791
22.616,0.21267
22.686,0.19299
22.757,0.19685
22.827,0.19369
22.898,0.20881
22.968,0.17647
23.039,0.18842
23.109,0.24642
23.18,0.20599
23.25,0.20564
23.32,0.20599
23.391,0.18982
23.461,0.2197
23.532,0.21619
23.602,0.20178
23.673,0.21267
23.743,0.21443
23.814,0.22251
23.884,0.18736
23.955,0.22041
24.025,0.2415
24.095,0.23341
24.166,0.24572
24.236,0.21302
24.307,0.20634
24.377,0.23341
24.448,0.21689
24.518,0.21513
24.589,0.1835
24.659,0.22744
24.73,0.23974
24.8,0.2306
24.87,0.22708
24.941,0.23482
25.011,0.21865
25.082,0.18982
25.152,0.22533
25.223,0.22533
25.293,0.22533
25.364,0.20353
25.434,0.23412
25.505,0.23271
25.575,0.23306
25.645,0.20353
25.716,0.20002
25.786,0.1733
25.857,0.36875
25.927,0.7607
25.998,0.90764
26.068,0.91431
26.139,0.81729
26.209,0.73047
26.28,0.60462
26.35,0.54662
26.42,0.45944
26.491,0.39019
26.561,0.36594
26.632,0.31567
26.702,0.27454
26.773,0.30196
26.843,0.24255
26.914,0.26681
26.984,0.24185
27.055,0.22884
27.125,0.25626
27.195,0.23376
27.266,0.23165
27.336,0.24677
27.407,0.22076
27.477,0.20424
27.548,0.02777
27.618,-0.083663
27.689,-0.103
27.759,-0.066087
27.83,-0.0035152
27.9,0.058705
27.97,0.10054
28.041,0.15643
28.111,0.14342
28.182,0.19545
28.252,0.15713
28.323,0.174
28.393,0.19439
28.464,0.18314
28.534,0.20845
28.605,0.19228
28.675,0.21267
28.745,0.21373
28.816,0.1856
28.886,0.22955
28.957,0.20845
29.027,0.18385
29.098,0.22181
29.168,0.19228
29.239,0.21267
29.309,0.19053
29.38,0.19967
29.45,0.20705
29.52,0.18455
29.591,0.19299
29.661,0.18771
29.732,0.1849
29.802,0.18631
29.873,0.2306
29.943,0.19404
30.014,0.16768
30.084,0.19193
30.155,0.15256
30.225,0.18279
30.295,0.19158
30.366,0.18209
30.436,0.16451
30.507,0.20388
30.577,0.1726
30.648,0.1835
30.718,0.18982
30.789,0.1726
30.859,0.21619
30.93,0.1733
