Time (ms),A2-A3 (V)
0,-0.015467
0.070455,-0.012655
0.14091,-0.0116
0.21136,-0.035504
0.28182,-0.0017576
0.35227,0.0087881
0.42273,0.007382
0.49318,-0.0116
0.56364,0.0052729
0.63409,-0.011952
0.70455,0.013709
0.775,0.011952
0.84545,-0.020388
0.91591,-0.043238
0.98636,-0.015819
1.0568,-0.0049213
1.1273,-0.018279
1.1977,-0.029528
1.2682,-0.0091396
1.3386,0.0038668
1.4091,0.010194
1.4795,-0.032692
1.55,-0.013709
1.6205,0.00070305
1.6909,-0.0014061
1.7614,-0.00035152
1.8318,-0.00070305
1.9023,-0.011952
1.9727,-0.019685
2.0432,0.0017576
2.1136,-0.0059759
2.1841,0.006679
2.2545,-0.016873
2.325,0.0045698
2.3955,0.01617
2.4659,0.018279
2.5364,-0.016522
2.6068,0.0080851
2.6773,0.0049213
2.7477,0.0080851
2.8182,-0.013709
2.8886,-0.013006
2.9591,-0.0070305
3.0295,-0.033746
3.1,-0.039722
3.1705,0.0080851
3.2409,-0.010897
3.3114,-0.0087881
3.3818,-0.017928
3.4523,-0.031286
3.5227,-0.029177
3.5932,0.0035152
3.6636,0.0059759
3.7341,-0.0049213
3.8045,-0.012655
3.875,-0.013709
3.9455,-0.0028122
4.0159,-0.017225
4.0864,-0.034098
4.1568,-0.035504
4.2273,-0.013709
4.2977,-0.013006
4.3682,-0.023904
4.4386,0.012303
4.5091,-0.027067
4.5795,0.0084366
4.65,0.0045698
4.7205,-0.03234
4.7909,0.0031637
4.8614,-0.0028122
4.9318,-0.0045698
5.0023,0.017225
5.0727,0.015819
5.1432,-0.0087881
5.2136,-0.0024607
5.2841,-0.0010546
5.3545,-0.029528
5.425,0.0045698
5.4955,0.006679
5.5659,-0.0087881
5.6364,-0.020388
5.7068,-0.0052729
5.7773,-0.0091396
5.8477,-0.0049213
5.9182,0.0056244
5.9886,0.017928
6.0591,-0.018982
6.1295,0.00035152
6.2,-0.0052729
6.2705,-0.014061
6.3409,-0.045698
6.4114,-0.024607
6.4818,-0.022849
6.5523,0.027067
6.6227,0.0052729
6.6932,-0.015467
6.7636,-0.0087881
6.8341,-0.026716
6.9045,-0.022498
6.975,-0.033395
7.0455,0.022498
7.1159,0.013358
7.1864,-0.030583
7.2568,-0.0049213
7.3273,-0.018279
7.3977,-0.006679
7.4682,-0.0024607
7.5386,0.0091396
7.6091,-0.017576
7.6795,0.0045698
7.75,-0.011952
7.8205,-0.019334
7.8909,0.0045698
7.9614,0.015467
8.0318,0.00035152
8.1023,0.010897
8.1727,0.0091396
8.2432,-0.0035152
8.3136,0.0070305
8.3841,-0.015819
8.4545,-0.033043
8.525,0.028473
8.5955,-0.023904
8.6659,-0.021443
8.7364,-0.027067
8.8068,-0.012655
8.8773,0.0052729
8.9477,-0.026716
9.0182,-0.0084366
9.0886,-0.014413
9.1591,0.010897
9.2295,-0.0031637
9.3,-0.0035152
9.3705,0.0059759
9.4409,0.016873
9.5114,-0.0077335
9.5818,-0.016522
9.6523,-0.019334
9.7227,0.012655
9.7932,-0.010546
9.8636,0.011952
9.9341,-0.0080851
10.005,-0.0094912
10.075,0.00035152
10.145,-0.026364
10.216,-0.033043
10.286,0.019685
10.357,-0.015116
10.427,0.022498
10.498,-0.0024607
10.568,-0.0063274
10.639,-0.011249
10.709,0.0063274
10.78,-0.018279
10.85,0.021091
10.92,0.0056244
10.991,-0.037262
11.061,-0
11.132,-0.0080851
11.202,-0.028473
11.273,0.00070305
11.343,0.010194
11.414,0.0056244
11.484,-0.032692
11.555,-0.022498
11.625,-0.0070305
11.695,0.0017576
11.766,-0.019334
11.836,-0.0049213
11.907,-0.0094912
11.977,-0.0038668
12.048,-0.02988
12.118,-0.046753
12.189,-0.0035152
12.259,-0.0080851
12.33,-0.0049213
12.4,0.0098427
12.47,-0.0052729
12.541,-0.0021091
12.611,0.011952
12.682,-0.0059759
12.752,-0.021443
12.823,-0.0094912
12.893,-0.012655
12.964,-0.0116
13.034,0.0014061
13.105,-0.012303
13.175,0.0024607
13.245,-0.02777
13.316,-0.022146
13.386,0.024958
13.457,-0.020037
13.527,0.0017576
13.598,-0.0045698
13.668,-0.010546
13.739,-0.0010546
13.809,-0.017576
13.88,0.0014061
13.95,0.018982
14.02,-0.013709
14.091,0.0021091
14.161,-0.0077335
14.232,-0.015467
14.302,-0.0049213
14.373,-0.006679
14.443,-0.012655
14.514,0.0080851
14.584,-0.0045698
14.655,-0.00035152
14.725,-0.0084366
14.795,0.019334
14.866,0.0084366
14.936,-0.013709
15.007,0.0049213
15.077,0.0059759
15.148,-0.0014061
15.218,0.0028122
15.289,-0.012655
15.359,-0.0091396
15.43,-0.021091
15.5,-0.030934
15.57,0.0042183
