Time (ms),A2-A3 (V)
0,-0.039019
0.070455,-0.015467
0.14091,-0.012655
0.21136,-0.041831
0.28182,-0.0056244
0.35227,-0.02777
0.42273,0.0052729
0.49318,0.017928
0.56364,-0.018279
0.63409,-0.027419
0.70455,-0.0035152
0.775,0.0024607
0.84545,0.022498
0.91591,-0.0049213
0.98636,-0.023904
1.0568,0.0035152
1.1273,-0.010897
1.1977,0.015467
1.2682,0.0024607
1.3386,-0.016873
1.4091,-0.010897
1.4795,0.00070305
1.55,-0.034449
1.6205,-0.018279
1.6909,-0.016873
1.7614,0.02531
1.8318,-0.017225
1.9023,-0.044644
1.9727,-0.039722
2.0432,-0.007382
2.1136,0.0014061
2.1841,-0.014413
2.2545,-0.0056244
2.325,-0.0014061
2.3955,-0.0049213
2.4659,0.0063274
2.5364,-0.024958
2.6068,-0.00035152
2.6773,-0.0035152
2.7477,-0.012303
2.8182,0.0024607
2.8886,-0.013006
2.9591,0.023904
3.0295,0.022146
3.1,0.01617
3.1705,0.0056244
3.2409,0.0035152
3.3114,-0.011249
3.3818,0.0031637
3.4523,-0.023552
3.5227,-0.012303
3.5932,0.0070305
3.6636,-0.0028122
3.7341,-0.021091
3.8045,-0.0077335
3.875,-0.0031637
3.9455,-0.021795
4.0159,-0.036207
4.0864,0.010897
4.1568,-0.0049213
4.2273,-0.012655
4.2977,-0.01617
4.3682,-0.017928
4.4386,-0.014061
4.5091,-0.0063274
4.5795,0.014764
4.65,-0.0063274
4.7205,-0.007382
4.7909,-0.0091396
4.8614,-0.018631
4.9318,0.0014061
5.0023,-0.019685
5.0727,-0.0042183
5.1432,-0.013358
5.2136,-0.0024607
5.2841,-0.049213
5.3545,0.0063274
5.425,0.014764
5.4955,0.011952
5.5659,-0.017576
5.6364,0.0028122
5.7068,-0.006679
5.7773,-0.0017576
5.8477,-0.026364
5.9182,0.0017576
5.9886,0.012655
6.0591,-0.0049213
6.1295,-0.020388
6.2,0.0021091
6.2705,0.013709
6.3409,-0.0045698
6.4114,-0.020388
6.4818,-0.026716
6.5523,-0.021795
6.6227,-0.0087881
6.6932,-0.018631
6.7636,0.014413
6.8341,-0.010546
6.9045,-0.019334
6.975,-0.011952
7.0455,-0.030934
7.1159,-0.022146
7.1864,-0.023904
7.2568,-0.026364
7.3273,-0.010897
7.3977,-0.0063274
7.4682,-0.017225
7.5386,0.010194
7.6091,-0.0010546
7.6795,-0.031989
7.75,-0.042886
7.8205,0.042183
7.8909,0.015467
7.9614,-0.028825
8.0318,-0.015467
8.1023,-0.0028122
8.1727,-0.011249
8.2432,0.037613
8.3136,-0.0031637
8.3841,-0.006679
8.4545,-0.0014061
8.525,-0.013358
8.5955,0.0014061
8.6659,0.0031637
8.7364,-0.021091
8.8068,-0.0038668
8.8773,-0.018982
8.9477,-0.01617
9.0182,-0.042886
9.0886,-0.033746
9.1591,-0.014061
9.2295,-0.012303
9.3,-0.00035152
9.3705,-0.0028122
9.4409,0.011249
9.5114,-0
9.5818,-0.016522
9.6523,-0.022146
9.7227,-0.033395
9.7932,-0.010546
9.8636,-0.0049213
9.9341,-0.048159
10.005,0.0028122
10.075,-0.018631
10.145,-0.0084366
10.216,-0.014413
10.286,-0.05062
10.357,-0.038668
10.427,-0.018982
10.498,-0.023201
10.568,0.0017576
10.639,0.0059759
10.709,-0.010897
10.78,-0.0094912
10.85,0.0087881
10.92,0.0084366
10.991,-0.039371
11.061,-0.013709
11.132,-0.0059759
11.202,0.0059759
11.273,-0.015819
11.343,-0.012303
11.414,-0.0045698
11.484,-0.0063274
11.555,-0.0038668
11.625,0.017576
11.695,-0.00035152
11.766,0.013709
11.836,-0.0024607
11.907,-0.02777
11.977,-0.017928
12.048,-0.022146
12.118,-0.0098427
12.189,-0.026716
12.259,-0.027419
12.33,-0.0017576
12.4,-0.022849
12.47,0.0084366
12.541,-0.0010546
12.611,0.00035152
12.682,-0.0063274
12.752,-0.020037
12.823,0.0052729
12.893,-0.015467
12.964,-0.0098427
13.034,0.015116
13.105,-0.0031637
13.175,-0.054135
13.245,-0.03691
13.316,0.0010546
13.386,0.0070305
13.457,0.013006
13.527,0.0010546
13.598,0.0035152
13.668,-0.0024607
13.739,-0.020388
