t_us,t_ms_from_toggle,rawPos,rawNeg,posV,negV,diffV
2,-0.5370,11441,12431,2.304541,2.503955,-0.199414
43,-0.4960,11451,12439,2.306556,2.505567,-0.199011
84,-0.4550,11451,12467,2.306556,2.511207,-0.204651
125,-0.4140,11447,12478,2.305750,2.513422,-0.207673
166,-0.3730,11449,12491,2.306153,2.516041,-0.209888
207,-0.3320,11445,12503,2.305347,2.518458,-0.213111
248,-0.2910,11463,12415,2.308973,2.500732,-0.191760
289,-0.2500,11455,12480,2.307361,2.513825,-0.206464
330,-0.2090,11391,12491,2.294470,2.516041,-0.221571
371,-0.1680,11373,12479,2.290844,2.513624,-0.222780
412,-0.1270,11475,12379,2.311390,2.493481,-0.182091
454,-0.0850,11465,12395,2.309376,2.496704,-0.187328
495,-0.0440,11455,12405,2.307361,2.498718,-0.191357
536,-0.0030,1282,12505,0.258231,2.518861,-2.260630
580,0.0410,4512,12518,0.908845,2.521480,-1.612635
621,0.0820,6489,12522,1.307068,2.522285,-1.215217
662,0.1230,7788,12512,1.568724,2.520271,-0.951547
703,0.1640,8671,12479,1.746585,2.513624,-0.767039
744,0.2050,9254,12495,1.864018,2.516847,-0.652829
786,0.2470,9659,12327,1.945596,2.483007,-0.537411
827,0.2880,10018,12381,2.017909,2.493884,-0.475975
868,0.3290,10306,12394,2.075920,2.496502,-0.420582
909,0.3700,10534,12403,2.121846,2.498315,-0.376470
950,0.4110,10719,12415,2.159110,2.500732,-0.341622
991,0.4520,10941,12511,2.203827,2.520070,-0.316242
1035,0.4960,11055,12518,2.226790,2.521480,-0.294690
1076,0.5370,11147,12512,2.245321,2.520271,-0.274950
1117,0.5780,11216,12480,2.259220,2.513825,-0.254605
1158,0.6190,11194,12483,2.254789,2.514430,-0.259641
1199,0.6600,11295,12489,2.275133,2.515638,-0.240505
1241,0.7020,11351,12483,2.286413,2.514430,-0.228017
1282,0.7430,11301,12403,2.276341,2.498315,-0.221974
1323,0.7840,11295,12410,2.275133,2.499725,-0.224593
1364,0.8250,11319,12415,2.279967,2.500732,-0.220765
1405,0.8660,11342,12427,2.284600,2.503150,-0.218550
1446,0.9070,11363,12447,2.288830,2.507178,-0.218348
1487,0.9480,11387,12455,2.293664,2.508790,-0.215125
1528,0.9890,11406,12473,2.297491,2.512415,-0.214924
1570,1.0310,11423,12486,2.300916,2.515034,-0.214118
1611,1.0720,11437,12498,2.303736,2.517451,-0.213715
1652,1.1130,11447,12507,2.305750,2.519264,-0.213514
1693,1.1540,11453,12511,2.306958,2.520070,-0.213111
1734,1.1950,11463,12520,2.308973,2.521882,-0.212910
1775,1.2360,11476,12476,2.311591,2.513020,-0.201428
1816,1.2770,11456,12480,2.307563,2.513825,-0.206263
1857,1.3180,11331,12347,2.282384,2.487035,-0.204651
1899,1.3600,11341,12374,2.284398,2.492474,-0.208075
1940,1.4010,11355,12395,2.287218,2.496704,-0.209485
1981,1.4420,11433,12489,2.302930,2.515638,-0.212708
2025,1.4860,11447,12503,2.305750,2.518458,-0.212708
2066,1.5270,11455,12505,2.307361,2.518861,-0.211500
2107,1.5680,11455,12511,2.307361,2.520070,-0.212708
2148,1.6090,11468,12512,2.309980,2.520271,-0.210291
2189,1.6500,11472,12528,2.310786,2.523494,-0.212708
2230,1.6910,11478,12490,2.311994,2.515840,-0.203845
2271,1.7320,11404,12407,2.297088,2.499121,-0.202033
2312,1.7730,11355,12395,2.287218,2.496704,-0.209485
2354,1.8150,11367,12397,2.289636,2.497107,-0.207471
2395,1.8560,11370,12409,2.290240,2.499524,-0.209284
2436,1.8970,11383,12422,2.292858,2.502142,-0.209284
2477,1.9380,11393,12435,2.294873,2.504761,-0.209888
2518,1.9790,11407,12437,2.297693,2.505164,-0.207471
2559,2.0200,11407,12447,2.297693,2.507178,-0.209485
2600,2.0610,11422,12457,2.300714,2.509192,-0.208478
2641,2.1020,11435,12471,2.303333,2.512012,-0.208680
2683,2.1440,11449,12479,2.306153,2.513624,-0.207471
2724,2.1850,11461,12491,2.308570,2.516041,-0.207471
2765,2.2260,11471,12509,2.310584,2.519667,-0.209083
2806,2.2670,11487,12519,2.313807,2.521681,-0.207874
2847,2.3080,11500,12526,2.316426,2.523091,-0.206665
2888,2.3490,11488,12480,2.314008,2.513825,-0.199817
2929,2.3900,11469,12479,2.310181,2.513624,-0.203443
2970,2.4310,11421,12455,2.300513,2.508790,-0.208277
3014,2.4750,11447,12467,2.305750,2.511207,-0.205457
3055,2.5160,11463,12479,2.308973,2.513624,-0.204651
3096,2.5570,11475,12485,2.311390,2.514832,-0.203443
3138,2.5990,11481,12491,2.312598,2.516041,-0.203443
3179,2.6400,11495,12506,2.315418,2.519062,-0.203644
3220,2.6810,11513,12490,2.319044,2.515840,-0.196795
3261,2.7220,11451,12403,2.306556,2.498315,-0.191760
3302,2.7630,11496,12383,2.315620,2.494287,-0.178667
3343,2.8040,11471,12395,2.310584,2.496704,-0.186120
3384,2.8450,11397,12371,2.295678,2.491870,-0.196191
3425,2.8860,11405,12391,2.297290,2.495898,-0.198608
3466,2.9270,11409,12399,2.298096,2.497510,-0.199414
3508,2.9690,11415,12415,2.299304,2.500732,-0.201428
3549,3.0100,11423,12422,2.300916,2.502142,-0.201227
3590,3.0510,11423,12439,2.300916,2.505567,-0.204651
3631,3.0920,11439,12453,2.304138,2.508387,-0.204248
3672,3.1330,11447,12455,2.305750,2.508790,-0.203040
3713,3.1740,11455,12474,2.307361,2.512617,-0.205255
3754,3.2150,11471,12487,2.310584,2.515235,-0.204651
3795,3.2560,11479,12503,2.312196,2.518458,-0.206263
