t_us,t_ms_from_toggle,rawPos,rawNeg,posV,negV,diffV
4329,3.7900,11391,12383,2.294470,2.494287,-0.199817
4371,3.8320,11391,12397,2.294470,2.497107,-0.202637
4412,3.8730,11401,12411,2.296484,2.499927,-0.203443
4453,3.9140,11409,12427,2.298096,2.503150,-0.205054
4494,3.9550,11419,12443,2.300110,2.506372,-0.206263
4535,3.9960,11439,12471,2.304138,2.512012,-0.207874
4576,4.0370,11454,12479,2.307160,2.513624,-0.206464
4617,4.0780,11463,12495,2.308973,2.516847,-0.207874
4658,4.1190,11473,12506,2.310987,2.519062,-0.208075
4700,4.1610,11475,12509,2.311390,2.519667,-0.208277
4741,4.2020,11485,12520,2.313404,2.521882,-0.208478
4782,4.2430,11488,12480,2.314008,2.513825,-0.199817
4823,4.2840,11488,12480,2.314008,2.513825,-0.199817
4864,4.3250,11404,12439,2.297088,2.505567,-0.208478
4905,4.3660,11356,12383,2.287420,2.494287,-0.206867
4946,4.4070,11367,12395,2.289636,2.496704,-0.207068
4987,4.4480,11447,12487,2.305750,2.515235,-0.209485
