t_us,t_ms_from_toggle,rawPos,rawNeg,posV,negV,diffV
4329,3.7900,5648,6199,1.137667,1.248654,-0.110987
4371,3.8320,5661,6212,1.140286,1.251273,-0.110987
4412,3.8730,5675,6232,1.143106,1.255301,-0.112196
4453,3.9140,5696,6244,1.147336,1.257718,-0.110383
4494,3.9550,5702,6253,1.148544,1.259531,-0.110987
4535,3.9960,5722,6128,1.152573,1.234353,-0.081780
4576,4.0370,5640,6188,1.136056,1.246438,-0.110383
4617,4.0780,5643,6204,1.136660,1.249661,-0.113001
4658,4.1190,5648,6214,1.137667,1.251676,-0.114008
4700,4.1610,5664,6232,1.140890,1.255301,-0.114411
4741,4.2020,5673,6245,1.142703,1.257920,-0.115217
4782,4.2430,5688,6237,1.145724,1.256308,-0.110584
4823,4.2840,5652,6200,1.138473,1.248856,-0.110383
4864,4.3250,5624,6184,1.132833,1.245633,-0.112800
4905,4.3660,5636,6200,1.135250,1.248856,-0.113606
4946,4.4070,5645,6208,1.137063,1.250467,-0.113404
4987,4.4480,5695,6271,1.147134,1.263157,-0.116023
