t_us,t_ms_from_toggle,rawPos,rawNeg,posV,negV,diffV
4370,3.8310,5840,6275,1.176341,1.263963,-0.087621
4412,3.8730,5779,6252,1.164054,1.259330,-0.095276
4453,3.9140,5756,6232,1.159421,1.255301,-0.095880
4494,3.9550,5724,6208,1.152976,1.250467,-0.097491
4535,3.9960,5708,6184,1.149753,1.245633,-0.095880
4576,4.0370,5775,6266,1.163248,1.262150,-0.098901
4617,4.0780,5760,6235,1.160227,1.255906,-0.095678
4658,4.1190,5724,6220,1.152976,1.252884,-0.099908
4699,4.1600,5700,6189,1.148141,1.246640,-0.098498
4741,4.2020,5721,6303,1.152371,1.269603,-0.117231
4782,4.2430,5745,6258,1.157206,1.260538,-0.103333
4823,4.2840,5718,6232,1.151767,1.255301,-0.103534
4864,4.3250,5698,6216,1.147739,1.252078,-0.104340
4905,4.3660,5680,6185,1.144113,1.245834,-0.101721
4946,4.4070,5759,6272,1.160026,1.263358,-0.103333
4987,4.4480,5666,6188,1.141293,1.246438,-0.105146
