t_us,t_ms_from_toggle,rawPos,rawNeg,posV,negV,diffV
2,-0.5370,6198,6287,1.248453,1.266380,-0.017927
43,-0.4960,6191,6250,1.247043,1.258927,-0.011884
84,-0.4550,6221,6230,1.253086,1.254898,-0.001813
125,-0.4140,6248,6213,1.258524,1.251474,0.007050
166,-0.3730,6288,6192,1.266581,1.247244,0.019337
207,-0.3320,6205,6279,1.249863,1.264768,-0.014906
248,-0.2910,6195,6256,1.247848,1.260136,-0.012287
289,-0.2500,6220,6237,1.252884,1.256308,-0.003424
330,-0.2090,6250,6214,1.258927,1.251676,0.007251
371,-0.1680,6284,6190,1.265775,1.246841,0.018934
412,-0.1270,6329,6314,1.274840,1.271818,0.003021
453,-0.0860,6184,6261,1.245633,1.261143,-0.015510
495,-0.0440,6198,6244,1.248453,1.257718,-0.009266
536,-0.0030,1254,6272,0.252591,1.263358,-1.010767
580,0.0410,2738,6248,0.551511,1.258524,-0.707013
621,0.0820,3776,6222,0.760593,1.253287,-0.492694
662,0.1230,4466,6202,0.899579,1.249258,-0.349680
703,0.1640,4952,6288,0.997473,1.266581,-0.269108
744,0.2050,5363,6264,1.080260,1.261747,-0.181487
785,0.2460,5590,6242,1.125984,1.257316,-0.131331
826,0.2870,5752,6222,1.158616,1.253287,-0.094671
868,0.3290,5858,6274,1.179967,1.263761,-0.083794
909,0.3700,5974,6196,1.203333,1.248050,-0.044717
950,0.4110,6095,6268,1.227706,1.262553,-0.034847
991,0.4520,6068,6190,1.222267,1.246841,-0.024574
1035,0.4960,6112,6303,1.231130,1.269603,-0.038473
1076,0.5370,6188,6258,1.246438,1.260538,-0.014100
1117,0.5780,6202,6236,1.249258,1.256107,-0.006849
1158,0.6190,6176,6212,1.244021,1.251273,-0.007251
1199,0.6600,6188,6193,1.246438,1.247446,-0.001007
1240,0.7010,6160,6303,1.240798,1.269603,-0.028804
1281,0.7420,6248,6262,1.258524,1.261344,-0.002820
1323,0.7840,6225,6234,1.253891,1.255704,-0.001813
1364,0.8250,6204,6212,1.249661,1.251273,-0.001611
1405,0.8660,6187,6192,1.246237,1.247244,-0.001007
1446,0.9070,6288,6287,1.266581,1.266380,0.000201
1487,0.9480,6256,6252,1.260136,1.259330,0.000806
1528,0.9890,6240,6230,1.256913,1.254898,0.002014
1569,1.0300,6218,6212,1.252481,1.251273,0.001209
1610,1.0710,6202,6188,1.249258,1.246438,0.002820
1652,1.1130,6321,6272,1.273228,1.263358,0.009870
1693,1.1540,6262,6250,1.261344,1.258927,0.002417
1734,1.1950,6248,6228,1.258524,1.254496,0.004029
1775,1.2360,6230,6208,1.254898,1.250467,0.004431
1816,1.2770,6216,6186,1.252078,1.246036,0.006043
1857,1.3180,6328,6252,1.274638,1.259330,0.015309
1898,1.3590,6226,6314,1.254093,1.271818,-0.017726
1939,1.4000,6262,6230,1.261344,1.254898,0.006446
1981,1.4420,6242,6220,1.257316,1.252884,0.004431
2021,1.4820,6228,6196,1.254496,1.248050,0.006446
2063,1.5240,6209,6303,1.250668,1.269603,-0.018934
2104,1.5650,6288,6256,1.266581,1.260136,0.006446
2145,1.6060,6265,6237,1.261948,1.256308,0.005640
2186,1.6470,6245,6216,1.257920,1.252078,0.005841
2227,1.6880,6228,6196,1.254496,1.248050,0.006446
2268,1.7290,6348,6279,1.278667,1.264768,0.013899
2309,1.7700,6282,6254,1.265373,1.259733,0.005640
2350,1.8110,6266,6233,1.262150,1.255503,0.006647
2391,1.8520,6244,6218,1.257718,1.252481,0.005237
2433,1.8940,6222,6188,1.253287,1.246438,0.006849
2474,1.9350,6204,6303,1.249661,1.269603,-0.019941
2515,1.9760,6285,6260,1.265977,1.260941,0.005036
2556,2.0170,6270,6240,1.262956,1.256913,0.006043
2597,2.0580,6251,6214,1.259128,1.251676,0.007453
2638,2.0990,6225,6192,1.253891,1.247244,0.006647
2679,2.1400,6208,6312,1.250467,1.271415,-0.020949
2720,2.1810,6296,6260,1.268193,1.260941,0.007251
2762,2.2230,6273,6241,1.263560,1.257114,0.006446
2803,2.2640,6249,6218,1.258726,1.252481,0.006244
2844,2.3050,6232,6196,1.255301,1.248050,0.007251
2885,2.3460,6264,6221,1.261747,1.253086,0.008661
2926,2.3870,6272,6268,1.263358,1.262553,0.000806
2967,2.4280,6280,6192,1.264970,1.247244,0.017726
3011,2.4720,6335,6269,1.276048,1.262754,0.013294
3052,2.5130,6288,6246,1.266581,1.258121,0.008460
3093,2.5540,6272,6232,1.263358,1.255301,0.008057
3134,2.5950,6254,6212,1.259733,1.251273,0.008460
3175,2.6360,6240,6184,1.256913,1.245633,0.011280
3217,2.6780,6314,6279,1.271818,1.264768,0.007050
3258,2.7190,6312,6258,1.271415,1.260538,0.010877
3299,2.7600,6294,6236,1.267790,1.256107,0.011683
3340,2.8010,6265,6208,1.261948,1.250467,0.011481
3381,2.8420,6257,6189,1.260337,1.246640,0.013697
3422,2.8830,6272,6303,1.263358,1.269603,-0.006244
3463,2.9240,6324,6260,1.273833,1.260941,0.012891
