t_us,t_ms_from_toggle,rawPos,rawNeg,posV,negV,diffV
4453,3.9140,6306,6248,1.270207,1.258524,0.011683
4494,3.9550,6292,6230,1.267387,1.254898,0.012489
4535,3.9960,6274,6208,1.263761,1.250467,0.013294
4576,4.0370,6260,6181,1.260941,1.245028,0.015913
4617,4.0780,6370,6279,1.283098,1.264768,0.018330
4658,4.1190,6329,6254,1.274840,1.259733,0.015107
4700,4.1610,6296,6228,1.268193,1.254496,0.013697
4741,4.2020,6274,6210,1.263761,1.250870,0.012891
4782,4.2430,6260,6192,1.260941,1.247244,0.013697
4823,4.2840,6357,6279,1.280480,1.264768,0.015711
4864,4.3250,6315,6228,1.272020,1.254496,0.017524
4905,4.3660,6254,6256,1.259733,1.260136,-0.000403
4946,4.4070,6290,6222,1.266984,1.253287,0.013697
4987,4.4480,6310,6248,1.271013,1.258524,0.012489
