t_us,t_ms_from_toggle,rawPos,rawNeg,posV,negV,diffV
4455,3.9160,6286,6200,1.266178,1.248856,0.017323
4496,3.9570,6265,6317,1.261948,1.272423,-0.010474
4537,3.9980,6348,6257,1.278667,1.260337,0.018330
4578,4.0390,6328,6237,1.274638,1.256308,0.018330
4619,4.0800,6308,6220,1.270610,1.252884,0.017726
4660,4.1210,6288,6198,1.266581,1.248453,0.018129
4701,4.1620,6266,6288,1.262150,1.266581,-0.004431
4742,4.2030,6351,6266,1.279271,1.262150,0.017121
4784,4.2450,6329,6244,1.274840,1.257718,0.017121
4825,4.2860,6310,6225,1.271013,1.253891,0.017121
4866,4.3270,6288,6312,1.266581,1.271415,-0.004834
4907,4.3680,6312,6200,1.271415,1.248856,0.022560
4948,4.4090,6386,6287,1.286321,1.266380,0.019941
4989,4.4500,6284,6193,1.265775,1.247446,0.018330
